;Epoch;test_accuracy;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-conv3;train-saturation_layer1-0-shortcut-0;train-saturation_layer1-1-conv1;train-saturation_layer1-1-conv2;train-saturation_layer1-1-conv3;train-saturation_layer1-2-conv1;train-saturation_layer1-2-conv2;train-saturation_layer1-2-conv3;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-conv3;train-saturation_layer2-0-shortcut-0;train-saturation_layer2-1-conv1;train-saturation_layer2-1-conv2;train-saturation_layer2-1-conv3;train-saturation_layer2-2-conv1;train-saturation_layer2-2-conv2;train-saturation_layer2-2-conv3;train-saturation_layer2-3-conv1;train-saturation_layer2-3-conv2;train-saturation_layer2-3-conv3;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-conv3;train-saturation_layer3-0-shortcut-0;train-saturation_layer3-1-conv1;train-saturation_layer3-1-conv2;train-saturation_layer3-1-conv3;train-saturation_layer3-2-conv1;train-saturation_layer3-2-conv2;train-saturation_layer3-2-conv3;train-saturation_layer3-3-conv1;train-saturation_layer3-3-conv2;train-saturation_layer3-3-conv3;train-saturation_layer3-4-conv1;train-saturation_layer3-4-conv2;train-saturation_layer3-4-conv3;train-saturation_layer3-5-conv1;train-saturation_layer3-5-conv2;train-saturation_layer3-5-conv3;train-saturation_layer4-0-conv1;train-saturation_layer4-0-conv2;train-saturation_layer4-0-conv3;train-saturation_layer4-0-shortcut-0;train-saturation_layer4-1-conv1;train-saturation_layer4-1-conv2;train-saturation_layer4-1-conv3;train-saturation_layer4-2-conv1;train-saturation_layer4-2-conv2;train-saturation_layer4-2-conv3;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-conv3;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer1-1-conv1;eval-saturation_layer1-1-conv2;eval-saturation_layer1-1-conv3;eval-saturation_layer1-2-conv1;eval-saturation_layer1-2-conv2;eval-saturation_layer1-2-conv3;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-conv3;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer2-1-conv1;eval-saturation_layer2-1-conv2;eval-saturation_layer2-1-conv3;eval-saturation_layer2-2-conv1;eval-saturation_layer2-2-conv2;eval-saturation_layer2-2-conv3;eval-saturation_layer2-3-conv1;eval-saturation_layer2-3-conv2;eval-saturation_layer2-3-conv3;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-conv3;eval-saturation_layer3-0-shortcut-0;eval-saturation_layer3-1-conv1;eval-saturation_layer3-1-conv2;eval-saturation_layer3-1-conv3;eval-saturation_layer3-2-conv1;eval-saturation_layer3-2-conv2;eval-saturation_layer3-2-conv3;eval-saturation_layer3-3-conv1;eval-saturation_layer3-3-conv2;eval-saturation_layer3-3-conv3;eval-saturation_layer3-4-conv1;eval-saturation_layer3-4-conv2;eval-saturation_layer3-4-conv3;eval-saturation_layer3-5-conv1;eval-saturation_layer3-5-conv2;eval-saturation_layer3-5-conv3;eval-saturation_layer4-0-conv1;eval-saturation_layer4-0-conv2;eval-saturation_layer4-0-conv3;eval-saturation_layer4-0-shortcut-0;eval-saturation_layer4-1-conv1;eval-saturation_layer4-1-conv2;eval-saturation_layer4-1-conv3;eval-saturation_layer4-2-conv1;eval-saturation_layer4-2-conv2;eval-saturation_layer4-2-conv3;eval-saturation_linear
0;0;52.13;0.09375;0.25;0.375;0.14453125;0.09375;0.546875;0.546875;0.16796875;0.640625;0.609375;0.16796875;0.59375;0.5703125;0.162109375;0.283203125;0.65625;0.7265625;0.185546875;0.7265625;0.7109375;0.17578125;0.765625;0.7734375;0.19140625;0.67578125;0.7109375;0.171875;0.310546875;0.734375;0.8046875;0.1962890625;0.765625;0.7890625;0.18359375;0.75;0.765625;0.173828125;0.74609375;0.7265625;0.1650390625;0.73828125;0.73828125;0.1640625;0.603515625;0.39453125;0.0859375;0.19775390625;0.5546875;0.484375;0.1083984375;0.59375;0.5234375;0.11083984375;0.6;0.09375;0.234375;0.328125;0.140625;0.0859375;0.515625;0.5;0.15625;0.59375;0.53125;0.14453125;0.53125;0.453125;0.138671875;0.259765625;0.5546875;0.6015625;0.162109375;0.6171875;0.5625;0.146484375;0.6796875;0.671875;0.169921875;0.6015625;0.62109375;0.15625;0.2744140625;0.6875;0.7890625;0.1953125;0.75390625;0.80859375;0.1904296875;0.765625;0.80859375;0.1875;0.78515625;0.80859375;0.1884765625;0.79296875;0.83203125;0.193359375;0.685546875;0.625;0.1435546875;0.24755859375;0.6953125;0.724609375;0.17333984375;0.736328125;0.74609375;0.17431640625;0.5
1;1;62.61;0.109375;0.28125;0.453125;0.15625;0.09765625;0.609375;0.59375;0.17578125;0.671875;0.609375;0.1640625;0.609375;0.5546875;0.15625;0.2890625;0.65625;0.6953125;0.177734375;0.7265625;0.6875;0.169921875;0.7578125;0.7578125;0.185546875;0.6796875;0.703125;0.171875;0.306640625;0.73046875;0.78515625;0.197265625;0.76953125;0.7890625;0.185546875;0.75390625;0.7421875;0.169921875;0.75390625;0.72265625;0.166015625;0.7421875;0.72265625;0.1640625;0.599609375;0.345703125;0.0712890625;0.18017578125;0.5;0.37109375;0.07861328125;0.5390625;0.431640625;0.08544921875;0.6;0.109375;0.265625;0.40625;0.1484375;0.09765625;0.59375;0.578125;0.16796875;0.65625;0.5625;0.15234375;0.578125;0.5234375;0.150390625;0.28515625;0.6484375;0.6953125;0.177734375;0.7109375;0.6796875;0.16796875;0.7421875;0.7421875;0.181640625;0.6640625;0.68359375;0.166015625;0.306640625;0.70703125;0.75;0.1884765625;0.73828125;0.73046875;0.1708984375;0.70703125;0.671875;0.1533203125;0.69921875;0.64453125;0.1494140625;0.6875;0.6484375;0.1455078125;0.53515625;0.26171875;0.0537109375;0.15869140625;0.439453125;0.296875;0.0625;0.494140625;0.36328125;0.0703125;0.6
2;2;65.64;0.109375;0.265625;0.453125;0.16015625;0.09765625;0.609375;0.625;0.1796875;0.6875;0.65625;0.17578125;0.6328125;0.609375;0.169921875;0.298828125;0.6875;0.734375;0.189453125;0.7578125;0.75;0.185546875;0.7890625;0.796875;0.197265625;0.7109375;0.75;0.1865234375;0.3232421875;0.7578125;0.80859375;0.2080078125;0.80859375;0.83203125;0.2001953125;0.80078125;0.78515625;0.18359375;0.796875;0.75;0.1728515625;0.78125;0.73828125;0.1650390625;0.640625;0.369140625;0.076171875;0.19921875;0.53515625;0.3828125;0.07861328125;0.564453125;0.431640625;0.08642578125;0.7;0.109375;0.28125;0.4375;0.15625;0.09765625;0.625;0.625;0.1796875;0.6875;0.640625;0.1640625;0.625;0.59375;0.1640625;0.30078125;0.6875;0.7421875;0.1875;0.7578125;0.7734375;0.18359375;0.78125;0.796875;0.193359375;0.703125;0.75390625;0.18359375;0.3251953125;0.75;0.8046875;0.2080078125;0.80859375;0.85546875;0.205078125;0.8203125;0.84765625;0.2001953125;0.83203125;0.84765625;0.1982421875;0.83203125;0.85546875;0.197265625;0.724609375;0.626953125;0.13818359375;0.25830078125;0.669921875;0.638671875;0.14990234375;0.701171875;0.671875;0.15380859375;0.7
3;3;73.22;0.109375;0.28125;0.484375;0.1640625;0.1015625;0.625;0.640625;0.18359375;0.703125;0.671875;0.1796875;0.6484375;0.609375;0.16796875;0.306640625;0.6875;0.734375;0.1875;0.75;0.7421875;0.181640625;0.7890625;0.7890625;0.189453125;0.70703125;0.73046875;0.1787109375;0.326171875;0.74609375;0.77734375;0.203125;0.796875;0.80859375;0.193359375;0.7890625;0.76953125;0.1806640625;0.7890625;0.73828125;0.1708984375;0.77734375;0.7265625;0.1630859375;0.63671875;0.36328125;0.0732421875;0.19677734375;0.52734375;0.32421875;0.06591796875;0.55859375;0.396484375;0.0771484375;0.7;0.109375;0.296875;0.46875;0.16015625;0.1015625;0.640625;0.65625;0.18359375;0.703125;0.65625;0.171875;0.6328125;0.578125;0.162109375;0.30859375;0.671875;0.703125;0.181640625;0.7265625;0.703125;0.171875;0.7578125;0.7578125;0.181640625;0.6875;0.6953125;0.1708984375;0.3193359375;0.72265625;0.76171875;0.2001953125;0.77734375;0.78515625;0.1865234375;0.765625;0.7578125;0.177734375;0.765625;0.734375;0.1689453125;0.75390625;0.7265625;0.1611328125;0.6171875;0.375;0.07421875;0.18701171875;0.505859375;0.361328125;0.07373046875;0.548828125;0.431640625;0.083984375;0.7
4;4;71.63;0.109375;0.296875;0.515625;0.16796875;0.10546875;0.640625;0.65625;0.1875;0.71875;0.6875;0.1796875;0.6640625;0.6328125;0.17578125;0.314453125;0.703125;0.7578125;0.1953125;0.7734375;0.765625;0.1875;0.796875;0.796875;0.189453125;0.71484375;0.734375;0.1826171875;0.3349609375;0.74609375;0.765625;0.2021484375;0.79296875;0.79296875;0.1884765625;0.78125;0.76953125;0.1796875;0.78515625;0.75390625;0.1728515625;0.76953125;0.734375;0.166015625;0.626953125;0.353515625;0.06884765625;0.18408203125;0.484375;0.3359375;0.06591796875;0.51953125;0.400390625;0.076171875;0.7;0.109375;0.296875;0.5;0.1640625;0.10546875;0.640625;0.671875;0.1875;0.734375;0.71875;0.1875;0.671875;0.671875;0.1796875;0.3203125;0.7109375;0.796875;0.201171875;0.7890625;0.84375;0.201171875;0.8125;0.8515625;0.205078125;0.73046875;0.796875;0.2001953125;0.3447265625;0.76171875;0.80078125;0.2119140625;0.82421875;0.87109375;0.2138671875;0.84375;0.8828125;0.212890625;0.86328125;0.89453125;0.212890625;0.87109375;0.8984375;0.21484375;0.779296875;0.755859375;0.17529296875;0.31103515625;0.71875;0.7265625;0.18310546875;0.728515625;0.708984375;0.1708984375;0.7
5;5;78.09;0.109375;0.296875;0.515625;0.1640625;0.10546875;0.640625;0.640625;0.18359375;0.71875;0.6875;0.1796875;0.65625;0.625;0.173828125;0.314453125;0.6953125;0.7578125;0.197265625;0.7734375;0.765625;0.19140625;0.796875;0.8125;0.19921875;0.71875;0.75;0.189453125;0.3359375;0.7421875;0.765625;0.2060546875;0.796875;0.81640625;0.201171875;0.80078125;0.8046875;0.193359375;0.80078125;0.7890625;0.1845703125;0.7890625;0.765625;0.1748046875;0.658203125;0.412109375;0.08154296875;0.197265625;0.51953125;0.4140625;0.083984375;0.544921875;0.4375;0.083984375;0.7;0.109375;0.296875;0.5;0.1640625;0.109375;0.640625;0.640625;0.1796875;0.71875;0.65625;0.171875;0.640625;0.59375;0.166015625;0.310546875;0.6796875;0.7421875;0.193359375;0.7578125;0.7578125;0.1875;0.7890625;0.796875;0.197265625;0.7109375;0.74609375;0.1904296875;0.33203125;0.734375;0.765625;0.2080078125;0.80078125;0.83984375;0.2099609375;0.81640625;0.84375;0.20703125;0.83203125;0.84765625;0.203125;0.83203125;0.84765625;0.19921875;0.724609375;0.6015625;0.130859375;0.25439453125;0.63671875;0.578125;0.1337890625;0.662109375;0.59375;0.13134765625;0.7
6;6;80.37;0.125;0.296875;0.5625;0.17578125;0.109375;0.65625;0.671875;0.1875;0.71875;0.6875;0.1796875;0.6640625;0.625;0.173828125;0.318359375;0.6953125;0.7578125;0.197265625;0.7734375;0.7734375;0.193359375;0.796875;0.8125;0.201171875;0.72265625;0.7578125;0.193359375;0.337890625;0.74609375;0.7734375;0.208984375;0.80078125;0.8203125;0.2041015625;0.8046875;0.8125;0.1962890625;0.81640625;0.80859375;0.1923828125;0.8046875;0.78125;0.1826171875;0.673828125;0.439453125;0.08837890625;0.19482421875;0.509765625;0.349609375;0.06982421875;0.54296875;0.41015625;0.07861328125;0.7;0.125;0.3125;0.546875;0.171875;0.109375;0.65625;0.671875;0.1875;0.734375;0.6875;0.17578125;0.65625;0.6015625;0.166015625;0.318359375;0.6796875;0.7421875;0.19140625;0.7578125;0.765625;0.1875;0.78125;0.796875;0.197265625;0.71484375;0.76171875;0.1953125;0.333984375;0.7421875;0.7734375;0.2109375;0.80859375;0.84765625;0.212890625;0.828125;0.85546875;0.2109375;0.84765625;0.87109375;0.2099609375;0.8515625;0.875;0.208984375;0.75390625;0.677734375;0.15478515625;0.28466796875;0.669921875;0.646484375;0.16015625;0.685546875;0.638671875;0.1533203125;0.7
7;7;78.0;0.125;0.296875;0.546875;0.16796875;0.109375;0.640625;0.640625;0.18359375;0.71875;0.671875;0.17578125;0.65625;0.6328125;0.173828125;0.314453125;0.6953125;0.7578125;0.19921875;0.78125;0.78125;0.1953125;0.8046875;0.8203125;0.203125;0.72265625;0.75390625;0.1923828125;0.33984375;0.74609375;0.7578125;0.20703125;0.796875;0.8046875;0.19921875;0.80078125;0.8046875;0.1943359375;0.80859375;0.78515625;0.185546875;0.8046875;0.76953125;0.1767578125;0.6640625;0.40234375;0.0791015625;0.19775390625;0.50390625;0.3828125;0.07763671875;0.529296875;0.41015625;0.0791015625;0.8;0.125;0.3125;0.53125;0.16796875;0.11328125;0.640625;0.65625;0.18359375;0.71875;0.671875;0.171875;0.640625;0.59375;0.166015625;0.314453125;0.671875;0.7265625;0.19140625;0.7578125;0.7578125;0.189453125;0.7890625;0.8125;0.203125;0.71484375;0.765625;0.19921875;0.3349609375;0.74609375;0.7734375;0.212890625;0.8125;0.85546875;0.216796875;0.8359375;0.8671875;0.2158203125;0.8515625;0.8828125;0.21484375;0.86328125;0.890625;0.21484375;0.76953125;0.716796875;0.1689453125;0.30517578125;0.689453125;0.6875;0.177734375;0.6953125;0.650390625;0.16162109375;0.7
8;8;82.44;0.125;0.296875;0.53125;0.16796875;0.11328125;0.640625;0.65625;0.18359375;0.71875;0.671875;0.17578125;0.65625;0.6171875;0.173828125;0.31640625;0.6875;0.75;0.19921875;0.7734375;0.7890625;0.197265625;0.8046875;0.8125;0.203125;0.7265625;0.76171875;0.197265625;0.3408203125;0.7421875;0.76171875;0.2099609375;0.80078125;0.81640625;0.20703125;0.80859375;0.8203125;0.201171875;0.8203125;0.81640625;0.1953125;0.81640625;0.79296875;0.1845703125;0.68359375;0.443359375;0.0888671875;0.20703125;0.5234375;0.400390625;0.08056640625;0.54296875;0.42578125;0.08251953125;0.7;0.125;0.3125;0.515625;0.16015625;0.11328125;0.640625;0.65625;0.1796875;0.703125;0.625;0.16015625;0.6171875;0.53125;0.154296875;0.3046875;0.6328125;0.6640625;0.1796875;0.7265625;0.6796875;0.171875;0.7578125;0.7421875;0.18359375;0.68359375;0.71484375;0.185546875;0.318359375;0.71875;0.75;0.2080078125;0.78515625;0.80859375;0.2041015625;0.796875;0.8125;0.1982421875;0.80859375;0.8046875;0.1923828125;0.80078125;0.77734375;0.1806640625;0.666015625;0.4296875;0.08544921875;0.19677734375;0.513671875;0.349609375;0.068359375;0.541015625;0.39453125;0.07421875;0.7
9;9;82.57;0.109375;0.296875;0.546875;0.171875;0.109375;0.625;0.640625;0.18359375;0.71875;0.671875;0.171875;0.6484375;0.625;0.17578125;0.314453125;0.6875;0.7578125;0.201171875;0.7734375;0.7890625;0.19921875;0.8046875;0.828125;0.208984375;0.73046875;0.76953125;0.201171875;0.3427734375;0.75;0.7734375;0.212890625;0.80859375;0.8359375;0.2138671875;0.82421875;0.84375;0.2099609375;0.8359375;0.83984375;0.203125;0.8359375;0.82421875;0.1962890625;0.712890625;0.509765625;0.10595703125;0.2177734375;0.552734375;0.427734375;0.08740234375;0.568359375;0.46484375;0.09228515625;0.7;0.125;0.3125;0.546875;0.171875;0.11328125;0.65625;0.671875;0.1875;0.734375;0.671875;0.171875;0.65625;0.6328125;0.17578125;0.31640625;0.6875;0.7734375;0.205078125;0.78125;0.8203125;0.205078125;0.8046875;0.8359375;0.212890625;0.73046875;0.78515625;0.205078125;0.3466796875;0.74609375;0.76953125;0.2138671875;0.80859375;0.84765625;0.2177734375;0.8359375;0.8671875;0.2177734375;0.85546875;0.8828125;0.216796875;0.8671875;0.890625;0.216796875;0.775390625;0.720703125;0.1728515625;0.31494140625;0.69140625;0.68359375;0.18017578125;0.6953125;0.650390625;0.16455078125;0.8
