Epoch,test accuracy,training accuracy
0,58.47,"(46.324, 23162, 50000)"
1,66.45,"(64.6, 32300, 50000)"
2,70.25,"(72.082, 36041, 50000)"
3,76.36,"(76.538, 38269, 50000)"
4,79.5,"(79.302, 39651, 50000)"
5,77.57,"(81.256, 40628, 50000)"
6,80.79,"(83.09, 41545, 50000)"
7,82.68,"(84.37, 42185, 50000)"
8,83.99,"(85.562, 42781, 50000)"
9,83.77,"(86.494, 43247, 50000)"
10,82.64,"(87.396, 43698, 50000)"
11,83.86,"(88.036, 44018, 50000)"
12,84.12,"(88.516, 44258, 50000)"
13,85.09,"(89.6, 44800, 50000)"
14,86.04,"(90.014, 45007, 50000)"
15,84.93,"(90.516, 45258, 50000)"
16,86.34,"(90.942, 45471, 50000)"
17,86.28,"(91.316, 45658, 50000)"
18,86.83,"(92.056, 46028, 50000)"
19,87.03,"(92.474, 46237, 50000)"
20,87.18,"(92.544, 46272, 50000)"
21,87.34,"(93.222, 46611, 50000)"
22,87.5,"(93.512, 46756, 50000)"
23,87.92,"(93.842, 46921, 50000)"
24,86.58,"(93.944, 46972, 50000)"
25,86.83,"(94.378, 47189, 50000)"
26,88.69,"(94.684, 47342, 50000)"
27,87.67,"(94.82, 47410, 50000)"
28,88.25,"(95.294, 47647, 50000)"
29,88.6,"(95.606, 47803, 50000)"
30,88.95,"(95.618, 47809, 50000)"
31,88.64,"(96.084, 48042, 50000)"
32,88.65,"(96.01, 48005, 50000)"
33,88.9,"(96.17, 48085, 50000)"
34,88.67,"(96.34, 48170, 50000)"
35,89.1,"(96.66, 48330, 50000)"
36,88.01,"(96.738, 48369, 50000)"
37,89.37,"(97.0, 48500, 50000)"
38,89.22,"(97.106, 48553, 50000)"
39,89.17,"(97.344, 48672, 50000)"
40,88.6,"(97.504, 48752, 50000)"
41,89.18,"(97.448, 48724, 50000)"
42,89.8,"(97.832, 48916, 50000)"
43,89.62,"(97.924, 48962, 50000)"
44,89.56,"(97.94, 48970, 50000)"
45,89.51,"(98.138, 49069, 50000)"
46,89.41,"(98.274, 49137, 50000)"
47,89.54,"(98.306, 49153, 50000)"
48,89.82,"(98.512, 49256, 50000)"
49,89.98,"(98.702, 49351, 50000)"
50,90.28,"(98.606, 49303, 50000)"
51,90.27,"(98.73, 49365, 50000)"
52,90.25,"(98.702, 49351, 50000)"
53,90.18,"(98.972, 49486, 50000)"
54,89.81,"(99.036, 49518, 50000)"
55,90.52,"(99.18, 49590, 50000)"
56,90.69,"(99.178, 49589, 50000)"
57,90.68,"(99.224, 49612, 50000)"
58,90.76,"(99.22, 49610, 50000)"
59,90.66,"(99.298, 49649, 50000)"
60,90.88,"(99.43, 49715, 50000)"
61,90.79,"(99.424, 49712, 50000)"
62,90.72,"(99.42, 49710, 50000)"
63,90.97,"(99.49, 49745, 50000)"
64,91.15,"(99.506, 49753, 50000)"
65,90.94,"(99.65, 49825, 50000)"
66,91.05,"(99.614, 49807, 50000)"
67,91.02,"(99.692, 49846, 50000)"
68,91.12,"(99.744, 49872, 50000)"
69,91.26,"(99.746, 49873, 50000)"
70,91.35,"(99.758, 49879, 50000)"
71,91.35,"(99.75, 49875, 50000)"
72,91.51,"(99.772, 49886, 50000)"
73,91.57,"(99.8, 49900, 50000)"
74,91.45,"(99.842, 49921, 50000)"
75,91.38,"(99.874, 49937, 50000)"
76,91.49,"(99.894, 49947, 50000)"
77,91.62,"(99.898, 49949, 50000)"
78,91.46,"(99.884, 49942, 50000)"
79,91.6,"(99.918, 49959, 50000)"
80,91.56,"(99.902, 49951, 50000)"
81,91.7,"(99.906, 49953, 50000)"
82,91.47,"(99.928, 49964, 50000)"
83,91.65,"(99.918, 49959, 50000)"
84,91.61,"(99.932, 49966, 50000)"
85,91.51,"(99.94, 49970, 50000)"
86,91.72,"(99.932, 49966, 50000)"
87,91.69,"(99.93, 49965, 50000)"
88,91.77,"(99.96, 49980, 50000)"
89,91.8,"(99.956, 49978, 50000)"
90,91.84,"(99.944, 49972, 50000)"
91,91.81,"(99.962, 49981, 50000)"
92,91.81,"(99.942, 49971, 50000)"
93,91.78,"(99.962, 49981, 50000)"
94,91.7,"(99.962, 49981, 50000)"
95,91.81,"(99.938, 49969, 50000)"
96,91.87,"(99.948, 49974, 50000)"
97,91.77,"(99.964, 49982, 50000)"
98,91.8,"(99.962, 49981, 50000)"
99,91.79,"(99.964, 49982, 50000)"
