Epoch,test accuracy,training accuracy
0,45.12,"(36.696, 18348, 50000)"
1,52.79,"(50.24, 25120, 50000)"
2,60.14,"(55.968, 27984, 50000)"
3,60.37,"(59.636, 29818, 50000)"
4,61.04,"(61.762, 30881, 50000)"
5,65.18,"(64.146, 32073, 50000)"
6,66.73,"(65.722, 32861, 50000)"
7,66.9,"(67.066, 33533, 50000)"
8,68.29,"(68.314, 34157, 50000)"
9,70.58,"(69.194, 34597, 50000)"
10,71.16,"(70.146, 35073, 50000)"
11,71.32,"(71.288, 35644, 50000)"
12,71.98,"(72.058, 36029, 50000)"
13,72.48,"(72.742, 36371, 50000)"
14,71.95,"(73.306, 36653, 50000)"
15,73.7,"(73.786, 36893, 50000)"
16,72.79,"(74.58, 37290, 50000)"
17,72.41,"(75.042, 37521, 50000)"
18,74.2,"(75.838, 37919, 50000)"
19,74.85,"(76.26, 38130, 50000)"
20,75.28,"(76.86, 38430, 50000)"
21,76.01,"(77.198, 38599, 50000)"
22,76.16,"(77.666, 38833, 50000)"
23,74.98,"(78.328, 39164, 50000)"
24,76.63,"(78.444, 39222, 50000)"
25,76.69,"(78.838, 39419, 50000)"
26,75.93,"(79.284, 39642, 50000)"
27,76.94,"(79.752, 39876, 50000)"
28,77.54,"(80.194, 40097, 50000)"
29,78.32,"(80.494, 40247, 50000)"
30,78.56,"(80.96, 40480, 50000)"
31,78.05,"(80.996, 40498, 50000)"
32,78.68,"(81.542, 40771, 50000)"
33,78.03,"(81.548, 40774, 50000)"
34,77.63,"(81.822, 40911, 50000)"
35,78.52,"(82.422, 41211, 50000)"
36,78.33,"(82.836, 41418, 50000)"
37,78.57,"(82.844, 41422, 50000)"
38,78.76,"(83.218, 41609, 50000)"
39,78.75,"(83.296, 41648, 50000)"
40,78.51,"(83.628, 41814, 50000)"
41,79.35,"(84.226, 42113, 50000)"
42,79.06,"(84.232, 42116, 50000)"
43,79.01,"(84.55, 42275, 50000)"
44,79.5,"(84.75, 42375, 50000)"
45,79.69,"(85.186, 42593, 50000)"
46,79.85,"(85.544, 42772, 50000)"
47,79.81,"(85.412, 42706, 50000)"
48,79.61,"(85.782, 42891, 50000)"
49,79.28,"(86.224, 43112, 50000)"
50,79.08,"(86.518, 43259, 50000)"
51,80.11,"(86.918, 43459, 50000)"
52,80.15,"(86.726, 43363, 50000)"
53,78.97,"(87.312, 43656, 50000)"
54,79.76,"(87.388, 43694, 50000)"
55,80.08,"(87.65, 43825, 50000)"
56,80.61,"(87.826, 43913, 50000)"
57,80.23,"(88.286, 44143, 50000)"
58,79.53,"(88.416, 44208, 50000)"
59,80.24,"(88.844, 44422, 50000)"
60,80.63,"(88.844, 44422, 50000)"
61,80.4,"(89.158, 44579, 50000)"
62,80.3,"(89.276, 44638, 50000)"
63,80.37,"(89.406, 44703, 50000)"
64,80.52,"(90.036, 45018, 50000)"
65,80.2,"(90.194, 45097, 50000)"
66,80.1,"(90.22, 45110, 50000)"
67,80.55,"(90.498, 45249, 50000)"
68,80.48,"(90.69, 45345, 50000)"
69,80.48,"(91.09, 45545, 50000)"
70,80.8,"(91.278, 45639, 50000)"
71,80.47,"(91.598, 45799, 50000)"
72,79.93,"(91.668, 45834, 50000)"
73,80.4,"(91.86, 45930, 50000)"
74,80.51,"(92.176, 46088, 50000)"
75,80.59,"(92.426, 46213, 50000)"
76,80.46,"(92.584, 46292, 50000)"
77,80.72,"(92.862, 46431, 50000)"
78,80.57,"(92.97, 46485, 50000)"
79,80.5,"(93.024, 46512, 50000)"
80,80.58,"(93.272, 46636, 50000)"
81,80.55,"(93.488, 46744, 50000)"
82,80.61,"(93.572, 46786, 50000)"
83,80.71,"(93.704, 46852, 50000)"
84,80.79,"(93.894, 46947, 50000)"
85,80.59,"(94.006, 47003, 50000)"
86,80.68,"(93.914, 46957, 50000)"
87,80.57,"(94.212, 47106, 50000)"
88,80.89,"(94.32, 47160, 50000)"
89,80.58,"(94.472, 47236, 50000)"
90,80.8,"(94.538, 47269, 50000)"
91,80.76,"(94.494, 47247, 50000)"
92,80.83,"(94.678, 47339, 50000)"
93,80.85,"(94.722, 47361, 50000)"
94,80.63,"(94.814, 47407, 50000)"
95,80.78,"(94.874, 47437, 50000)"
96,80.69,"(94.886, 47443, 50000)"
97,80.59,"(94.86, 47430, 50000)"
98,80.8,"(94.782, 47391, 50000)"
99,80.72,"(94.886, 47443, 50000)"
