Epoch,test accuracy,training accuracy
0,37.47,"(25.234, 12617, 50000)"
1,49.11,"(43.084, 21542, 50000)"
2,58.27,"(52.268, 26134, 50000)"
3,61.94,"(58.73, 29365, 50000)"
4,64.55,"(64.158, 32079, 50000)"
5,68.49,"(67.46, 33730, 50000)"
6,68.33,"(70.324, 35162, 50000)"
7,71.86,"(72.946, 36473, 50000)"
8,70.64,"(75.2, 37600, 50000)"
9,71.08,"(77.52, 38760, 50000)"
10,75.64,"(79.29, 39645, 50000)"
11,77.76,"(80.294, 40147, 50000)"
12,76.63,"(81.696, 40848, 50000)"
13,80.01,"(82.538, 41269, 50000)"
14,80.78,"(83.64, 41820, 50000)"
15,76.44,"(83.778, 41889, 50000)"
16,75.16,"(84.756, 42378, 50000)"
17,81.79,"(85.19, 42595, 50000)"
18,76.37,"(85.62, 42810, 50000)"
19,81.01,"(86.326, 43163, 50000)"
20,80.98,"(86.664, 43332, 50000)"
21,80.7,"(86.872, 43436, 50000)"
22,84.97,"(86.906, 43453, 50000)"
23,80.19,"(87.228, 43614, 50000)"
24,85.21,"(87.812, 43906, 50000)"
25,84.06,"(87.88, 43940, 50000)"
26,82.62,"(87.968, 43984, 50000)"
27,84.91,"(88.448, 44224, 50000)"
28,83.88,"(88.738, 44369, 50000)"
29,82.83,"(88.83, 44415, 50000)"
30,84.02,"(89.1, 44550, 50000)"
31,83.42,"(89.298, 44649, 50000)"
32,84.52,"(89.828, 44914, 50000)"
33,80.36,"(90.194, 45097, 50000)"
34,84.51,"(90.0, 45000, 50000)"
35,87.51,"(90.538, 45269, 50000)"
36,84.64,"(90.488, 45244, 50000)"
37,81.99,"(90.828, 45414, 50000)"
38,82.95,"(90.918, 45459, 50000)"
39,88.04,"(91.26, 45630, 50000)"
40,84.17,"(91.678, 45839, 50000)"
41,87.92,"(91.458, 45729, 50000)"
42,85.76,"(91.81, 45905, 50000)"
43,87.58,"(92.064, 46032, 50000)"
44,85.73,"(92.438, 46219, 50000)"
45,86.75,"(92.544, 46272, 50000)"
46,86.8,"(92.876, 46438, 50000)"
47,88.1,"(92.944, 46472, 50000)"
48,88.18,"(93.608, 46804, 50000)"
49,88.58,"(93.546, 46773, 50000)"
50,85.79,"(93.778, 46889, 50000)"
51,87.98,"(93.77, 46885, 50000)"
52,88.65,"(94.28, 47140, 50000)"
53,89.28,"(94.528, 47264, 50000)"
54,89.47,"(94.572, 47286, 50000)"
55,88.99,"(94.76, 47380, 50000)"
56,88.64,"(94.984, 47492, 50000)"
57,90.3,"(95.14, 47570, 50000)"
58,89.97,"(95.534, 47767, 50000)"
59,90.58,"(95.86, 47930, 50000)"
60,87.66,"(96.124, 48062, 50000)"
61,89.52,"(96.152, 48076, 50000)"
62,90.51,"(96.58, 48290, 50000)"
63,91.0,"(96.574, 48287, 50000)"
64,90.25,"(96.902, 48451, 50000)"
65,90.71,"(97.036, 48518, 50000)"
66,90.91,"(97.322, 48661, 50000)"
67,89.67,"(97.55, 48775, 50000)"
68,90.66,"(97.768, 48884, 50000)"
69,92.15,"(98.028, 49014, 50000)"
70,91.48,"(98.284, 49142, 50000)"
71,91.67,"(98.302, 49151, 50000)"
72,92.12,"(98.508, 49254, 50000)"
73,92.65,"(98.754, 49377, 50000)"
74,92.83,"(99.036, 49518, 50000)"
75,93.28,"(99.124, 49562, 50000)"
76,93.34,"(99.338, 49669, 50000)"
77,93.15,"(99.458, 49729, 50000)"
78,93.37,"(99.56, 49780, 50000)"
79,93.71,"(99.616, 49808, 50000)"
80,94.07,"(99.668, 49834, 50000)"
81,93.87,"(99.732, 49866, 50000)"
82,94.04,"(99.802, 49901, 50000)"
83,94.28,"(99.85, 49925, 50000)"
84,94.38,"(99.904, 49952, 50000)"
85,94.32,"(99.918, 49959, 50000)"
86,94.33,"(99.918, 49959, 50000)"
87,94.5,"(99.97, 49985, 50000)"
88,94.35,"(99.932, 49966, 50000)"
89,94.45,"(99.952, 49976, 50000)"
90,94.44,"(99.946, 49973, 50000)"
91,94.59,"(99.968, 49984, 50000)"
92,94.53,"(99.966, 49983, 50000)"
93,94.49,"(99.972, 49986, 50000)"
94,94.57,"(99.98, 49990, 50000)"
95,94.56,"(99.986, 49993, 50000)"
96,94.6,"(99.988, 49994, 50000)"
97,94.57,"(99.978, 49989, 50000)"
98,94.55,"(99.972, 49986, 50000)"
99,94.64,"(99.978, 49989, 50000)"
