Epoch,test accuracy,training accuracy
0,40.64,"(26.45, 13225, 50000)"
1,51.3,"(46.066, 23033, 50000)"
2,61.17,"(55.008, 27504, 50000)"
3,57.97,"(62.196, 31098, 50000)"
4,70.92,"(68.018, 34009, 50000)"
5,69.79,"(71.804, 35902, 50000)"
6,76.52,"(75.432, 37716, 50000)"
7,76.33,"(77.868, 38934, 50000)"
8,79.95,"(79.886, 39943, 50000)"
9,78.23,"(81.36, 40680, 50000)"
10,81.12,"(82.602, 41301, 50000)"
11,78.4,"(83.708, 41854, 50000)"
12,80.98,"(84.376, 42188, 50000)"
13,82.31,"(85.076, 42538, 50000)"
14,80.85,"(85.898, 42949, 50000)"
15,83.06,"(86.74, 43370, 50000)"
16,84.82,"(86.62, 43310, 50000)"
17,82.62,"(87.532, 43766, 50000)"
18,82.62,"(88.198, 44099, 50000)"
19,84.48,"(88.202, 44101, 50000)"
20,83.52,"(88.578, 44289, 50000)"
21,84.58,"(89.136, 44568, 50000)"
22,82.78,"(89.548, 44774, 50000)"
23,85.92,"(89.924, 44962, 50000)"
24,86.21,"(90.008, 45004, 50000)"
25,86.6,"(90.496, 45248, 50000)"
26,83.96,"(90.93, 45465, 50000)"
27,85.41,"(91.234, 45617, 50000)"
28,86.9,"(91.424, 45712, 50000)"
29,87.14,"(91.454, 45727, 50000)"
30,86.92,"(91.902, 45951, 50000)"
31,88.27,"(91.934, 45967, 50000)"
32,87.74,"(92.534, 46267, 50000)"
33,87.79,"(92.464, 46232, 50000)"
34,88.59,"(92.952, 46476, 50000)"
35,88.26,"(93.162, 46581, 50000)"
36,88.06,"(93.342, 46671, 50000)"
37,86.08,"(93.204, 46602, 50000)"
38,88.54,"(93.482, 46741, 50000)"
39,87.92,"(93.688, 46844, 50000)"
40,89.3,"(93.794, 46897, 50000)"
41,88.16,"(93.95, 46975, 50000)"
42,86.75,"(94.436, 47218, 50000)"
43,87.3,"(94.694, 47347, 50000)"
44,87.84,"(94.764, 47382, 50000)"
45,89.58,"(94.734, 47367, 50000)"
46,86.43,"(95.184, 47592, 50000)"
47,86.73,"(95.286, 47643, 50000)"
48,89.06,"(95.386, 47693, 50000)"
49,90.26,"(95.648, 47824, 50000)"
50,90.47,"(95.944, 47972, 50000)"
51,89.76,"(96.01, 48005, 50000)"
52,90.77,"(96.192, 48096, 50000)"
53,90.36,"(96.33, 48165, 50000)"
54,90.11,"(96.662, 48331, 50000)"
55,88.96,"(97.006, 48503, 50000)"
56,89.72,"(96.758, 48379, 50000)"
57,91.09,"(97.078, 48539, 50000)"
58,90.26,"(97.506, 48753, 50000)"
59,91.13,"(97.532, 48766, 50000)"
60,91.14,"(97.594, 48797, 50000)"
61,90.8,"(97.93, 48965, 50000)"
62,90.59,"(98.006, 49003, 50000)"
63,92.17,"(98.164, 49082, 50000)"
64,91.48,"(98.45, 49225, 50000)"
65,91.76,"(98.568, 49284, 50000)"
66,91.59,"(98.688, 49344, 50000)"
67,92.33,"(98.758, 49379, 50000)"
68,92.11,"(98.922, 49461, 50000)"
69,92.66,"(99.04, 49520, 50000)"
70,93.02,"(99.298, 49649, 50000)"
71,92.79,"(99.446, 49723, 50000)"
72,93.4,"(99.538, 49769, 50000)"
73,93.76,"(99.646, 49823, 50000)"
74,93.38,"(99.622, 49811, 50000)"
75,93.78,"(99.782, 49891, 50000)"
76,93.66,"(99.762, 49881, 50000)"
77,93.48,"(99.796, 49898, 50000)"
78,93.61,"(99.832, 49916, 50000)"
79,94.01,"(99.878, 49939, 50000)"
80,94.05,"(99.898, 49949, 50000)"
81,94.03,"(99.914, 49957, 50000)"
82,94.15,"(99.93, 49965, 50000)"
83,94.11,"(99.95, 49975, 50000)"
84,94.17,"(99.952, 49976, 50000)"
85,94.27,"(99.97, 49985, 50000)"
86,94.18,"(99.976, 49988, 50000)"
87,94.22,"(99.978, 49989, 50000)"
88,94.25,"(99.97, 49985, 50000)"
89,94.16,"(99.962, 49981, 50000)"
90,94.34,"(99.972, 49986, 50000)"
91,94.32,"(99.978, 49989, 50000)"
92,94.35,"(99.99, 49995, 50000)"
93,94.33,"(99.978, 49989, 50000)"
94,94.37,"(99.99, 49995, 50000)"
95,94.37,"(99.98, 49990, 50000)"
96,94.33,"(99.992, 49996, 50000)"
97,94.34,"(99.98, 49990, 50000)"
98,94.38,"(99.992, 49996, 50000)"
99,94.28,"(99.99, 49995, 50000)"
