Epoch,test accuracy,training accuracy
0,26.76,"(21.3, 10650, 50000)"
1,32.54,"(28.352, 14176, 50000)"
2,38.48,"(36.45, 18225, 50000)"
3,45.32,"(42.908, 21454, 50000)"
4,49.06,"(48.766, 24383, 50000)"
5,55.68,"(53.206, 26603, 50000)"
6,57.69,"(55.742, 27871, 50000)"
7,58.24,"(58.362, 29181, 50000)"
8,55.62,"(60.276, 30138, 50000)"
9,64.22,"(62.05, 31025, 50000)"
10,64.35,"(64.288, 32144, 50000)"
11,60.52,"(66.584, 33292, 50000)"
12,67.08,"(67.89, 33945, 50000)"
13,68.09,"(68.776, 34388, 50000)"
14,67.76,"(69.572, 34786, 50000)"
15,69.08,"(70.392, 35196, 50000)"
16,68.82,"(71.188, 35594, 50000)"
17,73.37,"(71.976, 35988, 50000)"
18,68.43,"(72.268, 36134, 50000)"
19,68.68,"(72.452, 36226, 50000)"
20,67.55,"(72.966, 36483, 50000)"
21,70.67,"(73.084, 36542, 50000)"
22,71.05,"(73.83, 36915, 50000)"
23,71.62,"(73.616, 36808, 50000)"
24,70.41,"(73.766, 36883, 50000)"
25,73.84,"(74.034, 37017, 50000)"
26,72.94,"(74.526, 37263, 50000)"
27,70.16,"(74.894, 37447, 50000)"
28,70.49,"(75.71, 37855, 50000)"
29,72.12,"(75.356, 37678, 50000)"
30,71.4,"(75.942, 37971, 50000)"
31,71.69,"(75.836, 37918, 50000)"
32,71.68,"(76.18, 38090, 50000)"
33,72.83,"(76.15, 38075, 50000)"
34,70.03,"(76.568, 38284, 50000)"
35,70.47,"(76.972, 38486, 50000)"
36,74.92,"(76.86, 38430, 50000)"
37,74.31,"(77.344, 38672, 50000)"
38,71.99,"(77.308, 38654, 50000)"
39,74.11,"(77.444, 38722, 50000)"
40,75.11,"(77.54, 38770, 50000)"
41,75.02,"(77.978, 38989, 50000)"
42,71.71,"(78.338, 39169, 50000)"
43,76.19,"(78.144, 39072, 50000)"
44,75.07,"(78.534, 39267, 50000)"
45,74.59,"(78.906, 39453, 50000)"
46,77.8,"(78.84, 39420, 50000)"
47,76.41,"(79.314, 39657, 50000)"
48,76.51,"(79.36, 39680, 50000)"
49,73.29,"(79.866, 39933, 50000)"
50,78.23,"(80.128, 40064, 50000)"
51,75.7,"(80.104, 40052, 50000)"
52,76.44,"(80.444, 40222, 50000)"
53,77.58,"(80.698, 40349, 50000)"
54,78.42,"(80.51, 40255, 50000)"
55,74.63,"(81.14, 40570, 50000)"
56,75.34,"(81.32, 40660, 50000)"
57,78.63,"(81.392, 40696, 50000)"
58,78.76,"(81.806, 40903, 50000)"
59,77.05,"(81.966, 40983, 50000)"
60,79.25,"(82.26, 41130, 50000)"
61,78.58,"(82.67, 41335, 50000)"
62,80.21,"(82.76, 41380, 50000)"
63,80.29,"(83.004, 41502, 50000)"
64,79.42,"(83.31, 41655, 50000)"
65,79.98,"(83.5, 41750, 50000)"
66,81.19,"(83.938, 41969, 50000)"
67,81.69,"(84.26, 42130, 50000)"
68,80.93,"(84.4, 42200, 50000)"
69,80.53,"(84.904, 42452, 50000)"
70,81.54,"(85.15, 42575, 50000)"
71,82.55,"(85.322, 42661, 50000)"
72,82.06,"(85.61, 42805, 50000)"
73,82.87,"(86.272, 43136, 50000)"
74,82.29,"(86.534, 43267, 50000)"
75,82.64,"(86.304, 43152, 50000)"
76,82.28,"(86.978, 43489, 50000)"
77,82.92,"(87.228, 43614, 50000)"
78,83.7,"(87.612, 43806, 50000)"
79,83.5,"(88.098, 44049, 50000)"
80,84.24,"(88.502, 44251, 50000)"
81,83.45,"(88.822, 44411, 50000)"
82,84.0,"(89.07, 44535, 50000)"
83,84.64,"(89.368, 44684, 50000)"
84,83.97,"(89.954, 44977, 50000)"
85,84.17,"(90.226, 45113, 50000)"
86,84.44,"(90.486, 45243, 50000)"
87,84.91,"(90.714, 45357, 50000)"
88,85.23,"(90.89, 45445, 50000)"
89,85.55,"(91.49, 45745, 50000)"
90,85.33,"(91.736, 45868, 50000)"
91,85.51,"(92.034, 46017, 50000)"
92,85.27,"(92.28, 46140, 50000)"
93,85.66,"(92.41, 46205, 50000)"
94,85.59,"(92.62, 46310, 50000)"
95,85.56,"(92.64, 46320, 50000)"
96,85.49,"(92.702, 46351, 50000)"
97,85.55,"(92.694, 46347, 50000)"
98,85.63,"(92.952, 46476, 50000)"
99,85.63,"(92.71, 46355, 50000)"
