Epoch,test accuracy,training accuracy
0,53.25,"(43.856, 21928, 50000)"
1,60.76,"(62.232, 31116, 50000)"
2,74.23,"(70.962, 35481, 50000)"
3,76.18,"(75.224, 37612, 50000)"
4,79.05,"(78.48, 39240, 50000)"
5,76.98,"(80.282, 40141, 50000)"
6,80.21,"(81.928, 40964, 50000)"
7,83.66,"(83.3, 41650, 50000)"
8,82.68,"(84.53, 42265, 50000)"
9,83.26,"(85.806, 42903, 50000)"
10,83.75,"(86.426, 43213, 50000)"
11,85.32,"(87.164, 43582, 50000)"
12,85.9,"(87.618, 43809, 50000)"
13,81.3,"(88.338, 44169, 50000)"
14,83.88,"(89.042, 44521, 50000)"
15,85.39,"(89.246, 44623, 50000)"
16,87.48,"(89.93, 44965, 50000)"
17,88.11,"(90.358, 45179, 50000)"
18,86.72,"(90.598, 45299, 50000)"
19,85.48,"(91.004, 45502, 50000)"
20,87.57,"(91.402, 45701, 50000)"
21,87.06,"(91.722, 45861, 50000)"
22,88.89,"(91.98, 45990, 50000)"
23,87.79,"(92.142, 46071, 50000)"
24,86.94,"(92.47, 46235, 50000)"
25,86.43,"(92.884, 46442, 50000)"
26,87.75,"(93.004, 46502, 50000)"
27,88.42,"(93.266, 46633, 50000)"
28,88.26,"(93.47, 46735, 50000)"
29,88.34,"(93.72, 46860, 50000)"
30,88.5,"(93.816, 46908, 50000)"
31,87.96,"(93.782, 46891, 50000)"
32,87.96,"(94.28, 47140, 50000)"
33,88.05,"(94.302, 47151, 50000)"
34,89.31,"(94.712, 47356, 50000)"
35,88.35,"(94.43, 47215, 50000)"
36,87.53,"(94.666, 47333, 50000)"
37,88.56,"(95.022, 47511, 50000)"
38,88.71,"(95.358, 47679, 50000)"
39,86.61,"(95.392, 47696, 50000)"
40,89.61,"(95.454, 47727, 50000)"
41,87.72,"(95.794, 47897, 50000)"
42,89.1,"(95.71, 47855, 50000)"
43,89.2,"(96.074, 48037, 50000)"
44,88.77,"(96.264, 48132, 50000)"
45,89.71,"(96.296, 48148, 50000)"
46,89.82,"(96.362, 48181, 50000)"
47,89.47,"(96.816, 48408, 50000)"
48,88.38,"(96.872, 48436, 50000)"
49,89.3,"(96.854, 48427, 50000)"
50,88.79,"(96.926, 48463, 50000)"
51,89.25,"(97.032, 48516, 50000)"
52,89.15,"(97.46, 48730, 50000)"
53,90.39,"(97.498, 48749, 50000)"
54,88.58,"(97.494, 48747, 50000)"
55,90.17,"(97.724, 48862, 50000)"
56,89.87,"(97.912, 48956, 50000)"
57,90.6,"(97.904, 48952, 50000)"
58,89.9,"(98.078, 49039, 50000)"
59,90.41,"(98.184, 49092, 50000)"
60,90.06,"(98.236, 49118, 50000)"
61,90.67,"(98.546, 49273, 50000)"
62,90.55,"(98.588, 49294, 50000)"
63,90.26,"(98.694, 49347, 50000)"
64,90.42,"(98.678, 49339, 50000)"
65,91.31,"(98.906, 49453, 50000)"
66,91.03,"(99.118, 49559, 50000)"
67,91.18,"(99.164, 49582, 50000)"
68,91.17,"(99.174, 49587, 50000)"
69,91.59,"(99.33, 49665, 50000)"
70,91.61,"(99.408, 49704, 50000)"
71,91.52,"(99.376, 49688, 50000)"
72,91.9,"(99.562, 49781, 50000)"
73,91.94,"(99.526, 49763, 50000)"
74,91.86,"(99.604, 49802, 50000)"
75,91.96,"(99.712, 49856, 50000)"
76,91.99,"(99.688, 49844, 50000)"
77,92.11,"(99.774, 49887, 50000)"
78,92.23,"(99.76, 49880, 50000)"
79,92.29,"(99.808, 49904, 50000)"
80,92.26,"(99.81, 49905, 50000)"
81,92.35,"(99.868, 49934, 50000)"
82,92.29,"(99.896, 49948, 50000)"
83,92.42,"(99.884, 49942, 50000)"
84,92.36,"(99.918, 49959, 50000)"
85,92.5,"(99.93, 49965, 50000)"
86,92.35,"(99.914, 49957, 50000)"
87,92.43,"(99.942, 49971, 50000)"
88,92.42,"(99.924, 49962, 50000)"
89,92.48,"(99.942, 49971, 50000)"
90,92.48,"(99.948, 49974, 50000)"
91,92.63,"(99.966, 49983, 50000)"
92,92.58,"(99.956, 49978, 50000)"
93,92.68,"(99.968, 49984, 50000)"
94,92.78,"(99.96, 49980, 50000)"
95,92.65,"(99.962, 49981, 50000)"
96,92.59,"(99.964, 49982, 50000)"
97,92.57,"(99.976, 49988, 50000)"
98,92.61,"(99.97, 49985, 50000)"
99,92.59,"(99.96, 49980, 50000)"
