Epoch,test accuracy,training accuracy
0,21.54,"(17.04, 8520, 50000)"
1,29.0,"(25.794, 12897, 50000)"
2,34.37,"(30.8, 15400, 50000)"
3,38.84,"(35.126, 17563, 50000)"
4,40.61,"(38.058, 19029, 50000)"
5,43.39,"(40.59, 20295, 50000)"
6,45.82,"(43.318, 21659, 50000)"
7,47.66,"(45.03, 22515, 50000)"
8,50.21,"(47.5, 23750, 50000)"
9,51.48,"(49.28, 24640, 50000)"
10,53.04,"(51.502, 25751, 50000)"
11,54.22,"(52.672, 26336, 50000)"
12,56.07,"(54.074, 27037, 50000)"
13,57.02,"(55.278, 27639, 50000)"
14,57.77,"(56.566, 28283, 50000)"
15,59.23,"(57.542, 28771, 50000)"
16,59.59,"(58.708, 29354, 50000)"
17,60.29,"(59.912, 29956, 50000)"
18,61.47,"(60.724, 30362, 50000)"
19,62.31,"(61.856, 30928, 50000)"
20,63.51,"(63.186, 31593, 50000)"
21,63.41,"(63.926, 31963, 50000)"
22,64.81,"(64.932, 32466, 50000)"
23,64.96,"(65.624, 32812, 50000)"
24,66.29,"(66.45, 33225, 50000)"
25,66.05,"(66.986, 33493, 50000)"
26,66.96,"(67.638, 33819, 50000)"
27,66.76,"(68.3, 34150, 50000)"
28,67.63,"(69.102, 34551, 50000)"
29,67.44,"(69.488, 34744, 50000)"
30,68.68,"(70.21, 35105, 50000)"
31,69.31,"(70.45, 35225, 50000)"
32,69.36,"(71.144, 35572, 50000)"
33,69.43,"(71.652, 35826, 50000)"
34,69.86,"(72.112, 36056, 50000)"
35,70.64,"(72.728, 36364, 50000)"
36,71.0,"(72.93, 36465, 50000)"
37,71.06,"(73.292, 36646, 50000)"
38,71.28,"(73.748, 36874, 50000)"
39,71.59,"(74.332, 37166, 50000)"
40,72.04,"(74.302, 37151, 50000)"
41,72.3,"(74.912, 37456, 50000)"
42,71.52,"(75.296, 37648, 50000)"
43,72.54,"(75.592, 37796, 50000)"
44,72.79,"(75.854, 37927, 50000)"
45,73.44,"(76.284, 38142, 50000)"
46,73.5,"(76.502, 38251, 50000)"
47,73.48,"(76.736, 38368, 50000)"
48,73.43,"(76.91, 38455, 50000)"
49,74.08,"(77.132, 38566, 50000)"
50,74.0,"(77.714, 38857, 50000)"
51,74.37,"(78.084, 39042, 50000)"
52,74.4,"(78.318, 39159, 50000)"
53,74.28,"(78.418, 39209, 50000)"
54,74.72,"(78.684, 39342, 50000)"
55,74.79,"(78.856, 39428, 50000)"
56,74.92,"(79.044, 39522, 50000)"
57,74.94,"(79.268, 39634, 50000)"
58,75.43,"(79.674, 39837, 50000)"
59,75.19,"(79.878, 39939, 50000)"
60,75.59,"(79.892, 39946, 50000)"
61,75.41,"(80.232, 40116, 50000)"
62,75.38,"(80.068, 40034, 50000)"
63,75.23,"(80.422, 40211, 50000)"
64,75.76,"(80.828, 40414, 50000)"
65,75.55,"(80.764, 40382, 50000)"
66,75.85,"(80.942, 40471, 50000)"
67,76.16,"(81.09, 40545, 50000)"
68,75.91,"(80.98, 40490, 50000)"
69,76.14,"(81.536, 40768, 50000)"
70,76.09,"(81.488, 40744, 50000)"
71,76.42,"(81.48, 40740, 50000)"
72,76.34,"(81.598, 40799, 50000)"
73,76.14,"(81.758, 40879, 50000)"
74,76.45,"(81.868, 40934, 50000)"
75,76.33,"(81.954, 40977, 50000)"
76,76.67,"(81.822, 40911, 50000)"
77,76.48,"(82.14, 41070, 50000)"
78,76.5,"(82.352, 41176, 50000)"
79,76.6,"(82.292, 41146, 50000)"
80,76.76,"(82.42, 41210, 50000)"
81,76.65,"(82.32, 41160, 50000)"
82,76.68,"(82.566, 41283, 50000)"
83,76.53,"(82.39, 41195, 50000)"
84,76.7,"(82.812, 41406, 50000)"
85,76.81,"(82.318, 41159, 50000)"
86,76.81,"(82.744, 41372, 50000)"
87,76.64,"(82.704, 41352, 50000)"
88,76.83,"(82.666, 41333, 50000)"
89,76.71,"(82.518, 41259, 50000)"
90,76.77,"(82.732, 41366, 50000)"
91,76.9,"(82.592, 41296, 50000)"
92,76.82,"(82.796, 41398, 50000)"
93,76.89,"(82.764, 41382, 50000)"
94,76.84,"(82.938, 41469, 50000)"
95,77.01,"(82.72, 41360, 50000)"
96,77.02,"(82.854, 41427, 50000)"
97,76.82,"(82.898, 41449, 50000)"
98,76.98,"(82.764, 41382, 50000)"
99,76.75,"(82.794, 41397, 50000)"
