Epoch,test accuracy,training accuracy
0,18.72,"(14.71, 7355, 50000)"
1,32.48,"(26.156, 13078, 50000)"
2,37.73,"(32.634, 16317, 50000)"
3,41.38,"(37.494, 18747, 50000)"
4,45.5,"(42.668, 21334, 50000)"
5,52.08,"(47.396, 23698, 50000)"
6,54.28,"(51.198, 25599, 50000)"
7,54.85,"(54.016, 27008, 50000)"
8,59.12,"(55.948, 27974, 50000)"
9,59.82,"(58.178, 29089, 50000)"
10,56.21,"(55.896, 27948, 50000)"
11,61.67,"(59.594, 29797, 50000)"
12,58.43,"(60.624, 30312, 50000)"
13,64.47,"(62.124, 31062, 50000)"
14,61.71,"(62.116, 31058, 50000)"
15,63.49,"(65.992, 32996, 50000)"
16,70.16,"(68.214, 34107, 50000)"
17,70.22,"(69.676, 34838, 50000)"
18,69.98,"(71.092, 35546, 50000)"
19,69.06,"(71.834, 35917, 50000)"
20,70.9,"(72.882, 36441, 50000)"
21,72.1,"(73.258, 36629, 50000)"
22,71.23,"(73.858, 36929, 50000)"
23,69.85,"(74.534, 37267, 50000)"
24,73.84,"(74.858, 37429, 50000)"
25,74.09,"(75.488, 37744, 50000)"
26,69.32,"(75.776, 37888, 50000)"
27,74.65,"(76.03, 38015, 50000)"
28,67.22,"(76.6, 38300, 50000)"
29,75.86,"(77.004, 38502, 50000)"
30,67.56,"(77.18, 38590, 50000)"
31,76.61,"(77.306, 38653, 50000)"
32,74.6,"(77.898, 38949, 50000)"
33,73.98,"(78.086, 39043, 50000)"
34,75.66,"(78.546, 39273, 50000)"
35,77.22,"(78.646, 39323, 50000)"
36,77.54,"(79.252, 39626, 50000)"
37,73.71,"(79.122, 39561, 50000)"
38,77.48,"(79.63, 39815, 50000)"
39,76.95,"(80.194, 40097, 50000)"
40,77.48,"(80.154, 40077, 50000)"
41,77.25,"(80.036, 40018, 50000)"
42,77.99,"(80.61, 40305, 50000)"
43,77.77,"(80.916, 40458, 50000)"
44,77.97,"(81.256, 40628, 50000)"
45,78.28,"(81.684, 40842, 50000)"
46,79.4,"(82.09, 41045, 50000)"
47,78.41,"(81.922, 40961, 50000)"
48,80.64,"(82.362, 41181, 50000)"
49,79.17,"(82.384, 41192, 50000)"
50,80.5,"(82.98, 41490, 50000)"
51,80.65,"(83.178, 41589, 50000)"
52,78.59,"(83.232, 41616, 50000)"
53,83.01,"(83.574, 41787, 50000)"
54,81.28,"(83.84, 41920, 50000)"
55,82.92,"(84.294, 42147, 50000)"
56,82.86,"(84.738, 42369, 50000)"
57,82.18,"(84.416, 42208, 50000)"
58,80.77,"(85.13, 42565, 50000)"
59,83.32,"(85.01, 42505, 50000)"
60,82.08,"(85.536, 42768, 50000)"
61,81.92,"(85.918, 42959, 50000)"
62,83.79,"(86.212, 43106, 50000)"
63,83.11,"(86.778, 43389, 50000)"
64,84.37,"(86.822, 43411, 50000)"
65,83.53,"(87.288, 43644, 50000)"
66,84.39,"(87.216, 43608, 50000)"
67,83.85,"(88.174, 44087, 50000)"
68,85.24,"(88.152, 44076, 50000)"
69,84.92,"(88.498, 44249, 50000)"
70,85.42,"(88.872, 44436, 50000)"
71,85.55,"(89.298, 44649, 50000)"
72,86.35,"(89.706, 44853, 50000)"
73,85.77,"(90.004, 45002, 50000)"
74,86.21,"(90.502, 45251, 50000)"
75,86.86,"(90.774, 45387, 50000)"
76,86.28,"(91.22, 45610, 50000)"
77,87.3,"(91.672, 45836, 50000)"
78,86.09,"(92.296, 46148, 50000)"
79,87.62,"(92.418, 46209, 50000)"
80,87.62,"(93.008, 46504, 50000)"
81,87.28,"(93.234, 46617, 50000)"
82,87.9,"(93.706, 46853, 50000)"
83,87.88,"(94.222, 47111, 50000)"
84,88.11,"(94.412, 47206, 50000)"
85,88.43,"(94.764, 47382, 50000)"
86,88.46,"(95.194, 47597, 50000)"
87,88.49,"(95.632, 47816, 50000)"
88,88.79,"(95.972, 47986, 50000)"
89,88.85,"(96.288, 48144, 50000)"
90,89.04,"(96.442, 48221, 50000)"
91,88.93,"(96.73, 48365, 50000)"
92,88.67,"(97.032, 48516, 50000)"
93,89.01,"(97.21, 48605, 50000)"
94,89.15,"(97.32, 48660, 50000)"
95,89.17,"(97.522, 48761, 50000)"
96,89.18,"(97.616, 48808, 50000)"
97,89.23,"(97.688, 48844, 50000)"
98,89.31,"(97.636, 48818, 50000)"
99,89.34,"(97.754, 48877, 50000)"
