Epoch,test accuracy,training accuracy
0,23.15,"(16.828, 8414, 50000)"
1,28.22,"(23.632, 11816, 50000)"
2,32.38,"(27.646, 13823, 50000)"
3,33.98,"(30.78, 15390, 50000)"
4,39.2,"(35.168, 17584, 50000)"
5,44.67,"(39.514, 19757, 50000)"
6,48.58,"(45.01, 22505, 50000)"
7,52.48,"(48.758, 24379, 50000)"
8,52.5,"(51.476, 25738, 50000)"
9,53.03,"(54.2, 27100, 50000)"
10,60.15,"(56.57, 28285, 50000)"
11,57.68,"(59.156, 29578, 50000)"
12,62.43,"(60.974, 30487, 50000)"
13,57.7,"(62.284, 31142, 50000)"
14,61.55,"(63.032, 31516, 50000)"
15,66.27,"(64.502, 32251, 50000)"
16,65.75,"(65.468, 32734, 50000)"
17,62.5,"(66.424, 33212, 50000)"
18,66.95,"(67.402, 33701, 50000)"
19,66.72,"(68.262, 34131, 50000)"
20,58.86,"(69.454, 34727, 50000)"
21,69.29,"(70.318, 35159, 50000)"
22,69.21,"(71.518, 35759, 50000)"
23,70.77,"(72.226, 36113, 50000)"
24,69.53,"(72.94, 36470, 50000)"
25,67.53,"(73.596, 36798, 50000)"
26,72.63,"(74.246, 37123, 50000)"
27,73.98,"(74.932, 37466, 50000)"
28,72.97,"(75.534, 37767, 50000)"
29,73.28,"(75.59, 37795, 50000)"
30,75.76,"(76.196, 38098, 50000)"
31,72.7,"(76.606, 38303, 50000)"
32,69.45,"(76.932, 38466, 50000)"
33,73.92,"(76.838, 38419, 50000)"
34,74.2,"(77.428, 38714, 50000)"
35,72.22,"(77.988, 38994, 50000)"
36,75.3,"(78.23, 39115, 50000)"
37,77.98,"(78.344, 39172, 50000)"
38,75.46,"(78.836, 39418, 50000)"
39,77.15,"(78.982, 39491, 50000)"
40,72.81,"(79.23, 39615, 50000)"
41,79.42,"(79.386, 39693, 50000)"
42,79.16,"(79.724, 39862, 50000)"
43,76.54,"(80.308, 40154, 50000)"
44,75.01,"(80.372, 40186, 50000)"
45,74.56,"(80.742, 40371, 50000)"
46,80.09,"(81.048, 40524, 50000)"
47,78.45,"(81.414, 40707, 50000)"
48,78.76,"(81.516, 40758, 50000)"
49,77.47,"(82.09, 41045, 50000)"
50,79.49,"(82.18, 41090, 50000)"
51,81.71,"(82.468, 41234, 50000)"
52,81.19,"(82.754, 41377, 50000)"
53,80.37,"(83.044, 41522, 50000)"
54,81.6,"(83.128, 41564, 50000)"
55,80.01,"(83.788, 41894, 50000)"
56,80.33,"(83.994, 41997, 50000)"
57,80.98,"(84.32, 42160, 50000)"
58,83.24,"(84.39, 42195, 50000)"
59,81.12,"(84.898, 42449, 50000)"
60,81.4,"(85.174, 42587, 50000)"
61,83.61,"(85.454, 42727, 50000)"
62,82.74,"(85.654, 42827, 50000)"
63,82.59,"(86.114, 43057, 50000)"
64,84.95,"(86.366, 43183, 50000)"
65,84.45,"(86.736, 43368, 50000)"
66,85.28,"(87.252, 43626, 50000)"
67,83.97,"(87.178, 43589, 50000)"
68,83.43,"(88.036, 44018, 50000)"
69,84.04,"(88.224, 44112, 50000)"
70,84.06,"(88.55, 44275, 50000)"
71,85.95,"(88.732, 44366, 50000)"
72,85.41,"(89.306, 44653, 50000)"
73,85.47,"(89.68, 44840, 50000)"
74,85.19,"(89.9, 44950, 50000)"
75,86.24,"(90.212, 45106, 50000)"
76,86.18,"(90.942, 45471, 50000)"
77,87.01,"(91.288, 45644, 50000)"
78,86.83,"(91.716, 45858, 50000)"
79,87.45,"(92.262, 46131, 50000)"
80,86.72,"(92.664, 46332, 50000)"
81,87.82,"(93.068, 46534, 50000)"
82,87.85,"(93.518, 46759, 50000)"
83,88.21,"(93.772, 46886, 50000)"
84,88.13,"(94.344, 47172, 50000)"
85,88.29,"(94.734, 47367, 50000)"
86,88.36,"(95.228, 47614, 50000)"
87,88.45,"(95.664, 47832, 50000)"
88,88.35,"(95.994, 47997, 50000)"
89,89.19,"(96.278, 48139, 50000)"
90,89.14,"(96.568, 48284, 50000)"
91,89.0,"(96.888, 48444, 50000)"
92,89.22,"(97.072, 48536, 50000)"
93,89.16,"(97.344, 48672, 50000)"
94,89.07,"(97.498, 48749, 50000)"
95,89.22,"(97.59, 48795, 50000)"
96,89.19,"(97.66, 48830, 50000)"
97,89.28,"(97.85, 48925, 50000)"
98,89.33,"(97.828, 48914, 50000)"
99,89.26,"(97.874, 48937, 50000)"
