Epoch,test accuracy,training accuracy
0,16.58,"(21.492, 10746, 50000)"
1,30.9,"(26.926, 13463, 50000)"
2,23.97,"(25.758, 12879, 50000)"
3,32.92,"(33.118, 16559, 50000)"
4,35.46,"(37.448, 18724, 50000)"
5,39.88,"(40.832, 20416, 50000)"
6,38.62,"(44.356, 22178, 50000)"
7,44.51,"(45.548, 22774, 50000)"
8,50.36,"(47.036, 23518, 50000)"
9,52.62,"(50.212, 25106, 50000)"
10,56.28,"(52.896, 26448, 50000)"
11,57.92,"(55.206, 27603, 50000)"
12,58.31,"(57.004, 28502, 50000)"
13,58.58,"(58.918, 29459, 50000)"
14,62.01,"(60.834, 30417, 50000)"
15,62.84,"(62.14, 31070, 50000)"
16,63.43,"(63.14, 31570, 50000)"
17,66.65,"(64.35, 32175, 50000)"
18,65.89,"(65.77, 32885, 50000)"
19,67.26,"(66.904, 33452, 50000)"
20,69.99,"(67.826, 33913, 50000)"
21,70.14,"(69.058, 34529, 50000)"
22,71.7,"(69.986, 34993, 50000)"
23,71.4,"(70.5, 35250, 50000)"
24,71.23,"(71.56, 35780, 50000)"
25,73.83,"(72.724, 36362, 50000)"
26,71.85,"(73.68, 36840, 50000)"
27,74.54,"(74.378, 37189, 50000)"
28,74.93,"(75.426, 37713, 50000)"
29,74.21,"(75.908, 37954, 50000)"
30,75.44,"(76.782, 38391, 50000)"
31,77.48,"(77.562, 38781, 50000)"
32,76.8,"(78.18, 39090, 50000)"
33,78.3,"(78.532, 39266, 50000)"
34,78.06,"(78.878, 39439, 50000)"
35,78.43,"(79.534, 39767, 50000)"
36,76.88,"(80.25, 40125, 50000)"
37,79.51,"(80.622, 40311, 50000)"
38,80.62,"(80.936, 40468, 50000)"
39,77.5,"(81.254, 40627, 50000)"
40,79.9,"(81.714, 40857, 50000)"
41,79.33,"(82.114, 41057, 50000)"
42,80.49,"(82.488, 41244, 50000)"
43,80.3,"(82.656, 41328, 50000)"
44,81.05,"(82.832, 41416, 50000)"
45,80.61,"(83.198, 41599, 50000)"
46,80.06,"(83.906, 41953, 50000)"
47,82.03,"(83.994, 41997, 50000)"
48,81.5,"(84.516, 42258, 50000)"
49,82.09,"(84.906, 42453, 50000)"
50,81.8,"(85.046, 42523, 50000)"
51,81.16,"(85.51, 42755, 50000)"
52,83.12,"(85.814, 42907, 50000)"
53,83.07,"(86.32, 43160, 50000)"
54,82.48,"(86.21, 43105, 50000)"
55,81.16,"(86.66, 43330, 50000)"
56,84.14,"(87.126, 43563, 50000)"
57,84.15,"(87.466, 43733, 50000)"
58,83.1,"(87.738, 43869, 50000)"
59,84.21,"(87.856, 43928, 50000)"
60,84.33,"(88.252, 44126, 50000)"
61,84.47,"(88.81, 44405, 50000)"
62,84.38,"(88.956, 44478, 50000)"
63,84.12,"(89.198, 44599, 50000)"
64,84.9,"(89.364, 44682, 50000)"
65,84.59,"(89.758, 44879, 50000)"
66,84.92,"(90.006, 45003, 50000)"
67,84.23,"(90.578, 45289, 50000)"
68,85.2,"(90.616, 45308, 50000)"
69,84.83,"(91.018, 45509, 50000)"
70,85.05,"(91.176, 45588, 50000)"
71,85.64,"(91.524, 45762, 50000)"
72,85.63,"(92.048, 46024, 50000)"
73,85.45,"(92.426, 46213, 50000)"
74,85.86,"(92.594, 46297, 50000)"
75,85.66,"(92.592, 46296, 50000)"
76,85.98,"(93.104, 46552, 50000)"
77,85.74,"(93.448, 46724, 50000)"
78,86.22,"(93.646, 46823, 50000)"
79,86.07,"(93.98, 46990, 50000)"
80,86.46,"(94.238, 47119, 50000)"
81,86.39,"(94.516, 47258, 50000)"
82,86.46,"(94.646, 47323, 50000)"
83,86.27,"(94.992, 47496, 50000)"
84,86.32,"(95.504, 47752, 50000)"
85,86.9,"(95.584, 47792, 50000)"
86,86.4,"(95.756, 47878, 50000)"
87,86.76,"(95.928, 47964, 50000)"
88,86.63,"(96.068, 48034, 50000)"
89,87.11,"(96.35, 48175, 50000)"
90,86.94,"(96.44, 48220, 50000)"
91,86.99,"(96.508, 48254, 50000)"
92,86.92,"(96.734, 48367, 50000)"
93,86.97,"(96.77, 48385, 50000)"
94,86.91,"(96.706, 48353, 50000)"
95,87.14,"(96.944, 48472, 50000)"
96,86.85,"(96.974, 48487, 50000)"
97,86.93,"(97.046, 48523, 50000)"
98,86.84,"(97.058, 48529, 50000)"
99,86.89,"(96.968, 48484, 50000)"
