;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;36.79;0.125;0.515625;0.59375;0.6328125;0.109375;0.03125;0.0234375;0.015625;0.00390625;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.009765625;0.0078125;0.4;0.140625;0.515625;0.6015625;0.59375;0.09375;0.03125;0.0234375;0.015625;0.00390625;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.009765625;0.4
1;1;46.06;0.140625;0.578125;0.6484375;0.6875;0.14453125;0.03515625;0.02734375;0.01953125;0.00390625;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.009765625;0.4;0.140625;0.5625;0.625;0.640625;0.1328125;0.03515625;0.02734375;0.0234375;0.00390625;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.013671875;0.01171875;0.3
2;2;56.52;0.15625;0.609375;0.671875;0.703125;0.1640625;0.04296875;0.03125;0.02734375;0.00390625;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.009765625;0.4;0.140625;0.609375;0.65625;0.671875;0.14453125;0.04296875;0.02734375;0.0234375;0.00390625;0.005859375;0.005859375;0.0078125;0.0078125;0.01171875;0.01171875;0.009765625;0.4
3;3;56.79;0.140625;0.625;0.6875;0.71875;0.1953125;0.046875;0.03125;0.02734375;0.00390625;0.0078125;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.01171875;0.5;0.15625;0.640625;0.6796875;0.6875;0.17578125;0.05078125;0.03125;0.02734375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.013671875;0.009765625;0.5
4;4;63.11;0.15625;0.640625;0.6953125;0.7421875;0.22265625;0.05859375;0.03515625;0.03125;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.01171875;0.5;0.15625;0.65625;0.6875;0.71875;0.2109375;0.0625;0.0390625;0.03515625;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.013671875;0.5
5;5;65.72;0.15625;0.65625;0.7109375;0.7421875;0.23046875;0.05859375;0.0390625;0.03515625;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.01171875;0.5;0.15625;0.65625;0.6796875;0.71875;0.2109375;0.0625;0.0390625;0.03515625;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.013671875;0.5
6;6;66.96;0.15625;0.671875;0.7109375;0.75;0.2421875;0.0703125;0.0390625;0.0390625;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.01171875;0.5;0.15625;0.671875;0.6875;0.71875;0.21875;0.06640625;0.04296875;0.0390625;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.015625;0.5
7;7;69.68;0.15625;0.671875;0.7109375;0.7578125;0.24609375;0.0703125;0.04296875;0.0390625;0.005859375;0.009765625;0.01171875;0.01171875;0.01171875;0.013671875;0.013671875;0.01171875;0.6;0.171875;0.6875;0.6953125;0.7421875;0.24609375;0.0703125;0.04296875;0.0390625;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.013671875;0.5
8;8;70.07;0.15625;0.6875;0.7265625;0.7734375;0.265625;0.07421875;0.04296875;0.0390625;0.005859375;0.009765625;0.01171875;0.01171875;0.01171875;0.013671875;0.015625;0.013671875;0.6;0.171875;0.6875;0.6953125;0.7421875;0.24609375;0.0703125;0.04296875;0.0390625;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.013671875;0.6
9;9;71.21;0.171875;0.703125;0.7265625;0.7734375;0.265625;0.078125;0.04296875;0.0390625;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.013671875;0.6;0.171875;0.703125;0.6953125;0.75;0.2578125;0.07421875;0.04296875;0.0390625;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.009765625;0.6
10;10;71.9;0.15625;0.703125;0.7265625;0.7734375;0.2734375;0.0859375;0.046875;0.04296875;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.013671875;0.6;0.171875;0.703125;0.6953125;0.7578125;0.265625;0.08203125;0.046875;0.04296875;0.005859375;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.013671875;0.6
11;11;75.16;0.15625;0.703125;0.7265625;0.78125;0.28125;0.0859375;0.046875;0.04296875;0.005859375;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.013671875;0.6;0.171875;0.703125;0.703125;0.7734375;0.28125;0.08984375;0.05078125;0.046875;0.005859375;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.013671875;0.6
12;12;73.85;0.171875;0.71875;0.7265625;0.7890625;0.27734375;0.08984375;0.046875;0.04296875;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.013671875;0.6;0.171875;0.703125;0.703125;0.7734375;0.26953125;0.0859375;0.046875;0.046875;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.01171875;0.6
13;13;74.82;0.171875;0.71875;0.734375;0.7890625;0.27734375;0.09375;0.046875;0.04296875;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.013671875;0.013671875;0.6;0.171875;0.71875;0.703125;0.78125;0.28515625;0.09375;0.05078125;0.046875;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.015625;0.6
