Epoch,test accuracy,training accuracy
0,55.37,"(41.604, 20802, 50000)"
1,65.79,"(59.628, 29814, 50000)"
2,69.39,"(67.76, 33880, 50000)"
3,73.34,"(72.568, 36284, 50000)"
4,74.75,"(76.012, 38006, 50000)"
5,77.9,"(77.928, 38964, 50000)"
6,78.5,"(79.674, 39837, 50000)"
7,80.48,"(81.404, 40702, 50000)"
8,80.49,"(82.82, 41410, 50000)"
9,81.62,"(84.016, 42008, 50000)"
10,82.29,"(84.758, 42379, 50000)"
11,82.84,"(85.644, 42822, 50000)"
12,84.1,"(86.388, 43194, 50000)"
13,84.28,"(87.234, 43617, 50000)"
14,85.18,"(87.936, 43968, 50000)"
15,84.25,"(88.556, 44278, 50000)"
16,83.53,"(89.008, 44504, 50000)"
17,84.47,"(89.572, 44786, 50000)"
18,84.94,"(90.016, 45008, 50000)"
19,84.3,"(90.59, 45295, 50000)"
20,85.03,"(90.98, 45490, 50000)"
21,85.31,"(91.386, 45693, 50000)"
22,86.37,"(92.022, 46011, 50000)"
23,85.54,"(92.122, 46061, 50000)"
24,86.05,"(92.588, 46294, 50000)"
25,86.92,"(93.06, 46530, 50000)"
26,86.36,"(93.356, 46678, 50000)"
27,87.0,"(93.634, 46817, 50000)"
28,86.88,"(93.916, 46958, 50000)"
29,87.11,"(94.35, 47175, 50000)"
30,86.61,"(94.534, 47267, 50000)"
31,87.71,"(94.804, 47402, 50000)"
32,87.44,"(95.034, 47517, 50000)"
33,87.04,"(95.488, 47744, 50000)"
34,87.42,"(95.722, 47861, 50000)"
35,87.91,"(95.668, 47834, 50000)"
36,87.6,"(95.946, 47973, 50000)"
37,87.06,"(96.072, 48036, 50000)"
38,87.08,"(96.264, 48132, 50000)"
39,86.98,"(96.72, 48360, 50000)"
40,87.82,"(96.828, 48414, 50000)"
41,88.34,"(96.694, 48347, 50000)"
42,87.46,"(96.968, 48484, 50000)"
43,87.45,"(97.276, 48638, 50000)"
44,87.73,"(97.412, 48706, 50000)"
45,87.13,"(97.51, 48755, 50000)"
46,88.12,"(97.74, 48870, 50000)"
47,88.52,"(97.91, 48955, 50000)"
48,88.53,"(98.094, 49047, 50000)"
49,88.78,"(98.102, 49051, 50000)"
50,88.36,"(98.228, 49114, 50000)"
51,88.92,"(98.314, 49157, 50000)"
52,88.91,"(98.372, 49186, 50000)"
53,89.12,"(98.572, 49286, 50000)"
54,89.23,"(98.63, 49315, 50000)"
55,88.6,"(98.806, 49403, 50000)"
56,88.83,"(98.834, 49417, 50000)"
57,89.19,"(98.844, 49422, 50000)"
58,89.02,"(99.076, 49538, 50000)"
59,89.05,"(99.19, 49595, 50000)"
60,89.28,"(99.178, 49589, 50000)"
61,89.57,"(99.282, 49641, 50000)"
62,89.12,"(99.232, 49616, 50000)"
63,89.4,"(99.25, 49625, 50000)"
64,89.47,"(99.328, 49664, 50000)"
65,89.43,"(99.42, 49710, 50000)"
66,89.51,"(99.466, 49733, 50000)"
67,89.57,"(99.504, 49752, 50000)"
68,89.48,"(99.584, 49792, 50000)"
69,89.33,"(99.608, 49804, 50000)"
70,89.81,"(99.598, 49799, 50000)"
71,89.67,"(99.572, 49786, 50000)"
72,89.74,"(99.586, 49793, 50000)"
73,89.84,"(99.658, 49829, 50000)"
74,89.7,"(99.702, 49851, 50000)"
75,89.66,"(99.714, 49857, 50000)"
76,89.77,"(99.776, 49888, 50000)"
77,89.77,"(99.686, 49843, 50000)"
78,89.83,"(99.792, 49896, 50000)"
79,90.04,"(99.74, 49870, 50000)"
80,89.89,"(99.788, 49894, 50000)"
81,89.98,"(99.776, 49888, 50000)"
82,90.1,"(99.792, 49896, 50000)"
83,90.09,"(99.832, 49916, 50000)"
84,90.01,"(99.808, 49904, 50000)"
85,89.88,"(99.77, 49885, 50000)"
86,89.89,"(99.838, 49919, 50000)"
87,89.86,"(99.82, 49910, 50000)"
88,90.04,"(99.81, 49905, 50000)"
89,89.98,"(99.822, 49911, 50000)"
90,90.0,"(99.822, 49911, 50000)"
91,90.08,"(99.844, 49922, 50000)"
92,89.94,"(99.836, 49918, 50000)"
93,90.01,"(99.86, 49930, 50000)"
94,90.05,"(99.854, 49927, 50000)"
95,89.98,"(99.866, 49933, 50000)"
96,90.02,"(99.854, 49927, 50000)"
97,90.0,"(99.872, 49936, 50000)"
98,90.02,"(99.876, 49938, 50000)"
99,89.99,"(99.888, 49944, 50000)"
