Epoch,test accuracy,training accuracy
0,32.63,"(26.22, 13110, 50000)"
1,42.42,"(36.898, 18449, 50000)"
2,47.64,"(43.584, 21792, 50000)"
3,51.78,"(49.21, 24605, 50000)"
4,58.94,"(55.2, 27600, 50000)"
5,56.42,"(59.464, 29732, 50000)"
6,59.71,"(62.716, 31358, 50000)"
7,60.72,"(64.964, 32482, 50000)"
8,68.26,"(66.428, 33214, 50000)"
9,66.83,"(67.808, 33904, 50000)"
10,68.0,"(68.946, 34473, 50000)"
11,68.99,"(70.088, 35044, 50000)"
12,71.99,"(70.944, 35472, 50000)"
13,72.83,"(71.892, 35946, 50000)"
14,71.33,"(72.41, 36205, 50000)"
15,74.16,"(73.23, 36615, 50000)"
16,69.77,"(73.838, 36919, 50000)"
17,70.56,"(74.598, 37299, 50000)"
18,74.28,"(74.506, 37253, 50000)"
19,72.45,"(74.982, 37491, 50000)"
20,73.04,"(75.774, 37887, 50000)"
21,74.08,"(75.964, 37982, 50000)"
22,70.25,"(76.66, 38330, 50000)"
23,76.07,"(76.926, 38463, 50000)"
24,76.07,"(77.09, 38545, 50000)"
25,75.2,"(77.396, 38698, 50000)"
26,77.23,"(77.468, 38734, 50000)"
27,77.08,"(77.914, 38957, 50000)"
28,74.32,"(78.286, 39143, 50000)"
29,75.4,"(78.63, 39315, 50000)"
30,78.48,"(78.8, 39400, 50000)"
31,78.34,"(78.882, 39441, 50000)"
32,77.34,"(79.146, 39573, 50000)"
33,76.84,"(79.264, 39632, 50000)"
34,77.0,"(79.766, 39883, 50000)"
35,77.42,"(79.836, 39918, 50000)"
36,78.78,"(80.09, 40045, 50000)"
37,77.67,"(80.276, 40138, 50000)"
38,76.44,"(80.396, 40198, 50000)"
39,78.18,"(80.684, 40342, 50000)"
40,77.57,"(80.754, 40377, 50000)"
41,78.84,"(81.3, 40650, 50000)"
42,78.26,"(81.022, 40511, 50000)"
43,80.32,"(81.494, 40747, 50000)"
44,78.43,"(81.338, 40669, 50000)"
45,78.24,"(81.52, 40760, 50000)"
46,78.4,"(82.122, 41061, 50000)"
47,79.74,"(82.014, 41007, 50000)"
48,79.6,"(82.436, 41218, 50000)"
49,80.39,"(82.482, 41241, 50000)"
50,79.56,"(82.82, 41410, 50000)"
51,80.38,"(83.368, 41684, 50000)"
52,78.99,"(83.182, 41591, 50000)"
53,79.5,"(83.51, 41755, 50000)"
54,82.05,"(83.674, 41837, 50000)"
55,80.81,"(83.95, 41975, 50000)"
56,80.24,"(83.954, 41977, 50000)"
57,79.73,"(84.51, 42255, 50000)"
58,80.5,"(84.326, 42163, 50000)"
59,79.62,"(84.992, 42496, 50000)"
60,80.29,"(85.026, 42513, 50000)"
61,81.47,"(85.302, 42651, 50000)"
62,80.67,"(85.472, 42736, 50000)"
63,81.67,"(85.82, 42910, 50000)"
64,82.77,"(86.106, 43053, 50000)"
65,82.08,"(86.466, 43233, 50000)"
66,82.74,"(86.45, 43225, 50000)"
67,82.25,"(86.696, 43348, 50000)"
68,82.52,"(86.96, 43480, 50000)"
69,82.65,"(87.412, 43706, 50000)"
70,83.03,"(87.618, 43809, 50000)"
71,83.05,"(87.658, 43829, 50000)"
72,83.61,"(88.086, 44043, 50000)"
73,83.16,"(88.19, 44095, 50000)"
74,83.54,"(88.456, 44228, 50000)"
75,83.34,"(89.164, 44582, 50000)"
76,83.82,"(89.166, 44583, 50000)"
77,83.67,"(89.6, 44800, 50000)"
78,83.91,"(89.534, 44767, 50000)"
79,84.4,"(89.998, 44999, 50000)"
80,84.32,"(90.478, 45239, 50000)"
81,84.66,"(90.636, 45318, 50000)"
82,84.53,"(90.83, 45415, 50000)"
83,84.78,"(91.196, 45598, 50000)"
84,84.72,"(91.52, 45760, 50000)"
85,84.86,"(91.616, 45808, 50000)"
86,84.89,"(91.852, 45926, 50000)"
87,84.83,"(92.136, 46068, 50000)"
88,84.77,"(92.222, 46111, 50000)"
89,84.97,"(92.53, 46265, 50000)"
90,85.25,"(92.558, 46279, 50000)"
91,85.04,"(92.786, 46393, 50000)"
92,84.99,"(92.926, 46463, 50000)"
93,85.31,"(93.148, 46574, 50000)"
94,85.01,"(93.244, 46622, 50000)"
95,85.13,"(93.2, 46600, 50000)"
96,85.25,"(93.256, 46628, 50000)"
97,85.31,"(93.504, 46752, 50000)"
98,85.25,"(93.408, 46704, 50000)"
99,85.26,"(93.51, 46755, 50000)"
