Epoch,test accuracy,training accuracy
0,29.47,"(19.25, 9625, 50000)"
1,35.16,"(32.002, 16001, 50000)"
2,41.67,"(35.79, 17895, 50000)"
3,43.75,"(39.302, 19651, 50000)"
4,43.16,"(43.462, 21731, 50000)"
5,49.11,"(45.51, 22755, 50000)"
6,49.36,"(48.226, 24113, 50000)"
7,49.67,"(47.76, 23880, 50000)"
8,56.59,"(51.836, 25918, 50000)"
9,57.91,"(53.314, 26657, 50000)"
10,59.47,"(56.812, 28406, 50000)"
11,60.53,"(57.17, 28585, 50000)"
12,61.46,"(59.468, 29734, 50000)"
13,63.32,"(62.276, 31138, 50000)"
14,65.74,"(63.994, 31997, 50000)"
15,66.84,"(65.234, 32617, 50000)"
16,65.55,"(66.368, 33184, 50000)"
17,67.03,"(68.02, 34010, 50000)"
18,70.81,"(68.964, 34482, 50000)"
19,72.34,"(70.81, 35405, 50000)"
20,74.02,"(72.27, 36135, 50000)"
21,74.52,"(73.672, 36836, 50000)"
22,72.87,"(73.442, 36721, 50000)"
23,75.35,"(74.552, 37276, 50000)"
24,75.18,"(74.96, 37480, 50000)"
25,75.93,"(75.634, 37817, 50000)"
26,76.46,"(76.378, 38189, 50000)"
27,76.77,"(77.232, 38616, 50000)"
28,77.78,"(76.994, 38497, 50000)"
29,78.63,"(78.536, 39268, 50000)"
30,78.62,"(78.626, 39313, 50000)"
31,78.78,"(79.668, 39834, 50000)"
32,77.34,"(79.208, 39604, 50000)"
33,78.7,"(80.458, 40229, 50000)"
34,78.18,"(80.672, 40336, 50000)"
35,80.13,"(81.202, 40601, 50000)"
36,80.71,"(81.794, 40897, 50000)"
37,80.51,"(82.564, 41282, 50000)"
38,81.01,"(83.05, 41525, 50000)"
39,80.3,"(83.464, 41732, 50000)"
40,80.9,"(83.648, 41824, 50000)"
41,80.16,"(83.622, 41811, 50000)"
42,82.56,"(84.354, 42177, 50000)"
43,82.89,"(84.74, 42370, 50000)"
44,82.54,"(84.91, 42455, 50000)"
45,82.56,"(84.986, 42493, 50000)"
46,81.49,"(85.59, 42795, 50000)"
47,83.05,"(85.42, 42710, 50000)"
48,81.6,"(85.952, 42976, 50000)"
49,82.23,"(86.4, 43200, 50000)"
50,83.43,"(86.574, 43287, 50000)"
51,83.68,"(86.73, 43365, 50000)"
52,84.38,"(87.094, 43547, 50000)"
53,82.45,"(87.608, 43804, 50000)"
54,83.14,"(87.75, 43875, 50000)"
55,84.34,"(87.992, 43996, 50000)"
56,84.99,"(88.228, 44114, 50000)"
57,84.34,"(88.538, 44269, 50000)"
58,83.75,"(88.816, 44408, 50000)"
59,84.55,"(89.284, 44642, 50000)"
60,84.7,"(89.448, 44724, 50000)"
61,85.0,"(89.702, 44851, 50000)"
62,85.06,"(90.32, 45160, 50000)"
63,84.93,"(90.502, 45251, 50000)"
64,85.68,"(90.638, 45319, 50000)"
65,85.87,"(90.904, 45452, 50000)"
66,85.68,"(91.382, 45691, 50000)"
67,85.57,"(91.582, 45791, 50000)"
68,86.02,"(91.936, 45968, 50000)"
69,86.24,"(92.238, 46119, 50000)"
70,86.26,"(92.674, 46337, 50000)"
71,86.74,"(92.976, 46488, 50000)"
72,86.53,"(93.304, 46652, 50000)"
73,86.46,"(93.612, 46806, 50000)"
74,86.23,"(94.122, 47061, 50000)"
75,86.9,"(94.254, 47127, 50000)"
76,87.12,"(94.708, 47354, 50000)"
77,86.97,"(94.842, 47421, 50000)"
78,87.05,"(95.31, 47655, 50000)"
79,87.19,"(95.688, 47844, 50000)"
80,87.44,"(95.722, 47861, 50000)"
81,87.51,"(95.986, 47993, 50000)"
82,87.62,"(96.484, 48242, 50000)"
83,88.07,"(96.626, 48313, 50000)"
84,87.91,"(96.896, 48448, 50000)"
85,88.24,"(97.06, 48530, 50000)"
86,88.25,"(97.306, 48653, 50000)"
87,88.34,"(97.496, 48748, 50000)"
88,88.39,"(97.656, 48828, 50000)"
89,88.51,"(97.83, 48915, 50000)"
90,88.6,"(97.842, 48921, 50000)"
91,88.58,"(98.018, 49009, 50000)"
92,88.47,"(98.116, 49058, 50000)"
93,88.56,"(98.286, 49143, 50000)"
94,88.5,"(98.266, 49133, 50000)"
95,88.56,"(98.388, 49194, 50000)"
96,88.61,"(98.418, 49209, 50000)"
97,88.65,"(98.456, 49228, 50000)"
98,88.69,"(98.436, 49218, 50000)"
99,88.49,"(98.472, 49236, 50000)"
