Epoch,test accuracy,training accuracy
0,33.42,"(21.596, 10798, 50000)"
1,42.14,"(35.684, 17842, 50000)"
2,46.61,"(43.198, 21599, 50000)"
3,50.51,"(50.1, 25050, 50000)"
4,57.54,"(57.25, 28625, 50000)"
5,64.98,"(62.772, 31386, 50000)"
6,65.0,"(66.348, 33174, 50000)"
7,64.51,"(69.404, 34702, 50000)"
8,72.58,"(72.21, 36105, 50000)"
9,77.42,"(74.602, 37301, 50000)"
10,70.18,"(76.318, 38159, 50000)"
11,76.04,"(77.752, 38876, 50000)"
12,75.66,"(78.856, 39428, 50000)"
13,75.32,"(79.706, 39853, 50000)"
14,72.38,"(80.488, 40244, 50000)"
15,74.4,"(81.388, 40694, 50000)"
16,69.57,"(81.858, 40929, 50000)"
17,77.38,"(82.52, 41260, 50000)"
18,75.85,"(83.028, 41514, 50000)"
19,81.88,"(83.388, 41694, 50000)"
20,76.09,"(83.762, 41881, 50000)"
21,78.07,"(84.232, 42116, 50000)"
22,75.52,"(84.24, 42120, 50000)"
23,80.53,"(85.184, 42592, 50000)"
24,80.89,"(85.038, 42519, 50000)"
25,82.21,"(85.464, 42732, 50000)"
26,77.93,"(85.848, 42924, 50000)"
27,80.8,"(86.116, 43058, 50000)"
28,83.03,"(86.422, 43211, 50000)"
29,80.24,"(86.674, 43337, 50000)"
30,79.29,"(86.866, 43433, 50000)"
31,81.79,"(87.274, 43637, 50000)"
32,81.16,"(87.498, 43749, 50000)"
33,80.25,"(87.55, 43775, 50000)"
34,85.55,"(87.85, 43925, 50000)"
35,82.87,"(88.058, 44029, 50000)"
36,82.1,"(88.35, 44175, 50000)"
37,80.73,"(88.638, 44319, 50000)"
38,81.68,"(88.874, 44437, 50000)"
39,82.4,"(89.154, 44577, 50000)"
40,84.72,"(89.062, 44531, 50000)"
41,85.48,"(89.344, 44672, 50000)"
42,83.43,"(89.722, 44861, 50000)"
43,84.23,"(89.782, 44891, 50000)"
44,84.03,"(90.128, 45064, 50000)"
45,87.67,"(90.348, 45174, 50000)"
46,82.01,"(90.72, 45360, 50000)"
47,85.57,"(90.652, 45326, 50000)"
48,86.64,"(91.002, 45501, 50000)"
49,86.46,"(91.116, 45558, 50000)"
50,85.41,"(91.416, 45708, 50000)"
51,86.32,"(91.72, 45860, 50000)"
52,85.17,"(92.024, 46012, 50000)"
53,86.36,"(91.972, 45986, 50000)"
54,86.61,"(92.538, 46269, 50000)"
55,86.72,"(92.526, 46263, 50000)"
56,88.55,"(92.918, 46459, 50000)"
57,87.43,"(93.324, 46662, 50000)"
58,87.88,"(93.406, 46703, 50000)"
59,89.17,"(93.528, 46764, 50000)"
60,87.83,"(93.98, 46990, 50000)"
61,88.85,"(94.166, 47083, 50000)"
62,90.08,"(94.448, 47224, 50000)"
63,89.02,"(94.696, 47348, 50000)"
64,90.47,"(95.094, 47547, 50000)"
65,90.38,"(95.128, 47564, 50000)"
66,88.07,"(95.71, 47855, 50000)"
67,87.6,"(95.668, 47834, 50000)"
68,89.89,"(96.078, 48039, 50000)"
69,90.51,"(96.448, 48224, 50000)"
70,90.9,"(96.79, 48395, 50000)"
71,90.89,"(96.926, 48463, 50000)"
72,91.29,"(97.188, 48594, 50000)"
73,91.78,"(97.476, 48738, 50000)"
74,91.48,"(97.71, 48855, 50000)"
75,92.0,"(98.07, 49035, 50000)"
76,92.4,"(98.452, 49226, 50000)"
77,92.57,"(98.552, 49276, 50000)"
78,92.64,"(98.782, 49391, 50000)"
79,92.79,"(98.916, 49458, 50000)"
80,93.28,"(99.21, 49605, 50000)"
81,93.08,"(99.316, 49658, 50000)"
82,93.14,"(99.484, 49742, 50000)"
83,93.67,"(99.596, 49798, 50000)"
84,93.37,"(99.708, 49854, 50000)"
85,93.56,"(99.796, 49898, 50000)"
86,93.78,"(99.842, 49921, 50000)"
87,93.78,"(99.866, 49933, 50000)"
88,94.13,"(99.88, 49940, 50000)"
89,94.1,"(99.918, 49959, 50000)"
90,94.12,"(99.93, 49965, 50000)"
91,94.19,"(99.942, 49971, 50000)"
92,94.24,"(99.952, 49976, 50000)"
93,94.21,"(99.96, 49980, 50000)"
94,94.12,"(99.962, 49981, 50000)"
95,94.24,"(99.966, 49983, 50000)"
96,94.25,"(99.962, 49981, 50000)"
97,94.28,"(99.952, 49976, 50000)"
98,94.27,"(99.972, 49986, 50000)"
99,94.22,"(99.968, 49984, 50000)"
