Epoch,test accuracy,training accuracy
0,20.44,"(17.366, 8683, 50000)"
1,26.34,"(22.588, 11294, 50000)"
2,31.96,"(29.578, 14789, 50000)"
3,39.0,"(33.492, 16746, 50000)"
4,45.01,"(39.022, 19511, 50000)"
5,47.3,"(43.3, 21650, 50000)"
6,50.83,"(46.588, 23294, 50000)"
7,54.79,"(50.42, 25210, 50000)"
8,56.71,"(53.59, 26795, 50000)"
9,59.39,"(56.242, 28121, 50000)"
10,61.7,"(58.088, 29044, 50000)"
11,60.47,"(60.226, 30113, 50000)"
12,63.86,"(62.438, 31219, 50000)"
13,66.13,"(64.086, 32043, 50000)"
14,65.97,"(64.64, 32320, 50000)"
15,65.68,"(65.712, 32856, 50000)"
16,68.11,"(66.934, 33467, 50000)"
17,71.08,"(68.364, 34182, 50000)"
18,71.8,"(69.92, 34960, 50000)"
19,70.29,"(71.27, 35635, 50000)"
20,71.28,"(71.986, 35993, 50000)"
21,66.47,"(72.204, 36102, 50000)"
22,74.43,"(71.26, 35630, 50000)"
23,75.08,"(73.656, 36828, 50000)"
24,75.09,"(75.042, 37521, 50000)"
25,76.31,"(75.25, 37625, 50000)"
26,75.92,"(75.598, 37799, 50000)"
27,72.61,"(75.212, 37606, 50000)"
28,78.82,"(77.37, 38685, 50000)"
29,77.35,"(78.542, 39271, 50000)"
30,77.69,"(78.908, 39454, 50000)"
31,73.87,"(78.924, 39462, 50000)"
32,76.08,"(79.142, 39571, 50000)"
33,78.2,"(79.674, 39837, 50000)"
34,77.05,"(79.876, 39938, 50000)"
35,79.63,"(80.018, 40009, 50000)"
36,78.35,"(80.884, 40442, 50000)"
37,80.62,"(81.462, 40731, 50000)"
38,79.74,"(81.618, 40809, 50000)"
39,80.49,"(82.196, 41098, 50000)"
40,80.33,"(82.38, 41190, 50000)"
41,79.7,"(83.064, 41532, 50000)"
42,80.06,"(82.864, 41432, 50000)"
43,82.1,"(83.4, 41700, 50000)"
44,81.7,"(83.518, 41759, 50000)"
45,81.61,"(83.758, 41879, 50000)"
46,81.02,"(84.406, 42203, 50000)"
47,80.97,"(84.342, 42171, 50000)"
48,80.56,"(84.504, 42252, 50000)"
49,82.01,"(85.164, 42582, 50000)"
50,82.89,"(85.24, 42620, 50000)"
51,81.67,"(85.638, 42819, 50000)"
52,82.29,"(85.97, 42985, 50000)"
53,83.15,"(86.232, 43116, 50000)"
54,82.77,"(86.474, 43237, 50000)"
55,83.57,"(86.946, 43473, 50000)"
56,83.07,"(87.236, 43618, 50000)"
57,84.22,"(87.414, 43707, 50000)"
58,84.41,"(87.652, 43826, 50000)"
59,84.23,"(88.234, 44117, 50000)"
60,83.13,"(88.536, 44268, 50000)"
61,84.02,"(88.512, 44256, 50000)"
62,84.63,"(89.06, 44530, 50000)"
63,85.99,"(89.364, 44682, 50000)"
64,84.91,"(89.636, 44818, 50000)"
65,84.76,"(90.05, 45025, 50000)"
66,85.33,"(90.324, 45162, 50000)"
67,85.29,"(90.632, 45316, 50000)"
68,85.74,"(90.946, 45473, 50000)"
69,85.14,"(91.266, 45633, 50000)"
70,86.45,"(91.666, 45833, 50000)"
71,85.64,"(91.946, 45973, 50000)"
72,86.7,"(92.428, 46214, 50000)"
73,86.48,"(92.624, 46312, 50000)"
74,86.57,"(93.072, 46536, 50000)"
75,86.52,"(93.216, 46608, 50000)"
76,86.85,"(93.532, 46766, 50000)"
77,87.27,"(94.004, 47002, 50000)"
78,86.62,"(94.446, 47223, 50000)"
79,87.53,"(94.706, 47353, 50000)"
80,87.36,"(94.908, 47454, 50000)"
81,87.84,"(95.492, 47746, 50000)"
82,87.8,"(95.802, 47901, 50000)"
83,87.98,"(95.974, 47987, 50000)"
84,87.9,"(96.278, 48139, 50000)"
85,87.77,"(96.626, 48313, 50000)"
86,87.98,"(96.74, 48370, 50000)"
87,87.97,"(97.076, 48538, 50000)"
88,88.45,"(97.17, 48585, 50000)"
89,88.39,"(97.326, 48663, 50000)"
90,88.32,"(97.686, 48843, 50000)"
91,88.45,"(97.846, 48923, 50000)"
92,88.66,"(98.008, 49004, 50000)"
93,88.6,"(98.102, 49051, 50000)"
94,88.68,"(98.068, 49034, 50000)"
95,88.67,"(98.144, 49072, 50000)"
96,88.6,"(98.162, 49081, 50000)"
97,88.65,"(98.292, 49146, 50000)"
98,88.54,"(98.364, 49182, 50000)"
99,88.59,"(98.434, 49217, 50000)"
