Epoch,test accuracy,training accuracy
0,24.86,"(21.462, 10731, 50000)"
1,35.34,"(29.078, 14539, 50000)"
2,43.0,"(38.77, 19385, 50000)"
3,42.36,"(45.97, 22985, 50000)"
4,48.29,"(50.16, 25080, 50000)"
5,48.39,"(53.768, 26884, 50000)"
6,57.4,"(56.088, 28044, 50000)"
7,55.92,"(58.21, 29105, 50000)"
8,61.07,"(59.806, 29903, 50000)"
9,58.58,"(61.13, 30565, 50000)"
10,62.54,"(62.162, 31081, 50000)"
11,52.12,"(62.622, 31311, 50000)"
12,54.9,"(63.46, 31730, 50000)"
13,60.62,"(63.38, 31690, 50000)"
14,54.33,"(63.284, 31642, 50000)"
15,56.25,"(63.712, 31856, 50000)"
16,61.55,"(63.604, 31802, 50000)"
17,65.38,"(63.752, 31876, 50000)"
18,65.5,"(64.656, 32328, 50000)"
19,69.27,"(69.366, 34683, 50000)"
20,70.2,"(70.766, 35383, 50000)"
21,68.27,"(71.322, 35661, 50000)"
22,66.4,"(71.68, 35840, 50000)"
23,70.32,"(71.974, 35987, 50000)"
24,73.87,"(72.644, 36322, 50000)"
25,69.1,"(72.84, 36420, 50000)"
26,70.5,"(73.398, 36699, 50000)"
27,70.0,"(73.31, 36655, 50000)"
28,68.31,"(73.758, 36879, 50000)"
29,72.66,"(74.032, 37016, 50000)"
30,61.57,"(74.122, 37061, 50000)"
31,74.65,"(74.502, 37251, 50000)"
32,72.31,"(74.79, 37395, 50000)"
33,74.59,"(74.462, 37231, 50000)"
34,70.9,"(75.256, 37628, 50000)"
35,72.25,"(75.566, 37783, 50000)"
36,71.99,"(75.968, 37984, 50000)"
37,72.49,"(75.848, 37924, 50000)"
38,71.28,"(75.858, 37929, 50000)"
39,75.35,"(76.57, 38285, 50000)"
40,67.97,"(76.688, 38344, 50000)"
41,73.42,"(76.694, 38347, 50000)"
42,71.68,"(77.14, 38570, 50000)"
43,70.54,"(76.926, 38463, 50000)"
44,71.01,"(77.128, 38564, 50000)"
45,69.64,"(77.718, 38859, 50000)"
46,76.25,"(78.042, 39021, 50000)"
47,73.54,"(78.062, 39031, 50000)"
48,74.48,"(78.516, 39258, 50000)"
49,74.66,"(78.754, 39377, 50000)"
50,77.15,"(78.828, 39414, 50000)"
51,72.33,"(79.334, 39667, 50000)"
52,75.0,"(79.34, 39670, 50000)"
53,77.21,"(79.638, 39819, 50000)"
54,76.22,"(79.926, 39963, 50000)"
55,75.66,"(79.884, 39942, 50000)"
56,72.54,"(80.13, 40065, 50000)"
57,74.71,"(80.652, 40326, 50000)"
58,68.24,"(80.646, 40323, 50000)"
59,77.41,"(81.104, 40552, 50000)"
60,78.11,"(81.154, 40577, 50000)"
61,79.08,"(81.616, 40808, 50000)"
62,80.03,"(81.836, 40918, 50000)"
63,77.18,"(82.106, 41053, 50000)"
64,78.84,"(82.25, 41125, 50000)"
65,79.12,"(82.464, 41232, 50000)"
66,79.64,"(82.864, 41432, 50000)"
67,78.92,"(83.148, 41574, 50000)"
68,79.24,"(83.556, 41778, 50000)"
69,78.93,"(83.902, 41951, 50000)"
70,79.93,"(84.244, 42122, 50000)"
71,81.55,"(84.49, 42245, 50000)"
72,82.12,"(84.788, 42394, 50000)"
73,81.47,"(85.1, 42550, 50000)"
74,81.31,"(85.536, 42768, 50000)"
75,82.47,"(85.83, 42915, 50000)"
76,82.14,"(86.214, 43107, 50000)"
77,82.04,"(86.322, 43161, 50000)"
78,81.98,"(86.794, 43397, 50000)"
79,82.67,"(87.146, 43573, 50000)"
80,83.12,"(87.618, 43809, 50000)"
81,83.39,"(87.916, 43958, 50000)"
82,84.09,"(88.326, 44163, 50000)"
83,83.73,"(88.538, 44269, 50000)"
84,83.64,"(88.898, 44449, 50000)"
85,84.14,"(89.392, 44696, 50000)"
86,84.49,"(89.706, 44853, 50000)"
87,84.27,"(90.05, 45025, 50000)"
88,83.73,"(90.41, 45205, 50000)"
89,84.46,"(90.792, 45396, 50000)"
90,84.18,"(90.792, 45396, 50000)"
91,84.67,"(91.466, 45733, 50000)"
92,84.52,"(91.814, 45907, 50000)"
93,84.61,"(91.752, 45876, 50000)"
94,84.84,"(91.99, 45995, 50000)"
95,84.69,"(92.074, 46037, 50000)"
96,84.83,"(92.26, 46130, 50000)"
97,84.68,"(92.6, 46300, 50000)"
98,84.75,"(92.47, 46235, 50000)"
99,84.97,"(92.56, 46280, 50000)"
