Epoch,test accuracy,training accuracy
0,35.16,"(19.024, 9512, 50000)"
1,43.44,"(38.15, 19075, 50000)"
2,50.25,"(46.718, 23359, 50000)"
3,53.73,"(54.486, 27243, 50000)"
4,63.1,"(60.628, 30314, 50000)"
5,65.41,"(64.796, 32398, 50000)"
6,68.66,"(67.766, 33883, 50000)"
7,67.02,"(70.298, 35149, 50000)"
8,70.68,"(72.088, 36044, 50000)"
9,73.19,"(74.074, 37037, 50000)"
10,73.17,"(75.514, 37757, 50000)"
11,71.4,"(76.782, 38391, 50000)"
12,76.69,"(77.702, 38851, 50000)"
13,78.09,"(79.602, 39801, 50000)"
14,78.63,"(80.632, 40316, 50000)"
15,81.26,"(81.794, 40897, 50000)"
16,82.12,"(82.73, 41365, 50000)"
17,78.44,"(83.788, 41894, 50000)"
18,81.38,"(84.556, 42278, 50000)"
19,82.21,"(85.302, 42651, 50000)"
20,83.75,"(85.852, 42926, 50000)"
21,84.67,"(86.526, 43263, 50000)"
22,83.3,"(87.206, 43603, 50000)"
23,82.27,"(87.638, 43819, 50000)"
24,81.08,"(87.956, 43978, 50000)"
25,84.4,"(88.31, 44155, 50000)"
26,84.64,"(88.904, 44452, 50000)"
27,84.8,"(89.116, 44558, 50000)"
28,82.41,"(89.37, 44685, 50000)"
29,86.94,"(89.97, 44985, 50000)"
30,85.09,"(90.172, 45086, 50000)"
31,83.72,"(90.392, 45196, 50000)"
32,87.36,"(90.636, 45318, 50000)"
33,86.57,"(91.314, 45657, 50000)"
34,86.05,"(91.23, 45615, 50000)"
35,86.8,"(91.596, 45798, 50000)"
36,88.57,"(92.02, 46010, 50000)"
37,86.68,"(91.896, 45948, 50000)"
38,86.02,"(92.238, 46119, 50000)"
39,87.33,"(92.394, 46197, 50000)"
40,85.94,"(92.85, 46425, 50000)"
41,88.13,"(93.066, 46533, 50000)"
42,87.45,"(93.362, 46681, 50000)"
43,89.02,"(93.358, 46679, 50000)"
44,88.84,"(93.748, 46874, 50000)"
45,89.26,"(93.908, 46954, 50000)"
46,88.0,"(94.04, 47020, 50000)"
47,86.58,"(94.326, 47163, 50000)"
48,88.7,"(94.644, 47322, 50000)"
49,88.48,"(94.786, 47393, 50000)"
50,88.92,"(95.28, 47640, 50000)"
51,89.28,"(95.218, 47609, 50000)"
52,88.72,"(95.532, 47766, 50000)"
53,89.53,"(95.7, 47850, 50000)"
54,89.89,"(96.19, 48095, 50000)"
55,88.73,"(96.13, 48065, 50000)"
56,90.67,"(96.382, 48191, 50000)"
57,88.96,"(96.618, 48309, 50000)"
58,90.39,"(96.76, 48380, 50000)"
59,90.34,"(96.936, 48468, 50000)"
60,90.63,"(97.304, 48652, 50000)"
61,89.89,"(97.382, 48691, 50000)"
62,91.01,"(97.62, 48810, 50000)"
63,91.17,"(97.786, 48893, 50000)"
64,90.63,"(97.934, 48967, 50000)"
65,90.92,"(98.216, 49108, 50000)"
66,91.14,"(98.382, 49191, 50000)"
67,91.81,"(98.568, 49284, 50000)"
68,91.52,"(98.736, 49368, 50000)"
69,91.95,"(98.822, 49411, 50000)"
70,92.47,"(99.058, 49529, 50000)"
71,92.81,"(99.092, 49546, 50000)"
72,92.77,"(99.374, 49687, 50000)"
73,93.27,"(99.534, 49767, 50000)"
74,92.86,"(99.55, 49775, 50000)"
75,92.99,"(99.568, 49784, 50000)"
76,92.9,"(99.696, 49848, 50000)"
77,93.2,"(99.668, 49834, 50000)"
78,93.6,"(99.782, 49891, 50000)"
79,93.48,"(99.834, 49917, 50000)"
80,93.62,"(99.856, 49928, 50000)"
81,93.59,"(99.876, 49938, 50000)"
82,93.74,"(99.904, 49952, 50000)"
83,93.76,"(99.906, 49953, 50000)"
84,93.92,"(99.938, 49969, 50000)"
85,93.9,"(99.932, 49966, 50000)"
86,93.77,"(99.974, 49987, 50000)"
87,93.92,"(99.954, 49977, 50000)"
88,93.8,"(99.974, 49987, 50000)"
89,93.85,"(99.976, 49988, 50000)"
90,93.95,"(99.972, 49986, 50000)"
91,93.77,"(99.974, 49987, 50000)"
92,93.93,"(99.97, 49985, 50000)"
93,93.91,"(99.974, 49987, 50000)"
94,93.91,"(99.984, 49992, 50000)"
95,93.9,"(99.97, 49985, 50000)"
96,93.88,"(99.974, 49987, 50000)"
97,93.88,"(99.978, 49989, 50000)"
98,93.92,"(99.986, 49993, 50000)"
99,93.78,"(99.974, 49987, 50000)"
