Epoch,test accuracy,training accuracy
0,45.61,"(34.148, 17074, 50000)"
1,53.87,"(48.546, 24273, 50000)"
2,58.28,"(55.712, 27856, 50000)"
3,63.38,"(59.656, 29828, 50000)"
4,65.28,"(63.13, 31565, 50000)"
5,67.93,"(65.394, 32697, 50000)"
6,70.23,"(67.256, 33628, 50000)"
7,69.88,"(69.23, 34615, 50000)"
8,69.31,"(70.642, 35321, 50000)"
9,72.09,"(71.926, 35963, 50000)"
10,71.51,"(73.012, 36506, 50000)"
11,73.82,"(73.91, 36955, 50000)"
12,74.72,"(74.586, 37293, 50000)"
13,75.3,"(75.286, 37643, 50000)"
14,77.22,"(76.302, 38151, 50000)"
15,75.96,"(76.804, 38402, 50000)"
16,77.36,"(77.508, 38754, 50000)"
17,77.16,"(78.0, 39000, 50000)"
18,76.71,"(78.396, 39198, 50000)"
19,77.34,"(79.172, 39586, 50000)"
20,78.35,"(79.17, 39585, 50000)"
21,78.6,"(79.618, 39809, 50000)"
22,78.76,"(80.274, 40137, 50000)"
23,77.04,"(80.548, 40274, 50000)"
24,77.96,"(80.96, 40480, 50000)"
25,77.14,"(81.204, 40602, 50000)"
26,78.11,"(81.458, 40729, 50000)"
27,79.09,"(81.908, 40954, 50000)"
28,80.52,"(82.118, 41059, 50000)"
29,79.56,"(82.416, 41208, 50000)"
30,79.61,"(82.744, 41372, 50000)"
31,80.22,"(83.11, 41555, 50000)"
32,79.51,"(83.48, 41740, 50000)"
33,79.1,"(83.6, 41800, 50000)"
34,80.39,"(83.822, 41911, 50000)"
35,79.29,"(83.948, 41974, 50000)"
36,81.19,"(84.166, 42083, 50000)"
37,80.49,"(84.344, 42172, 50000)"
38,80.99,"(84.864, 42432, 50000)"
39,80.51,"(84.692, 42346, 50000)"
40,81.45,"(85.208, 42604, 50000)"
41,82.12,"(85.398, 42699, 50000)"
42,81.11,"(85.756, 42878, 50000)"
43,81.8,"(85.716, 42858, 50000)"
44,82.36,"(85.96, 42980, 50000)"
45,81.66,"(86.198, 43099, 50000)"
46,82.06,"(86.712, 43356, 50000)"
47,82.25,"(86.774, 43387, 50000)"
48,81.88,"(87.13, 43565, 50000)"
49,82.26,"(87.36, 43680, 50000)"
50,82.48,"(87.552, 43776, 50000)"
51,82.11,"(87.702, 43851, 50000)"
52,81.85,"(87.916, 43958, 50000)"
53,82.62,"(87.964, 43982, 50000)"
54,82.53,"(88.43, 44215, 50000)"
55,82.68,"(88.32, 44160, 50000)"
56,82.39,"(88.628, 44314, 50000)"
57,82.71,"(88.736, 44368, 50000)"
58,82.98,"(88.926, 44463, 50000)"
59,82.71,"(89.112, 44556, 50000)"
60,82.69,"(89.448, 44724, 50000)"
61,82.81,"(89.656, 44828, 50000)"
62,81.96,"(89.826, 44913, 50000)"
63,82.78,"(90.144, 45072, 50000)"
64,82.94,"(90.182, 45091, 50000)"
65,82.87,"(90.512, 45256, 50000)"
66,83.14,"(90.626, 45313, 50000)"
67,83.2,"(90.986, 45493, 50000)"
68,83.43,"(91.246, 45623, 50000)"
69,83.36,"(91.198, 45599, 50000)"
70,83.44,"(91.51, 45755, 50000)"
71,83.53,"(91.576, 45788, 50000)"
72,83.34,"(91.808, 45904, 50000)"
73,83.37,"(91.92, 45960, 50000)"
74,83.06,"(92.148, 46074, 50000)"
75,83.4,"(92.42, 46210, 50000)"
76,83.38,"(92.5, 46250, 50000)"
77,83.22,"(92.704, 46352, 50000)"
78,83.22,"(92.78, 46390, 50000)"
79,83.35,"(92.984, 46492, 50000)"
80,83.44,"(93.05, 46525, 50000)"
81,83.14,"(93.322, 46661, 50000)"
82,83.51,"(93.314, 46657, 50000)"
83,83.46,"(93.596, 46798, 50000)"
84,83.59,"(93.774, 46887, 50000)"
85,83.72,"(93.712, 46856, 50000)"
86,83.66,"(93.792, 46896, 50000)"
87,83.47,"(93.948, 46974, 50000)"
88,83.8,"(94.21, 47105, 50000)"
89,83.59,"(94.214, 47107, 50000)"
90,83.42,"(94.36, 47180, 50000)"
91,83.76,"(94.364, 47182, 50000)"
92,83.74,"(94.314, 47157, 50000)"
93,83.63,"(94.468, 47234, 50000)"
94,83.54,"(94.586, 47293, 50000)"
95,83.57,"(94.716, 47358, 50000)"
96,83.73,"(94.462, 47231, 50000)"
97,83.6,"(94.604, 47302, 50000)"
98,83.7,"(94.696, 47348, 50000)"
99,83.69,"(94.666, 47333, 50000)"
