Epoch,test accuracy,training accuracy
0,25.35,"(17.538, 8769, 50000)"
1,33.62,"(27.856, 13928, 50000)"
2,37.61,"(32.854, 16427, 50000)"
3,41.25,"(36.46, 18230, 50000)"
4,42.69,"(39.12, 19560, 50000)"
5,44.76,"(41.26, 20630, 50000)"
6,46.75,"(43.618, 21809, 50000)"
7,48.78,"(45.596, 22798, 50000)"
8,49.28,"(47.15, 23575, 50000)"
9,51.24,"(48.636, 24318, 50000)"
10,52.26,"(49.726, 24863, 50000)"
11,53.5,"(50.946, 25473, 50000)"
12,54.72,"(52.06, 26030, 50000)"
13,55.25,"(53.048, 26524, 50000)"
14,56.01,"(54.014, 27007, 50000)"
15,56.45,"(54.674, 27337, 50000)"
16,57.17,"(55.628, 27814, 50000)"
17,58.12,"(56.59, 28295, 50000)"
18,58.36,"(56.994, 28497, 50000)"
19,59.12,"(57.912, 28956, 50000)"
20,60.01,"(58.754, 29377, 50000)"
21,60.27,"(58.876, 29438, 50000)"
22,61.06,"(59.646, 29823, 50000)"
23,60.91,"(60.106, 30053, 50000)"
24,61.02,"(60.916, 30458, 50000)"
25,61.6,"(61.054, 30527, 50000)"
26,61.82,"(61.482, 30741, 50000)"
27,62.34,"(61.95, 30975, 50000)"
28,62.57,"(62.358, 31179, 50000)"
29,63.14,"(62.71, 31355, 50000)"
30,63.43,"(63.25, 31625, 50000)"
31,63.51,"(63.488, 31744, 50000)"
32,63.88,"(64.072, 32036, 50000)"
33,64.0,"(64.162, 32081, 50000)"
34,64.05,"(64.482, 32241, 50000)"
35,64.53,"(64.844, 32422, 50000)"
36,65.05,"(65.048, 32524, 50000)"
37,64.98,"(65.45, 32725, 50000)"
38,65.15,"(65.794, 32897, 50000)"
39,65.56,"(65.932, 32966, 50000)"
40,65.83,"(66.386, 33193, 50000)"
41,66.24,"(66.452, 33226, 50000)"
42,65.89,"(67.014, 33507, 50000)"
43,65.98,"(67.228, 33614, 50000)"
44,66.4,"(67.142, 33571, 50000)"
45,66.18,"(67.572, 33786, 50000)"
46,66.52,"(67.834, 33917, 50000)"
47,67.05,"(67.842, 33921, 50000)"
48,67.34,"(68.192, 34096, 50000)"
49,66.92,"(68.78, 34390, 50000)"
50,67.08,"(68.594, 34297, 50000)"
51,67.17,"(68.58, 34290, 50000)"
52,67.62,"(69.104, 34552, 50000)"
53,67.71,"(69.052, 34526, 50000)"
54,67.73,"(69.226, 34613, 50000)"
55,68.0,"(69.678, 34839, 50000)"
56,67.99,"(69.714, 34857, 50000)"
57,68.3,"(69.814, 34907, 50000)"
58,68.08,"(69.866, 34933, 50000)"
59,68.44,"(70.138, 35069, 50000)"
60,68.48,"(70.212, 35106, 50000)"
61,68.66,"(70.28, 35140, 50000)"
62,68.72,"(70.494, 35247, 50000)"
63,68.59,"(70.624, 35312, 50000)"
64,68.77,"(70.692, 35346, 50000)"
65,69.02,"(70.872, 35436, 50000)"
66,69.08,"(70.856, 35428, 50000)"
67,68.87,"(71.156, 35578, 50000)"
68,69.07,"(71.048, 35524, 50000)"
69,69.15,"(71.476, 35738, 50000)"
70,68.81,"(70.99, 35495, 50000)"
71,69.09,"(71.57, 35785, 50000)"
72,69.05,"(71.198, 35599, 50000)"
73,69.05,"(71.476, 35738, 50000)"
74,69.25,"(71.842, 35921, 50000)"
75,69.17,"(71.828, 35914, 50000)"
76,69.28,"(71.526, 35763, 50000)"
77,69.36,"(71.69, 35845, 50000)"
78,69.21,"(71.96, 35980, 50000)"
79,69.17,"(71.968, 35984, 50000)"
80,69.31,"(72.17, 36085, 50000)"
81,69.51,"(72.038, 36019, 50000)"
82,69.37,"(72.028, 36014, 50000)"
83,69.4,"(71.992, 35996, 50000)"
84,69.44,"(72.116, 36058, 50000)"
85,69.64,"(72.006, 36003, 50000)"
86,69.41,"(72.132, 36066, 50000)"
87,69.38,"(72.242, 36121, 50000)"
88,69.51,"(71.958, 35979, 50000)"
89,69.44,"(72.224, 36112, 50000)"
90,69.42,"(72.038, 36019, 50000)"
91,69.33,"(72.406, 36203, 50000)"
92,69.38,"(72.216, 36108, 50000)"
93,69.34,"(72.216, 36108, 50000)"
94,69.6,"(72.318, 36159, 50000)"
95,69.43,"(72.068, 36034, 50000)"
96,69.45,"(72.19, 36095, 50000)"
97,69.56,"(72.118, 36059, 50000)"
98,69.63,"(72.438, 36219, 50000)"
99,69.43,"(72.304, 36152, 50000)"
