Epoch,test accuracy,training accuracy
0,30.41,"(21.628, 10814, 50000)"
1,39.76,"(35.904, 17952, 50000)"
2,45.6,"(42.116, 21058, 50000)"
3,48.34,"(46.062, 23031, 50000)"
4,52.0,"(50.578, 25289, 50000)"
5,54.14,"(56.908, 28454, 50000)"
6,58.65,"(61.866, 30933, 50000)"
7,64.47,"(64.764, 32382, 50000)"
8,68.11,"(67.418, 33709, 50000)"
9,66.15,"(69.784, 34892, 50000)"
10,67.59,"(71.948, 35974, 50000)"
11,67.26,"(73.716, 36858, 50000)"
12,61.28,"(75.158, 37579, 50000)"
13,72.79,"(76.984, 38492, 50000)"
14,70.32,"(77.88, 38940, 50000)"
15,73.23,"(78.728, 39364, 50000)"
16,71.22,"(79.344, 39672, 50000)"
17,70.97,"(80.546, 40273, 50000)"
18,70.14,"(81.182, 40591, 50000)"
19,73.43,"(81.622, 40811, 50000)"
20,76.73,"(82.102, 41051, 50000)"
21,72.66,"(82.504, 41252, 50000)"
22,75.67,"(83.016, 41508, 50000)"
23,79.41,"(83.364, 41682, 50000)"
24,75.23,"(83.764, 41882, 50000)"
25,78.93,"(84.076, 42038, 50000)"
26,76.46,"(84.264, 42132, 50000)"
27,77.67,"(84.51, 42255, 50000)"
28,78.51,"(85.036, 42518, 50000)"
29,77.6,"(85.136, 42568, 50000)"
30,81.24,"(85.418, 42709, 50000)"
31,82.65,"(85.776, 42888, 50000)"
32,76.0,"(86.078, 43039, 50000)"
33,81.9,"(86.358, 43179, 50000)"
34,79.17,"(86.376, 43188, 50000)"
35,77.59,"(86.834, 43417, 50000)"
36,83.77,"(86.998, 43499, 50000)"
37,79.64,"(87.134, 43567, 50000)"
38,85.12,"(87.4, 43700, 50000)"
39,85.75,"(87.95, 43975, 50000)"
40,85.16,"(88.166, 44083, 50000)"
41,83.74,"(88.188, 44094, 50000)"
42,82.8,"(88.3, 44150, 50000)"
43,83.67,"(88.686, 44343, 50000)"
44,85.33,"(88.964, 44482, 50000)"
45,81.35,"(89.104, 44552, 50000)"
46,83.62,"(89.41, 44705, 50000)"
47,86.35,"(89.882, 44941, 50000)"
48,85.16,"(89.642, 44821, 50000)"
49,84.54,"(90.118, 45059, 50000)"
50,86.53,"(90.484, 45242, 50000)"
51,82.46,"(90.516, 45258, 50000)"
52,83.32,"(90.954, 45477, 50000)"
53,85.53,"(91.256, 45628, 50000)"
54,86.12,"(91.452, 45726, 50000)"
55,86.13,"(91.588, 45794, 50000)"
56,86.18,"(91.864, 45932, 50000)"
57,87.38,"(92.292, 46146, 50000)"
58,86.61,"(92.354, 46177, 50000)"
59,87.85,"(92.638, 46319, 50000)"
60,87.92,"(93.174, 46587, 50000)"
61,86.52,"(93.2, 46600, 50000)"
62,87.78,"(93.432, 46716, 50000)"
63,87.83,"(93.894, 46947, 50000)"
64,87.52,"(94.162, 47081, 50000)"
65,87.58,"(94.412, 47206, 50000)"
66,89.16,"(94.79, 47395, 50000)"
67,88.79,"(95.022, 47511, 50000)"
68,89.63,"(95.204, 47602, 50000)"
69,89.22,"(95.6, 47800, 50000)"
70,89.13,"(95.826, 47913, 50000)"
71,89.85,"(96.308, 48154, 50000)"
72,89.6,"(96.668, 48334, 50000)"
73,91.15,"(96.822, 48411, 50000)"
74,90.73,"(97.23, 48615, 50000)"
75,90.43,"(97.552, 48776, 50000)"
76,90.43,"(97.708, 48854, 50000)"
77,91.31,"(98.006, 49003, 50000)"
78,91.18,"(98.296, 49148, 50000)"
79,92.64,"(98.514, 49257, 50000)"
80,91.99,"(98.826, 49413, 50000)"
81,92.3,"(98.978, 49489, 50000)"
82,93.12,"(99.154, 49577, 50000)"
83,93.11,"(99.412, 49706, 50000)"
84,93.34,"(99.434, 49717, 50000)"
85,93.64,"(99.656, 49828, 50000)"
86,93.38,"(99.712, 49856, 50000)"
87,93.63,"(99.812, 49906, 50000)"
88,93.78,"(99.84, 49920, 50000)"
89,93.93,"(99.834, 49917, 50000)"
90,93.86,"(99.904, 49952, 50000)"
91,93.92,"(99.924, 49962, 50000)"
92,94.0,"(99.92, 49960, 50000)"
93,94.02,"(99.928, 49964, 50000)"
94,94.1,"(99.942, 49971, 50000)"
95,94.17,"(99.948, 49974, 50000)"
96,94.11,"(99.938, 49969, 50000)"
97,94.14,"(99.942, 49971, 50000)"
98,94.13,"(99.966, 49983, 50000)"
99,94.1,"(99.948, 49974, 50000)"
