Epoch,test accuracy,training accuracy
0,49.25,"(32.758, 16379, 50000)"
1,57.09,"(53.042, 26521, 50000)"
2,63.83,"(62.874, 31437, 50000)"
3,68.41,"(68.654, 34327, 50000)"
4,74.46,"(72.72, 36360, 50000)"
5,75.22,"(76.474, 38237, 50000)"
6,76.16,"(79.516, 39758, 50000)"
7,79.26,"(81.408, 40704, 50000)"
8,79.11,"(83.33, 41665, 50000)"
9,80.25,"(84.416, 42208, 50000)"
10,81.48,"(85.624, 42812, 50000)"
11,85.12,"(86.394, 43197, 50000)"
12,84.0,"(87.442, 43721, 50000)"
13,84.03,"(87.864, 43932, 50000)"
14,85.06,"(88.678, 44339, 50000)"
15,85.7,"(89.094, 44547, 50000)"
16,85.46,"(89.636, 44818, 50000)"
17,86.66,"(89.984, 44992, 50000)"
18,87.48,"(90.538, 45269, 50000)"
19,87.56,"(90.962, 45481, 50000)"
20,85.63,"(91.442, 45721, 50000)"
21,85.94,"(91.38, 45690, 50000)"
22,86.86,"(91.766, 45883, 50000)"
23,87.32,"(92.116, 46058, 50000)"
24,87.56,"(92.538, 46269, 50000)"
25,87.27,"(92.872, 46436, 50000)"
26,88.2,"(92.988, 46494, 50000)"
27,87.95,"(93.174, 46587, 50000)"
28,88.05,"(93.298, 46649, 50000)"
29,88.14,"(93.674, 46837, 50000)"
30,89.3,"(94.09, 47045, 50000)"
31,88.61,"(93.954, 46977, 50000)"
32,88.74,"(94.396, 47198, 50000)"
33,88.82,"(94.536, 47268, 50000)"
34,87.86,"(94.646, 47323, 50000)"
35,88.32,"(95.066, 47533, 50000)"
36,90.33,"(95.31, 47655, 50000)"
37,90.73,"(95.296, 47648, 50000)"
38,90.12,"(95.534, 47767, 50000)"
39,90.67,"(95.782, 47891, 50000)"
40,89.78,"(95.91, 47955, 50000)"
41,89.81,"(95.9, 47950, 50000)"
42,90.89,"(96.256, 48128, 50000)"
43,89.83,"(96.368, 48184, 50000)"
44,89.84,"(96.598, 48299, 50000)"
45,90.88,"(96.736, 48368, 50000)"
46,90.53,"(96.844, 48422, 50000)"
47,90.56,"(96.784, 48392, 50000)"
48,90.25,"(97.492, 48746, 50000)"
49,89.47,"(97.494, 48747, 50000)"
50,90.85,"(97.5, 48750, 50000)"
51,92.46,"(97.85, 48925, 50000)"
52,90.29,"(97.864, 48932, 50000)"
53,91.93,"(97.74, 48870, 50000)"
54,91.8,"(98.332, 49166, 50000)"
55,91.98,"(98.31, 49155, 50000)"
56,91.54,"(98.658, 49329, 50000)"
57,91.63,"(98.448, 49224, 50000)"
58,91.66,"(98.52, 49260, 50000)"
59,91.6,"(98.812, 49406, 50000)"
60,92.3,"(98.84, 49420, 50000)"
61,91.82,"(98.886, 49443, 50000)"
62,92.53,"(99.142, 49571, 50000)"
63,92.97,"(99.262, 49631, 50000)"
64,92.56,"(99.358, 49679, 50000)"
65,92.95,"(99.402, 49701, 50000)"
66,93.12,"(99.494, 49747, 50000)"
67,93.15,"(99.504, 49752, 50000)"
68,93.24,"(99.584, 49792, 50000)"
69,92.86,"(99.69, 49845, 50000)"
70,93.34,"(99.716, 49858, 50000)"
71,93.47,"(99.828, 49914, 50000)"
72,93.68,"(99.832, 49916, 50000)"
73,94.03,"(99.798, 49899, 50000)"
74,93.99,"(99.896, 49948, 50000)"
75,94.11,"(99.932, 49966, 50000)"
76,94.08,"(99.944, 49972, 50000)"
77,94.27,"(99.934, 49967, 50000)"
78,93.91,"(99.964, 49982, 50000)"
79,94.26,"(99.95, 49975, 50000)"
80,94.02,"(99.964, 49982, 50000)"
81,94.29,"(99.988, 49994, 50000)"
82,94.27,"(99.978, 49989, 50000)"
83,94.38,"(99.982, 49991, 50000)"
84,94.3,"(99.984, 49992, 50000)"
85,94.23,"(99.976, 49988, 50000)"
86,94.38,"(99.984, 49992, 50000)"
87,94.18,"(99.982, 49991, 50000)"
88,94.37,"(99.984, 49992, 50000)"
89,94.39,"(99.99, 49995, 50000)"
90,94.45,"(99.99, 49995, 50000)"
91,94.33,"(99.984, 49992, 50000)"
92,94.34,"(99.982, 49991, 50000)"
93,94.48,"(99.984, 49992, 50000)"
94,94.39,"(99.99, 49995, 50000)"
95,94.46,"(99.992, 49996, 50000)"
96,94.36,"(99.99, 49995, 50000)"
97,94.37,"(99.992, 49996, 50000)"
98,94.43,"(99.988, 49994, 50000)"
99,94.39,"(99.998, 49999, 50000)"
