Epoch,test accuracy,training accuracy
0,20.4,"(16.138, 8069, 50000)"
1,30.89,"(25.472, 12736, 50000)"
2,43.32,"(38.108, 19054, 50000)"
3,48.53,"(47.16, 23580, 50000)"
4,53.07,"(52.872, 26436, 50000)"
5,57.98,"(58.488, 29244, 50000)"
6,64.86,"(62.734, 31367, 50000)"
7,55.77,"(66.366, 33183, 50000)"
8,68.31,"(68.746, 34373, 50000)"
9,66.04,"(70.856, 35428, 50000)"
10,72.25,"(72.672, 36336, 50000)"
11,71.96,"(73.616, 36808, 50000)"
12,71.68,"(75.036, 37518, 50000)"
13,62.62,"(75.968, 37984, 50000)"
14,73.65,"(76.648, 38324, 50000)"
15,72.13,"(78.288, 39144, 50000)"
16,70.99,"(79.17, 39585, 50000)"
17,74.8,"(80.638, 40319, 50000)"
18,78.7,"(81.394, 40697, 50000)"
19,79.96,"(81.78, 40890, 50000)"
20,75.83,"(82.612, 41306, 50000)"
21,80.9,"(83.076, 41538, 50000)"
22,80.51,"(83.45, 41725, 50000)"
23,74.3,"(83.852, 41926, 50000)"
24,80.28,"(84.594, 42297, 50000)"
25,80.43,"(84.806, 42403, 50000)"
26,79.35,"(85.218, 42609, 50000)"
27,80.62,"(85.612, 42806, 50000)"
28,83.36,"(85.988, 42994, 50000)"
29,76.21,"(86.108, 43054, 50000)"
30,82.79,"(86.688, 43344, 50000)"
31,74.15,"(86.93, 43465, 50000)"
32,80.6,"(87.316, 43658, 50000)"
33,83.3,"(87.404, 43702, 50000)"
34,83.49,"(87.574, 43787, 50000)"
35,81.15,"(87.81, 43905, 50000)"
36,85.4,"(88.168, 44084, 50000)"
37,81.91,"(88.362, 44181, 50000)"
38,85.25,"(88.866, 44433, 50000)"
39,86.38,"(88.968, 44484, 50000)"
40,80.15,"(89.244, 44622, 50000)"
41,78.82,"(89.446, 44723, 50000)"
42,76.13,"(89.612, 44806, 50000)"
43,80.9,"(89.95, 44975, 50000)"
44,85.45,"(90.114, 45057, 50000)"
45,85.66,"(90.244, 45122, 50000)"
46,86.11,"(90.556, 45278, 50000)"
47,84.9,"(90.724, 45362, 50000)"
48,86.43,"(90.942, 45471, 50000)"
49,84.47,"(91.304, 45652, 50000)"
50,87.96,"(91.628, 45814, 50000)"
51,85.73,"(91.856, 45928, 50000)"
52,88.1,"(92.22, 46110, 50000)"
53,88.78,"(92.33, 46165, 50000)"
54,88.4,"(92.554, 46277, 50000)"
55,88.26,"(92.954, 46477, 50000)"
56,87.12,"(93.166, 46583, 50000)"
57,87.19,"(93.22, 46610, 50000)"
58,87.03,"(93.59, 46795, 50000)"
59,88.61,"(94.042, 47021, 50000)"
60,88.27,"(94.102, 47051, 50000)"
61,89.88,"(94.436, 47218, 50000)"
62,89.49,"(94.86, 47430, 50000)"
63,90.01,"(94.73, 47365, 50000)"
64,88.55,"(95.258, 47629, 50000)"
65,88.85,"(95.706, 47853, 50000)"
66,89.79,"(95.96, 47980, 50000)"
67,89.38,"(96.078, 48039, 50000)"
68,89.67,"(96.456, 48228, 50000)"
69,91.46,"(96.636, 48318, 50000)"
70,90.53,"(96.876, 48438, 50000)"
71,91.6,"(97.148, 48574, 50000)"
72,91.55,"(97.456, 48728, 50000)"
73,91.41,"(97.696, 48848, 50000)"
74,91.72,"(97.878, 48939, 50000)"
75,92.22,"(98.384, 49192, 50000)"
76,92.14,"(98.35, 49175, 50000)"
77,92.61,"(98.684, 49342, 50000)"
78,92.44,"(98.912, 49456, 50000)"
79,92.69,"(99.16, 49580, 50000)"
80,93.56,"(99.418, 49709, 50000)"
81,93.58,"(99.466, 49733, 50000)"
82,93.53,"(99.57, 49785, 50000)"
83,93.85,"(99.73, 49865, 50000)"
84,93.79,"(99.72, 49860, 50000)"
85,94.19,"(99.754, 49877, 50000)"
86,94.13,"(99.854, 49927, 50000)"
87,94.1,"(99.9, 49950, 50000)"
88,94.2,"(99.92, 49960, 50000)"
89,94.23,"(99.938, 49969, 50000)"
90,94.38,"(99.956, 49978, 50000)"
91,94.47,"(99.944, 49972, 50000)"
92,94.42,"(99.966, 49983, 50000)"
93,94.45,"(99.954, 49977, 50000)"
94,94.5,"(99.966, 49983, 50000)"
95,94.5,"(99.95, 49975, 50000)"
96,94.39,"(99.954, 49977, 50000)"
97,94.54,"(99.954, 49977, 50000)"
98,94.47,"(99.964, 49982, 50000)"
99,94.41,"(99.98, 49990, 50000)"
