Epoch,test accuracy,training accuracy
0,41.24,"(32.96, 16480, 50000)"
1,50.22,"(46.342, 23171, 50000)"
2,56.77,"(53.246, 26623, 50000)"
3,61.46,"(58.564, 29282, 50000)"
4,62.47,"(62.224, 31112, 50000)"
5,66.88,"(65.224, 32612, 50000)"
6,68.01,"(67.234, 33617, 50000)"
7,68.03,"(68.828, 34414, 50000)"
8,71.72,"(70.262, 35131, 50000)"
9,71.33,"(71.578, 35789, 50000)"
10,72.08,"(72.728, 36364, 50000)"
11,73.64,"(73.792, 36896, 50000)"
12,72.86,"(74.3, 37150, 50000)"
13,75.89,"(75.532, 37766, 50000)"
14,75.42,"(75.996, 37998, 50000)"
15,74.51,"(76.486, 38243, 50000)"
16,76.79,"(77.126, 38563, 50000)"
17,76.57,"(77.994, 38997, 50000)"
18,77.22,"(78.364, 39182, 50000)"
19,78.1,"(79.078, 39539, 50000)"
20,77.72,"(79.558, 39779, 50000)"
21,78.4,"(79.796, 39898, 50000)"
22,78.76,"(80.168, 40084, 50000)"
23,77.38,"(80.852, 40426, 50000)"
24,79.22,"(81.158, 40579, 50000)"
25,79.18,"(81.23, 40615, 50000)"
26,79.3,"(81.52, 40760, 50000)"
27,79.57,"(82.002, 41001, 50000)"
28,80.26,"(82.08, 41040, 50000)"
29,79.02,"(82.382, 41191, 50000)"
30,81.19,"(82.836, 41418, 50000)"
31,79.58,"(83.17, 41585, 50000)"
32,80.11,"(83.426, 41713, 50000)"
33,80.29,"(83.568, 41784, 50000)"
34,80.4,"(83.92, 41960, 50000)"
35,80.44,"(84.086, 42043, 50000)"
36,81.9,"(84.408, 42204, 50000)"
37,81.13,"(84.644, 42322, 50000)"
38,81.05,"(84.844, 42422, 50000)"
39,82.05,"(84.798, 42399, 50000)"
40,81.28,"(85.264, 42632, 50000)"
41,81.92,"(85.69, 42845, 50000)"
42,81.06,"(85.696, 42848, 50000)"
43,80.83,"(85.764, 42882, 50000)"
44,82.34,"(86.034, 43017, 50000)"
45,82.31,"(86.35, 43175, 50000)"
46,82.51,"(86.576, 43288, 50000)"
47,82.33,"(86.84, 43420, 50000)"
48,82.27,"(87.214, 43607, 50000)"
49,82.39,"(87.002, 43501, 50000)"
50,82.1,"(87.47, 43735, 50000)"
51,83.26,"(87.732, 43866, 50000)"
52,82.67,"(87.748, 43874, 50000)"
53,83.01,"(87.896, 43948, 50000)"
54,82.53,"(87.854, 43927, 50000)"
55,82.23,"(88.348, 44174, 50000)"
56,82.34,"(88.42, 44210, 50000)"
57,83.05,"(88.75, 44375, 50000)"
58,82.54,"(88.848, 44424, 50000)"
59,82.79,"(89.202, 44601, 50000)"
60,82.04,"(89.28, 44640, 50000)"
61,82.23,"(89.476, 44738, 50000)"
62,83.48,"(89.912, 44956, 50000)"
63,83.17,"(89.938, 44969, 50000)"
64,83.5,"(90.22, 45110, 50000)"
65,83.49,"(90.336, 45168, 50000)"
66,83.63,"(90.634, 45317, 50000)"
67,83.75,"(90.826, 45413, 50000)"
68,84.0,"(90.954, 45477, 50000)"
69,83.99,"(91.09, 45545, 50000)"
70,83.86,"(91.288, 45644, 50000)"
71,83.84,"(91.53, 45765, 50000)"
72,83.62,"(91.63, 45815, 50000)"
73,84.6,"(91.946, 45973, 50000)"
74,83.72,"(92.192, 46096, 50000)"
75,83.92,"(92.546, 46273, 50000)"
76,84.08,"(92.24, 46120, 50000)"
77,84.2,"(92.738, 46369, 50000)"
78,84.22,"(92.756, 46378, 50000)"
79,84.3,"(93.204, 46602, 50000)"
80,84.26,"(93.098, 46549, 50000)"
81,84.46,"(93.534, 46767, 50000)"
82,84.58,"(93.326, 46663, 50000)"
83,84.34,"(93.698, 46849, 50000)"
84,84.75,"(93.726, 46863, 50000)"
85,84.78,"(93.854, 46927, 50000)"
86,84.43,"(93.84, 46920, 50000)"
87,84.44,"(94.096, 47048, 50000)"
88,84.71,"(94.034, 47017, 50000)"
89,84.68,"(94.484, 47242, 50000)"
90,84.56,"(94.36, 47180, 50000)"
91,84.72,"(94.622, 47311, 50000)"
92,84.7,"(94.424, 47212, 50000)"
93,84.66,"(94.718, 47359, 50000)"
94,84.73,"(94.7, 47350, 50000)"
95,84.76,"(94.64, 47320, 50000)"
96,84.73,"(94.756, 47378, 50000)"
97,84.7,"(94.69, 47345, 50000)"
98,84.74,"(94.766, 47383, 50000)"
99,84.57,"(94.756, 47378, 50000)"
