Epoch,test accuracy,training accuracy
0,38.8,"(31.284, 15642, 50000)"
1,42.43,"(37.878, 18939, 50000)"
2,49.03,"(42.618, 21309, 50000)"
3,48.53,"(43.188, 21594, 50000)"
4,55.37,"(50.296, 25148, 50000)"
5,57.25,"(54.154, 27077, 50000)"
6,37.37,"(53.856, 26928, 50000)"
7,51.73,"(40.746, 20373, 50000)"
8,37.43,"(40.294, 20147, 50000)"
9,34.56,"(35.45, 17725, 50000)"
10,39.26,"(34.564, 17282, 50000)"
11,44.84,"(42.04, 21020, 50000)"
12,49.49,"(44.894, 22447, 50000)"
13,48.68,"(48.234, 24117, 50000)"
14,48.25,"(46.96, 23480, 50000)"
15,41.8,"(48.842, 24421, 50000)"
16,48.32,"(48.746, 24373, 50000)"
17,56.69,"(51.188, 25594, 50000)"
18,54.44,"(53.658, 26829, 50000)"
19,57.7,"(55.314, 27657, 50000)"
20,61.27,"(57.762, 28881, 50000)"
21,62.67,"(59.058, 29529, 50000)"
22,61.29,"(58.714, 29357, 50000)"
23,60.07,"(56.124, 28062, 50000)"
24,61.94,"(60.038, 30019, 50000)"
25,63.84,"(61.55, 30775, 50000)"
26,65.08,"(63.194, 31597, 50000)"
27,65.08,"(64.748, 32374, 50000)"
28,66.62,"(64.668, 32334, 50000)"
29,67.53,"(66.318, 33159, 50000)"
30,67.79,"(66.47, 33235, 50000)"
31,68.89,"(67.792, 33896, 50000)"
32,68.6,"(69.462, 34731, 50000)"
33,69.6,"(70.032, 35016, 50000)"
34,68.3,"(70.258, 35129, 50000)"
35,69.91,"(70.556, 35278, 50000)"
36,71.27,"(71.918, 35959, 50000)"
37,69.89,"(69.82, 34910, 50000)"
38,70.53,"(71.278, 35639, 50000)"
39,71.5,"(72.952, 36476, 50000)"
40,71.92,"(73.708, 36854, 50000)"
41,73.27,"(74.7, 37350, 50000)"
42,73.53,"(75.346, 37673, 50000)"
43,73.35,"(76.052, 38026, 50000)"
44,74.11,"(76.724, 38362, 50000)"
45,73.18,"(77.496, 38748, 50000)"
46,74.9,"(78.034, 39017, 50000)"
47,74.39,"(78.418, 39209, 50000)"
48,73.4,"(79.326, 39663, 50000)"
49,75.19,"(79.71, 39855, 50000)"
50,75.22,"(80.316, 40158, 50000)"
51,75.48,"(80.516, 40258, 50000)"
52,75.48,"(81.18, 40590, 50000)"
53,75.9,"(81.748, 40874, 50000)"
54,75.55,"(82.162, 41081, 50000)"
55,75.81,"(82.692, 41346, 50000)"
56,75.92,"(83.26, 41630, 50000)"
57,75.69,"(83.62, 41810, 50000)"
58,76.67,"(84.328, 42164, 50000)"
59,75.8,"(84.688, 42344, 50000)"
60,76.38,"(85.364, 42682, 50000)"
61,76.8,"(85.704, 42852, 50000)"
62,76.56,"(86.36, 43180, 50000)"
63,76.1,"(86.638, 43319, 50000)"
64,76.03,"(87.376, 43688, 50000)"
65,76.64,"(87.904, 43952, 50000)"
66,76.36,"(88.346, 44173, 50000)"
67,76.8,"(88.672, 44336, 50000)"
68,77.11,"(89.216, 44608, 50000)"
69,77.12,"(89.654, 44827, 50000)"
70,76.93,"(90.438, 45219, 50000)"
71,76.94,"(90.784, 45392, 50000)"
72,76.72,"(91.106, 45553, 50000)"
73,76.82,"(91.682, 45841, 50000)"
74,77.25,"(91.898, 45949, 50000)"
75,77.59,"(92.526, 46263, 50000)"
76,77.07,"(92.828, 46414, 50000)"
77,77.37,"(93.286, 46643, 50000)"
78,77.48,"(93.76, 46880, 50000)"
79,77.34,"(94.034, 47017, 50000)"
80,77.48,"(94.444, 47222, 50000)"
81,77.5,"(94.646, 47323, 50000)"
82,77.29,"(94.85, 47425, 50000)"
83,77.36,"(95.252, 47626, 50000)"
84,77.36,"(95.514, 47757, 50000)"
85,77.18,"(95.826, 47913, 50000)"
86,77.35,"(96.056, 48028, 50000)"
87,77.59,"(96.238, 48119, 50000)"
88,77.13,"(96.214, 48107, 50000)"
89,77.47,"(96.7, 48350, 50000)"
90,77.17,"(96.616, 48308, 50000)"
91,77.51,"(96.826, 48413, 50000)"
92,77.7,"(97.024, 48512, 50000)"
93,77.69,"(97.186, 48593, 50000)"
94,77.64,"(97.092, 48546, 50000)"
95,77.6,"(97.174, 48587, 50000)"
96,77.71,"(97.152, 48576, 50000)"
97,77.75,"(97.214, 48607, 50000)"
98,77.65,"(97.356, 48678, 50000)"
99,77.63,"(97.152, 48576, 50000)"
