Epoch,test accuracy,training accuracy
0,17.16,"(14.268, 7134, 50000)"
1,26.92,"(21.394, 10697, 50000)"
2,32.12,"(26.992, 13496, 50000)"
3,33.44,"(29.896, 14948, 50000)"
4,39.85,"(34.688, 17344, 50000)"
5,43.12,"(39.104, 19552, 50000)"
6,46.84,"(42.508, 21254, 50000)"
7,49.18,"(45.564, 22782, 50000)"
8,50.67,"(48.436, 24218, 50000)"
9,53.06,"(51.096, 25548, 50000)"
10,55.73,"(52.71, 26355, 50000)"
11,58.62,"(55.466, 27733, 50000)"
12,60.91,"(57.374, 28687, 50000)"
13,62.79,"(59.628, 29814, 50000)"
14,64.24,"(60.796, 30398, 50000)"
15,64.2,"(62.744, 31372, 50000)"
16,62.69,"(64.424, 32212, 50000)"
17,63.52,"(65.476, 32738, 50000)"
18,67.41,"(66.868, 33434, 50000)"
19,67.65,"(67.772, 33886, 50000)"
20,66.51,"(68.658, 34329, 50000)"
21,70.41,"(69.362, 34681, 50000)"
22,69.98,"(71.126, 35563, 50000)"
23,72.16,"(72.22, 36110, 50000)"
24,75.36,"(71.646, 35823, 50000)"
25,73.55,"(74.58, 37290, 50000)"
26,71.84,"(75.364, 37682, 50000)"
27,75.76,"(76.41, 38205, 50000)"
28,74.69,"(77.29, 38645, 50000)"
29,77.82,"(77.488, 38744, 50000)"
30,76.84,"(77.928, 38964, 50000)"
31,78.12,"(78.448, 39224, 50000)"
32,77.66,"(78.976, 39488, 50000)"
33,78.14,"(78.702, 39351, 50000)"
34,79.32,"(80.098, 40049, 50000)"
35,77.94,"(81.132, 40566, 50000)"
36,79.6,"(80.656, 40328, 50000)"
37,80.41,"(81.494, 40747, 50000)"
38,81.0,"(82.028, 41014, 50000)"
39,80.1,"(82.024, 41012, 50000)"
40,79.61,"(82.568, 41284, 50000)"
41,77.3,"(82.608, 41304, 50000)"
42,80.83,"(83.094, 41547, 50000)"
43,81.78,"(83.638, 41819, 50000)"
44,83.0,"(84.03, 42015, 50000)"
45,82.4,"(84.314, 42157, 50000)"
46,82.83,"(84.846, 42423, 50000)"
47,82.69,"(85.332, 42666, 50000)"
48,82.78,"(85.806, 42903, 50000)"
49,82.5,"(85.814, 42907, 50000)"
50,82.46,"(86.304, 43152, 50000)"
51,83.28,"(86.368, 43184, 50000)"
52,83.3,"(86.914, 43457, 50000)"
53,84.07,"(87.284, 43642, 50000)"
54,83.18,"(87.224, 43612, 50000)"
55,84.31,"(87.724, 43862, 50000)"
56,84.51,"(88.134, 44067, 50000)"
57,84.4,"(88.462, 44231, 50000)"
58,84.81,"(88.416, 44208, 50000)"
59,83.89,"(89.032, 44516, 50000)"
60,85.15,"(88.95, 44475, 50000)"
61,84.37,"(89.482, 44741, 50000)"
62,85.27,"(89.88, 44940, 50000)"
63,84.98,"(90.09, 45045, 50000)"
64,85.37,"(90.318, 45159, 50000)"
65,85.35,"(90.936, 45468, 50000)"
66,84.82,"(91.12, 45560, 50000)"
67,85.93,"(91.184, 45592, 50000)"
68,86.01,"(91.706, 45853, 50000)"
69,86.34,"(91.994, 45997, 50000)"
70,85.74,"(92.504, 46252, 50000)"
71,86.11,"(92.632, 46316, 50000)"
72,85.9,"(93.022, 46511, 50000)"
73,86.2,"(93.294, 46647, 50000)"
74,86.89,"(93.66, 46830, 50000)"
75,86.83,"(94.044, 47022, 50000)"
76,87.04,"(94.42, 47210, 50000)"
77,86.99,"(94.614, 47307, 50000)"
78,86.97,"(95.078, 47539, 50000)"
79,87.14,"(95.306, 47653, 50000)"
80,87.57,"(95.506, 47753, 50000)"
81,87.52,"(95.928, 47964, 50000)"
82,87.46,"(96.012, 48006, 50000)"
83,87.49,"(96.38, 48190, 50000)"
84,87.94,"(96.66, 48330, 50000)"
85,87.73,"(96.886, 48443, 50000)"
86,87.62,"(96.992, 48496, 50000)"
87,87.87,"(97.264, 48632, 50000)"
88,88.04,"(97.474, 48737, 50000)"
89,87.98,"(97.752, 48876, 50000)"
90,88.13,"(97.734, 48867, 50000)"
91,88.1,"(97.948, 48974, 50000)"
92,88.14,"(97.968, 48984, 50000)"
93,88.31,"(98.12, 49060, 50000)"
94,88.2,"(98.2, 49100, 50000)"
95,88.29,"(98.198, 49099, 50000)"
96,88.38,"(98.24, 49120, 50000)"
97,88.29,"(98.23, 49115, 50000)"
98,88.28,"(98.338, 49169, 50000)"
99,88.24,"(98.294, 49147, 50000)"
