;Epoch;test_accuracy;train-saturation_conv1;train-saturation_layer1-0-conv1;train-saturation_layer1-0-conv2;train-saturation_layer1-0-conv3;train-saturation_layer1-0-shortcut-0;train-saturation_layer1-1-conv1;train-saturation_layer1-1-conv2;train-saturation_layer1-1-conv3;train-saturation_layer1-2-conv1;train-saturation_layer1-2-conv2;train-saturation_layer1-2-conv3;train-saturation_layer2-0-conv1;train-saturation_layer2-0-conv2;train-saturation_layer2-0-conv3;train-saturation_layer2-0-shortcut-0;train-saturation_layer2-1-conv1;train-saturation_layer2-1-conv2;train-saturation_layer2-1-conv3;train-saturation_layer2-2-conv1;train-saturation_layer2-2-conv2;train-saturation_layer2-2-conv3;train-saturation_layer2-3-conv1;train-saturation_layer2-3-conv2;train-saturation_layer2-3-conv3;train-saturation_layer3-0-conv1;train-saturation_layer3-0-conv2;train-saturation_layer3-0-conv3;train-saturation_layer3-0-shortcut-0;train-saturation_layer3-1-conv1;train-saturation_layer3-1-conv2;train-saturation_layer3-1-conv3;train-saturation_layer3-2-conv1;train-saturation_layer3-2-conv2;train-saturation_layer3-2-conv3;train-saturation_layer3-3-conv1;train-saturation_layer3-3-conv2;train-saturation_layer3-3-conv3;train-saturation_layer3-4-conv1;train-saturation_layer3-4-conv2;train-saturation_layer3-4-conv3;train-saturation_layer3-5-conv1;train-saturation_layer3-5-conv2;train-saturation_layer3-5-conv3;train-saturation_layer4-0-conv1;train-saturation_layer4-0-conv2;train-saturation_layer4-0-conv3;train-saturation_layer4-0-shortcut-0;train-saturation_layer4-1-conv1;train-saturation_layer4-1-conv2;train-saturation_layer4-1-conv3;train-saturation_layer4-2-conv1;train-saturation_layer4-2-conv2;train-saturation_layer4-2-conv3;train-saturation_linear;eval-saturation_conv1;eval-saturation_layer1-0-conv1;eval-saturation_layer1-0-conv2;eval-saturation_layer1-0-conv3;eval-saturation_layer1-0-shortcut-0;eval-saturation_layer1-1-conv1;eval-saturation_layer1-1-conv2;eval-saturation_layer1-1-conv3;eval-saturation_layer1-2-conv1;eval-saturation_layer1-2-conv2;eval-saturation_layer1-2-conv3;eval-saturation_layer2-0-conv1;eval-saturation_layer2-0-conv2;eval-saturation_layer2-0-conv3;eval-saturation_layer2-0-shortcut-0;eval-saturation_layer2-1-conv1;eval-saturation_layer2-1-conv2;eval-saturation_layer2-1-conv3;eval-saturation_layer2-2-conv1;eval-saturation_layer2-2-conv2;eval-saturation_layer2-2-conv3;eval-saturation_layer2-3-conv1;eval-saturation_layer2-3-conv2;eval-saturation_layer2-3-conv3;eval-saturation_layer3-0-conv1;eval-saturation_layer3-0-conv2;eval-saturation_layer3-0-conv3;eval-saturation_layer3-0-shortcut-0;eval-saturation_layer3-1-conv1;eval-saturation_layer3-1-conv2;eval-saturation_layer3-1-conv3;eval-saturation_layer3-2-conv1;eval-saturation_layer3-2-conv2;eval-saturation_layer3-2-conv3;eval-saturation_layer3-3-conv1;eval-saturation_layer3-3-conv2;eval-saturation_layer3-3-conv3;eval-saturation_layer3-4-conv1;eval-saturation_layer3-4-conv2;eval-saturation_layer3-4-conv3;eval-saturation_layer3-5-conv1;eval-saturation_layer3-5-conv2;eval-saturation_layer3-5-conv3;eval-saturation_layer4-0-conv1;eval-saturation_layer4-0-conv2;eval-saturation_layer4-0-conv3;eval-saturation_layer4-0-shortcut-0;eval-saturation_layer4-1-conv1;eval-saturation_layer4-1-conv2;eval-saturation_layer4-1-conv3;eval-saturation_layer4-2-conv1;eval-saturation_layer4-2-conv2;eval-saturation_layer4-2-conv3;eval-saturation_linear
0;0;45.63;0.09375;0.265625;0.53125;0.1796875;0.0859375;0.6875;0.671875;0.1875;0.734375;0.6875;0.1796875;0.6328125;0.609375;0.162109375;0.302734375;0.71875;0.75;0.1875;0.765625;0.8359375;0.208984375;0.8046875;0.8359375;0.201171875;0.69921875;0.734375;0.17578125;0.3173828125;0.7265625;0.7734375;0.185546875;0.7421875;0.7421875;0.17578125;0.7421875;0.7578125;0.173828125;0.73828125;0.75390625;0.1748046875;0.734375;0.7421875;0.1689453125;0.62109375;0.44921875;0.1044921875;0.205078125;0.5859375;0.541015625;0.12255859375;0.626953125;0.58203125;0.1328125;0.5;0.09375;0.265625;0.5;0.17578125;0.08984375;0.6875;0.65625;0.1796875;0.703125;0.609375;0.1640625;0.59375;0.515625;0.142578125;0.29296875;0.671875;0.6796875;0.17578125;0.7265625;0.8125;0.205078125;0.7890625;0.8359375;0.201171875;0.69140625;0.75;0.1806640625;0.3154296875;0.7421875;0.8203125;0.1982421875;0.78125;0.8203125;0.1953125;0.79296875;0.84765625;0.1982421875;0.79296875;0.84765625;0.1982421875;0.8046875;0.8515625;0.197265625;0.703125;0.6484375;0.14794921875;0.25537109375;0.6953125;0.72265625;0.16943359375;0.73046875;0.748046875;0.17529296875;0.5
1;1;61.31;0.09375;0.296875;0.53125;0.1796875;0.09375;0.703125;0.703125;0.19140625;0.75;0.703125;0.18359375;0.65625;0.6484375;0.16796875;0.314453125;0.7265625;0.765625;0.193359375;0.78125;0.84375;0.2109375;0.8125;0.84375;0.201171875;0.7109375;0.75390625;0.1826171875;0.3251953125;0.7421875;0.796875;0.1943359375;0.765625;0.765625;0.1796875;0.76171875;0.76953125;0.1748046875;0.7578125;0.77734375;0.1767578125;0.7421875;0.7421875;0.1669921875;0.625;0.41796875;0.09326171875;0.20654296875;0.583984375;0.5546875;0.123046875;0.642578125;0.615234375;0.1376953125;0.6;0.09375;0.296875;0.53125;0.17578125;0.09765625;0.703125;0.65625;0.18359375;0.71875;0.609375;0.16015625;0.609375;0.5234375;0.142578125;0.296875;0.65625;0.6484375;0.171875;0.71875;0.8125;0.20703125;0.7734375;0.8125;0.197265625;0.6796875;0.7265625;0.1787109375;0.3134765625;0.7265625;0.80859375;0.19921875;0.76953125;0.80078125;0.1904296875;0.78125;0.8125;0.189453125;0.78125;0.8203125;0.189453125;0.7734375;0.8046875;0.1845703125;0.666015625;0.54296875;0.1220703125;0.236328125;0.64453125;0.66015625;0.1513671875;0.705078125;0.712890625;0.1640625;0.6
2;2;64.89;0.09375;0.3125;0.5625;0.18359375;0.09765625;0.703125;0.703125;0.1953125;0.765625;0.765625;0.1953125;0.6875;0.6875;0.177734375;0.32421875;0.75;0.8046875;0.201171875;0.8046875;0.8671875;0.216796875;0.828125;0.8671875;0.2109375;0.7421875;0.8125;0.2001953125;0.3427734375;0.7890625;0.84765625;0.2119140625;0.8203125;0.83984375;0.201171875;0.8203125;0.8515625;0.201171875;0.8203125;0.84765625;0.2001953125;0.8046875;0.80859375;0.1845703125;0.697265625;0.537109375;0.12109375;0.2294921875;0.6328125;0.6015625;0.13525390625;0.68359375;0.650390625;0.146484375;0.7;0.09375;0.3125;0.5625;0.1796875;0.1015625;0.71875;0.703125;0.1953125;0.78125;0.71875;0.18359375;0.671875;0.6484375;0.166015625;0.326171875;0.7421875;0.7734375;0.193359375;0.7734375;0.84375;0.212890625;0.8125;0.84375;0.205078125;0.7265625;0.79296875;0.1953125;0.337890625;0.77734375;0.84375;0.2099609375;0.81640625;0.84765625;0.201171875;0.82421875;0.859375;0.203125;0.828125;0.87109375;0.205078125;0.828125;0.84765625;0.1943359375;0.72265625;0.638671875;0.14404296875;0.26611328125;0.6953125;0.712890625;0.16650390625;0.73828125;0.7421875;0.1728515625;0.6
3;3;66.74;0.109375;0.328125;0.578125;0.1875;0.1015625;0.71875;0.734375;0.19921875;0.78125;0.75;0.19140625;0.6875;0.6875;0.177734375;0.326171875;0.75;0.796875;0.19921875;0.796875;0.8515625;0.212890625;0.8203125;0.84375;0.205078125;0.73046875;0.78125;0.1923828125;0.3388671875;0.765625;0.81640625;0.205078125;0.80078125;0.796875;0.189453125;0.80078125;0.81640625;0.1904296875;0.796875;0.80859375;0.1875;0.78515625;0.75390625;0.16796875;0.662109375;0.447265625;0.09912109375;0.22119140625;0.609375;0.537109375;0.11962890625;0.66015625;0.6015625;0.134765625;0.7;0.109375;0.328125;0.578125;0.18359375;0.109375;0.71875;0.6875;0.1875;0.75;0.6875;0.17578125;0.6484375;0.5859375;0.158203125;0.314453125;0.703125;0.71875;0.18359375;0.75;0.8125;0.208984375;0.7890625;0.8125;0.197265625;0.703125;0.75390625;0.1875;0.328125;0.75;0.82421875;0.20703125;0.8046875;0.83203125;0.2001953125;0.8203125;0.85546875;0.2041015625;0.82421875;0.859375;0.203125;0.8203125;0.8359375;0.19140625;0.71484375;0.6015625;0.1337890625;0.25927734375;0.677734375;0.66796875;0.15380859375;0.720703125;0.708984375;0.162109375;0.7
4;4;71.8;0.109375;0.328125;0.59375;0.19140625;0.109375;0.71875;0.734375;0.19921875;0.78125;0.734375;0.19140625;0.6875;0.6875;0.1796875;0.326171875;0.75;0.7890625;0.197265625;0.7890625;0.84375;0.212890625;0.8203125;0.84375;0.205078125;0.734375;0.78125;0.1943359375;0.3388671875;0.76171875;0.81640625;0.20703125;0.80859375;0.8203125;0.197265625;0.80859375;0.83203125;0.1982421875;0.80859375;0.83203125;0.1953125;0.80078125;0.80078125;0.1845703125;0.6796875;0.48828125;0.107421875;0.220703125;0.603515625;0.56640625;0.1259765625;0.6640625;0.626953125;0.14013671875;0.7;0.109375;0.34375;0.578125;0.1875;0.11328125;0.734375;0.734375;0.19921875;0.796875;0.75;0.19140625;0.703125;0.7109375;0.1796875;0.3359375;0.7578125;0.8046875;0.197265625;0.796875;0.84375;0.212890625;0.8125;0.84375;0.205078125;0.734375;0.79296875;0.197265625;0.3447265625;0.76953125;0.828125;0.2109375;0.82421875;0.85546875;0.2080078125;0.8359375;0.87109375;0.2099609375;0.84375;0.87890625;0.208984375;0.84375;0.87109375;0.2041015625;0.740234375;0.662109375;0.150390625;0.2763671875;0.701171875;0.716796875;0.17041015625;0.73828125;0.740234375;0.1748046875;0.7
5;5;75.28;0.109375;0.328125;0.59375;0.1875;0.109375;0.71875;0.734375;0.19921875;0.78125;0.75;0.1953125;0.6953125;0.703125;0.181640625;0.330078125;0.7578125;0.796875;0.19921875;0.8046875;0.859375;0.216796875;0.828125;0.859375;0.2109375;0.75;0.80859375;0.203125;0.34765625;0.78125;0.83203125;0.212890625;0.82421875;0.84765625;0.2080078125;0.83203125;0.86328125;0.2080078125;0.8359375;0.859375;0.205078125;0.828125;0.8359375;0.1953125;0.71484375;0.556640625;0.12353515625;0.23583984375;0.62890625;0.60546875;0.1357421875;0.681640625;0.662109375;0.14892578125;0.7;0.109375;0.34375;0.578125;0.18359375;0.1171875;0.71875;0.71875;0.1953125;0.78125;0.734375;0.1875;0.6953125;0.6875;0.17578125;0.33203125;0.7421875;0.78125;0.1953125;0.796875;0.8515625;0.21484375;0.8203125;0.859375;0.2109375;0.7421875;0.8125;0.2041015625;0.349609375;0.7890625;0.84375;0.2158203125;0.83984375;0.88671875;0.2197265625;0.859375;0.90234375;0.220703125;0.87109375;0.91015625;0.2216796875;0.8828125;0.91796875;0.220703125;0.79296875;0.78515625;0.18505859375;0.318359375;0.755859375;0.77734375;0.19140625;0.767578125;0.779296875;0.18798828125;0.7
6;6;76.08;0.125;0.34375;0.625;0.1953125;0.1171875;0.734375;0.734375;0.19921875;0.796875;0.765625;0.1953125;0.703125;0.7109375;0.185546875;0.337890625;0.7578125;0.8046875;0.201171875;0.8046875;0.84375;0.212890625;0.8203125;0.8359375;0.203125;0.73828125;0.7890625;0.19921875;0.3447265625;0.7734375;0.8203125;0.2119140625;0.8203125;0.84765625;0.208984375;0.83203125;0.86328125;0.2099609375;0.8359375;0.86328125;0.2080078125;0.83203125;0.84375;0.197265625;0.71875;0.552734375;0.123046875;0.23828125;0.630859375;0.599609375;0.134765625;0.677734375;0.6484375;0.1455078125;0.7;0.109375;0.34375;0.609375;0.1875;0.1171875;0.71875;0.71875;0.1953125;0.78125;0.734375;0.18359375;0.6875;0.671875;0.173828125;0.330078125;0.734375;0.765625;0.1953125;0.78125;0.8359375;0.212890625;0.8046875;0.828125;0.203125;0.7265625;0.78515625;0.2001953125;0.341796875;0.7734375;0.83203125;0.21484375;0.83203125;0.87890625;0.21875;0.8515625;0.890625;0.2197265625;0.8671875;0.90234375;0.220703125;0.875;0.91015625;0.2197265625;0.78515625;0.765625;0.1796875;0.3134765625;0.7421875;0.7578125;0.18896484375;0.759765625;0.76171875;0.185546875;0.8
7;7;81.07;0.109375;0.34375;0.625;0.19140625;0.1171875;0.734375;0.75;0.203125;0.796875;0.75;0.1953125;0.703125;0.7109375;0.18359375;0.337890625;0.75;0.7890625;0.19921875;0.796875;0.8515625;0.21484375;0.8203125;0.8515625;0.208984375;0.73828125;0.79296875;0.201171875;0.345703125;0.7734375;0.82421875;0.212890625;0.82421875;0.8515625;0.2099609375;0.83203125;0.86328125;0.2109375;0.83984375;0.859375;0.2060546875;0.83203125;0.828125;0.1923828125;0.712890625;0.5390625;0.11865234375;0.23046875;0.6171875;0.568359375;0.12646484375;0.662109375;0.619140625;0.13671875;0.7;0.109375;0.359375;0.609375;0.1875;0.12109375;0.734375;0.75;0.203125;0.796875;0.734375;0.1875;0.6953125;0.6875;0.177734375;0.337890625;0.7421875;0.7734375;0.197265625;0.7890625;0.84375;0.21484375;0.8203125;0.8515625;0.208984375;0.73828125;0.80078125;0.205078125;0.349609375;0.78125;0.8359375;0.216796875;0.8359375;0.8828125;0.2197265625;0.859375;0.8984375;0.220703125;0.87109375;0.90625;0.2197265625;0.8828125;0.9140625;0.21875;0.791015625;0.775390625;0.181640625;0.31982421875;0.744140625;0.7578125;0.1875;0.755859375;0.751953125;0.18115234375;0.7
8;8;79.82;0.109375;0.328125;0.609375;0.19140625;0.11328125;0.71875;0.734375;0.203125;0.78125;0.75;0.1953125;0.703125;0.703125;0.185546875;0.333984375;0.75;0.796875;0.203125;0.796875;0.84375;0.216796875;0.8203125;0.84375;0.20703125;0.73828125;0.7890625;0.2001953125;0.345703125;0.76953125;0.8125;0.2109375;0.8203125;0.84375;0.208984375;0.828125;0.859375;0.208984375;0.8359375;0.859375;0.2080078125;0.828125;0.8359375;0.1962890625;0.71484375;0.529296875;0.11669921875;0.232421875;0.6171875;0.57421875;0.12841796875;0.662109375;0.623046875;0.13916015625;0.8;0.125;0.359375;0.609375;0.19140625;0.12109375;0.734375;0.75;0.203125;0.796875;0.75;0.1953125;0.703125;0.71875;0.18359375;0.33984375;0.75;0.8046875;0.203125;0.8046875;0.8515625;0.216796875;0.828125;0.859375;0.2109375;0.74609375;0.80859375;0.2060546875;0.35546875;0.78515625;0.83203125;0.2158203125;0.8359375;0.8828125;0.2197265625;0.859375;0.89453125;0.220703125;0.87109375;0.90234375;0.220703125;0.87890625;0.91015625;0.2197265625;0.791015625;0.767578125;0.17919921875;0.3203125;0.740234375;0.751953125;0.18798828125;0.75390625;0.75;0.181640625;0.8
9;9;82.94;0.109375;0.34375;0.625;0.1953125;0.1171875;0.734375;0.734375;0.203125;0.796875;0.75;0.1953125;0.703125;0.7109375;0.185546875;0.3359375;0.75;0.7890625;0.201171875;0.796875;0.84375;0.21484375;0.8203125;0.8359375;0.205078125;0.73828125;0.77734375;0.1982421875;0.345703125;0.765625;0.8046875;0.2099609375;0.8125;0.83203125;0.20703125;0.82421875;0.8515625;0.2080078125;0.83203125;0.8515625;0.2060546875;0.82421875;0.83203125;0.1943359375;0.7109375;0.53515625;0.11962890625;0.2275390625;0.609375;0.564453125;0.12841796875;0.658203125;0.6171875;0.13916015625;0.8;0.125;0.359375;0.609375;0.19140625;0.12109375;0.71875;0.734375;0.19921875;0.78125;0.734375;0.1875;0.6953125;0.6875;0.177734375;0.3359375;0.7265625;0.7578125;0.1953125;0.7890625;0.8359375;0.21484375;0.8125;0.84375;0.20703125;0.734375;0.7890625;0.203125;0.3486328125;0.77734375;0.82421875;0.2158203125;0.83203125;0.875;0.21875;0.85546875;0.890625;0.220703125;0.8671875;0.8984375;0.2197265625;0.875;0.90625;0.2197265625;0.78515625;0.7578125;0.17822265625;0.314453125;0.732421875;0.74609375;0.18603515625;0.75;0.744140625;0.18017578125;0.8
