Epoch,test accuracy,training accuracy
0,57.09,"(42.514, 21257, 50000)"
1,64.72,"(60.276, 30138, 50000)"
2,71.14,"(67.776, 33888, 50000)"
3,71.64,"(72.568, 36284, 50000)"
4,77.23,"(75.87, 37935, 50000)"
5,76.97,"(78.026, 39013, 50000)"
6,80.09,"(79.714, 39857, 50000)"
7,80.1,"(81.254, 40627, 50000)"
8,81.08,"(82.744, 41372, 50000)"
9,81.73,"(83.592, 41796, 50000)"
10,81.82,"(84.642, 42321, 50000)"
11,81.54,"(85.638, 42819, 50000)"
12,84.19,"(86.292, 43146, 50000)"
13,84.24,"(87.366, 43683, 50000)"
14,84.31,"(87.782, 43891, 50000)"
15,83.96,"(88.326, 44163, 50000)"
16,84.91,"(88.992, 44496, 50000)"
17,85.89,"(89.664, 44832, 50000)"
18,86.36,"(90.052, 45026, 50000)"
19,84.56,"(90.584, 45292, 50000)"
20,84.8,"(91.042, 45521, 50000)"
21,85.49,"(91.5, 45750, 50000)"
22,84.65,"(91.692, 45846, 50000)"
23,86.04,"(92.286, 46143, 50000)"
24,86.38,"(92.716, 46358, 50000)"
25,86.2,"(92.998, 46499, 50000)"
26,86.29,"(93.482, 46741, 50000)"
27,86.41,"(93.712, 46856, 50000)"
28,87.0,"(93.838, 46919, 50000)"
29,87.2,"(94.334, 47167, 50000)"
30,87.36,"(94.56, 47280, 50000)"
31,87.18,"(94.752, 47376, 50000)"
32,87.74,"(95.13, 47565, 50000)"
33,87.26,"(95.424, 47712, 50000)"
34,87.03,"(95.528, 47764, 50000)"
35,88.04,"(95.624, 47812, 50000)"
36,87.12,"(96.056, 48028, 50000)"
37,87.59,"(96.12, 48060, 50000)"
38,87.65,"(96.384, 48192, 50000)"
