Epoch,test accuracy,training accuracy
0,18.93,"(16.152, 8076, 50000)"
1,24.95,"(22.186, 11093, 50000)"
2,29.98,"(26.156, 13078, 50000)"
3,34.76,"(31.03, 15515, 50000)"
4,39.9,"(36.968, 18484, 50000)"
5,42.39,"(41.758, 20879, 50000)"
6,49.92,"(45.45, 22725, 50000)"
7,46.41,"(48.544, 24272, 50000)"
8,50.97,"(51.448, 25724, 50000)"
9,55.8,"(54.372, 27186, 50000)"
10,59.03,"(57.216, 28608, 50000)"
11,61.31,"(59.012, 29506, 50000)"
12,59.05,"(60.536, 30268, 50000)"
13,61.28,"(61.496, 30748, 50000)"
14,63.61,"(63.418, 31709, 50000)"
15,65.31,"(64.198, 32099, 50000)"
16,60.53,"(65.438, 32719, 50000)"
17,67.8,"(67.48, 33740, 50000)"
18,65.03,"(68.418, 34209, 50000)"
19,68.16,"(69.438, 34719, 50000)"
20,70.46,"(70.514, 35257, 50000)"
21,68.62,"(71.322, 35661, 50000)"
22,71.05,"(71.872, 35936, 50000)"
23,70.52,"(72.812, 36406, 50000)"
24,67.06,"(73.06, 36530, 50000)"
25,73.11,"(73.694, 36847, 50000)"
26,71.28,"(74.034, 37017, 50000)"
27,68.65,"(74.366, 37183, 50000)"
28,70.87,"(74.742, 37371, 50000)"
29,72.17,"(75.348, 37674, 50000)"
30,75.37,"(75.742, 37871, 50000)"
31,75.43,"(76.07, 38035, 50000)"
32,76.46,"(76.396, 38198, 50000)"
33,74.74,"(76.784, 38392, 50000)"
34,74.45,"(77.25, 38625, 50000)"
35,73.52,"(77.062, 38531, 50000)"
36,76.07,"(77.846, 38923, 50000)"
37,75.51,"(77.992, 38996, 50000)"
38,76.06,"(78.516, 39258, 50000)"
39,77.23,"(78.414, 39207, 50000)"
40,72.22,"(79.068, 39534, 50000)"
41,74.28,"(79.244, 39622, 50000)"
42,77.68,"(79.598, 39799, 50000)"
43,77.73,"(79.864, 39932, 50000)"
44,78.28,"(79.996, 39998, 50000)"
45,77.97,"(80.228, 40114, 50000)"
46,77.57,"(80.6, 40300, 50000)"
47,78.12,"(80.672, 40336, 50000)"
48,75.15,"(81.206, 40603, 50000)"
49,75.99,"(81.248, 40624, 50000)"
50,78.51,"(81.666, 40833, 50000)"
51,79.57,"(81.734, 40867, 50000)"
52,78.29,"(82.382, 41191, 50000)"
53,78.44,"(82.614, 41307, 50000)"
54,80.18,"(82.744, 41372, 50000)"
55,78.68,"(83.058, 41529, 50000)"
56,79.88,"(83.238, 41619, 50000)"
57,81.03,"(83.614, 41807, 50000)"
58,81.39,"(83.766, 41883, 50000)"
59,82.4,"(84.28, 42140, 50000)"
60,79.87,"(84.608, 42304, 50000)"
61,82.64,"(85.022, 42511, 50000)"
62,79.68,"(85.198, 42599, 50000)"
63,82.99,"(85.752, 42876, 50000)"
64,83.23,"(85.802, 42901, 50000)"
65,84.01,"(86.208, 43104, 50000)"
66,83.93,"(86.728, 43364, 50000)"
67,83.58,"(86.754, 43377, 50000)"
68,83.47,"(87.058, 43529, 50000)"
69,84.15,"(87.666, 43833, 50000)"
70,84.67,"(88.128, 44064, 50000)"
71,84.18,"(88.394, 44197, 50000)"
72,84.15,"(88.78, 44390, 50000)"
73,85.29,"(89.044, 44522, 50000)"
74,85.82,"(89.838, 44919, 50000)"
75,85.58,"(89.946, 44973, 50000)"
76,86.15,"(90.548, 45274, 50000)"
77,86.17,"(90.544, 45272, 50000)"
78,86.51,"(91.072, 45536, 50000)"
79,86.72,"(91.628, 45814, 50000)"
80,86.76,"(92.176, 46088, 50000)"
81,87.29,"(92.324, 46162, 50000)"
82,86.4,"(92.82, 46410, 50000)"
83,87.71,"(93.346, 46673, 50000)"
84,88.14,"(93.884, 46942, 50000)"
85,87.48,"(94.266, 47133, 50000)"
86,88.17,"(94.584, 47292, 50000)"
87,88.23,"(95.102, 47551, 50000)"
88,88.79,"(95.466, 47733, 50000)"
89,88.67,"(95.9, 47950, 50000)"
90,88.85,"(96.158, 48079, 50000)"
91,89.1,"(96.412, 48206, 50000)"
92,89.06,"(96.678, 48339, 50000)"
93,89.23,"(96.944, 48472, 50000)"
94,89.46,"(97.106, 48553, 50000)"
95,89.5,"(97.47, 48735, 50000)"
96,89.5,"(97.414, 48707, 50000)"
97,89.42,"(97.562, 48781, 50000)"
98,89.5,"(97.54, 48770, 50000)"
99,89.46,"(97.508, 48754, 50000)"
