Epoch,test accuracy,training accuracy
0,47.38,"(36.22, 18110, 50000)"
1,54.45,"(55.34, 27670, 50000)"
2,66.04,"(64.818, 32409, 50000)"
3,57.05,"(70.062, 35031, 50000)"
4,72.38,"(73.924, 36962, 50000)"
5,74.99,"(76.394, 38197, 50000)"
6,75.1,"(78.19, 39095, 50000)"
7,61.78,"(79.264, 39632, 50000)"
8,76.56,"(80.476, 40238, 50000)"
9,77.55,"(81.09, 40545, 50000)"
10,76.33,"(81.246, 40623, 50000)"
11,77.91,"(82.42, 41210, 50000)"
12,80.34,"(83.12, 41560, 50000)"
13,80.49,"(83.42, 41710, 50000)"
14,79.43,"(83.608, 41804, 50000)"
15,78.96,"(83.98, 41990, 50000)"
16,78.69,"(84.228, 42114, 50000)"
17,78.68,"(84.484, 42242, 50000)"
18,82.4,"(84.756, 42378, 50000)"
19,80.21,"(85.116, 42558, 50000)"
20,77.51,"(85.462, 42731, 50000)"
21,78.03,"(85.586, 42793, 50000)"
22,75.81,"(86.028, 43014, 50000)"
23,81.62,"(85.792, 42896, 50000)"
24,81.96,"(86.34, 43170, 50000)"
25,80.48,"(86.458, 43229, 50000)"
26,83.5,"(86.696, 43348, 50000)"
27,81.95,"(87.076, 43538, 50000)"
28,85.49,"(87.212, 43606, 50000)"
29,80.86,"(87.518, 43759, 50000)"
30,80.9,"(87.506, 43753, 50000)"
31,83.17,"(87.924, 43962, 50000)"
32,83.51,"(87.912, 43956, 50000)"
33,81.05,"(88.456, 44228, 50000)"
34,81.61,"(88.292, 44146, 50000)"
35,78.79,"(88.67, 44335, 50000)"
36,82.52,"(88.906, 44453, 50000)"
37,87.47,"(88.832, 44416, 50000)"
38,84.04,"(89.122, 44561, 50000)"
39,86.46,"(89.43, 44715, 50000)"
40,80.24,"(89.63, 44815, 50000)"
41,87.47,"(90.114, 45057, 50000)"
42,85.2,"(89.996, 44998, 50000)"
43,84.26,"(90.176, 45088, 50000)"
44,86.45,"(90.39, 45195, 50000)"
45,86.94,"(90.992, 45496, 50000)"
46,85.89,"(90.914, 45457, 50000)"
47,86.33,"(91.208, 45604, 50000)"
48,83.41,"(91.456, 45728, 50000)"
49,88.58,"(91.562, 45781, 50000)"
50,85.7,"(91.83, 45915, 50000)"
51,86.99,"(92.22, 46110, 50000)"
52,88.38,"(92.4, 46200, 50000)"
53,84.15,"(92.508, 46254, 50000)"
54,86.69,"(92.714, 46357, 50000)"
55,85.54,"(92.838, 46419, 50000)"
56,87.25,"(93.088, 46544, 50000)"
57,85.91,"(93.538, 46769, 50000)"
58,87.19,"(93.814, 46907, 50000)"
59,87.14,"(93.99, 46995, 50000)"
60,88.3,"(94.206, 47103, 50000)"
61,88.9,"(94.394, 47197, 50000)"
62,87.62,"(94.66, 47330, 50000)"
63,87.73,"(94.84, 47420, 50000)"
64,89.37,"(95.058, 47529, 50000)"
65,89.48,"(95.1, 47550, 50000)"
66,90.02,"(95.784, 47892, 50000)"
67,89.66,"(96.012, 48006, 50000)"
68,90.19,"(96.17, 48085, 50000)"
69,89.99,"(96.41, 48205, 50000)"
70,88.72,"(96.682, 48341, 50000)"
71,89.29,"(96.964, 48482, 50000)"
72,89.16,"(97.0, 48500, 50000)"
73,89.96,"(97.286, 48643, 50000)"
74,90.45,"(97.738, 48869, 50000)"
75,90.29,"(97.746, 48873, 50000)"
76,90.01,"(98.03, 49015, 50000)"
77,91.13,"(98.346, 49173, 50000)"
78,91.26,"(98.564, 49282, 50000)"
79,91.05,"(98.672, 49336, 50000)"
80,91.4,"(98.992, 49496, 50000)"
81,91.46,"(99.162, 49581, 50000)"
82,91.84,"(99.252, 49626, 50000)"
83,91.91,"(99.296, 49648, 50000)"
84,92.21,"(99.434, 49717, 50000)"
85,92.39,"(99.58, 49790, 50000)"
86,92.2,"(99.606, 49803, 50000)"
87,92.4,"(99.742, 49871, 50000)"
88,92.75,"(99.756, 49878, 50000)"
89,92.79,"(99.794, 49897, 50000)"
90,92.85,"(99.854, 49927, 50000)"
91,92.9,"(99.862, 49931, 50000)"
92,93.01,"(99.866, 49933, 50000)"
93,93.13,"(99.894, 49947, 50000)"
94,93.04,"(99.912, 49956, 50000)"
95,92.87,"(99.91, 49955, 50000)"
96,93.03,"(99.878, 49939, 50000)"
97,93.13,"(99.91, 49955, 50000)"
98,92.99,"(99.922, 49961, 50000)"
99,93.11,"(99.932, 49966, 50000)"
