Epoch,test accuracy,training accuracy
0,43.81,"(37.776, 18888, 50000)"
1,59.84,"(56.334, 28167, 50000)"
2,67.86,"(65.668, 32834, 50000)"
3,73.31,"(71.462, 35731, 50000)"
4,75.74,"(74.592, 37296, 50000)"
5,74.26,"(77.248, 38624, 50000)"
6,75.51,"(79.11, 39555, 50000)"
7,76.31,"(80.75, 40375, 50000)"
8,79.92,"(81.502, 40751, 50000)"
9,81.68,"(82.416, 41208, 50000)"
10,82.95,"(83.128, 41564, 50000)"
11,80.51,"(83.812, 41906, 50000)"
12,78.6,"(84.518, 42259, 50000)"
13,81.64,"(84.88, 42440, 50000)"
14,83.35,"(85.696, 42848, 50000)"
15,81.95,"(85.994, 42997, 50000)"
16,82.97,"(86.212, 43106, 50000)"
17,79.82,"(86.734, 43367, 50000)"
18,82.73,"(87.102, 43551, 50000)"
19,83.84,"(86.984, 43492, 50000)"
20,80.25,"(87.466, 43733, 50000)"
21,83.17,"(87.708, 43854, 50000)"
22,83.72,"(88.19, 44095, 50000)"
23,85.57,"(88.244, 44122, 50000)"
24,83.9,"(88.45, 44225, 50000)"
25,84.19,"(88.808, 44404, 50000)"
26,85.56,"(88.702, 44351, 50000)"
27,84.27,"(89.338, 44669, 50000)"
28,82.47,"(89.484, 44742, 50000)"
29,83.43,"(89.506, 44753, 50000)"
30,84.72,"(89.688, 44844, 50000)"
31,84.65,"(89.874, 44937, 50000)"
32,83.81,"(90.058, 45029, 50000)"
33,86.91,"(90.55, 45275, 50000)"
34,85.82,"(90.428, 45214, 50000)"
35,86.17,"(90.696, 45348, 50000)"
36,86.43,"(90.808, 45404, 50000)"
37,82.65,"(90.942, 45471, 50000)"
38,87.18,"(91.376, 45688, 50000)"
39,85.86,"(91.332, 45666, 50000)"
40,86.07,"(91.778, 45889, 50000)"
41,86.07,"(91.712, 45856, 50000)"
42,87.07,"(91.844, 45922, 50000)"
43,87.14,"(92.314, 46157, 50000)"
44,85.64,"(92.276, 46138, 50000)"
45,87.87,"(92.518, 46259, 50000)"
46,87.91,"(92.818, 46409, 50000)"
47,86.56,"(92.824, 46412, 50000)"
48,88.41,"(93.276, 46638, 50000)"
49,87.37,"(93.48, 46740, 50000)"
50,89.12,"(93.598, 46799, 50000)"
51,87.66,"(93.658, 46829, 50000)"
52,87.68,"(93.978, 46989, 50000)"
53,88.12,"(94.278, 47139, 50000)"
54,87.09,"(94.31, 47155, 50000)"
55,88.6,"(94.652, 47326, 50000)"
56,88.04,"(94.918, 47459, 50000)"
57,88.45,"(94.756, 47378, 50000)"
58,89.32,"(95.192, 47596, 50000)"
59,89.01,"(95.55, 47775, 50000)"
60,88.17,"(95.604, 47802, 50000)"
61,88.98,"(95.986, 47993, 50000)"
62,90.13,"(95.968, 47984, 50000)"
63,88.0,"(96.242, 48121, 50000)"
64,88.86,"(96.596, 48298, 50000)"
65,89.6,"(96.788, 48394, 50000)"
66,90.35,"(96.846, 48423, 50000)"
67,89.75,"(97.272, 48636, 50000)"
68,90.23,"(97.222, 48611, 50000)"
69,90.78,"(97.708, 48854, 50000)"
70,91.18,"(97.83, 48915, 50000)"
71,90.33,"(97.884, 48942, 50000)"
72,90.94,"(98.246, 49123, 50000)"
73,91.09,"(98.34, 49170, 50000)"
74,91.54,"(98.472, 49236, 50000)"
75,90.53,"(98.662, 49331, 50000)"
76,91.09,"(98.832, 49416, 50000)"
77,91.97,"(98.988, 49494, 50000)"
78,91.58,"(99.154, 49577, 50000)"
79,91.84,"(99.264, 49632, 50000)"
80,91.95,"(99.39, 49695, 50000)"
81,92.31,"(99.412, 49706, 50000)"
82,92.03,"(99.456, 49728, 50000)"
83,92.22,"(99.578, 49789, 50000)"
84,92.51,"(99.69, 49845, 50000)"
85,92.49,"(99.808, 49904, 50000)"
86,92.55,"(99.772, 49886, 50000)"
87,92.67,"(99.788, 49894, 50000)"
88,92.68,"(99.84, 49920, 50000)"
89,92.69,"(99.908, 49954, 50000)"
90,92.58,"(99.886, 49943, 50000)"
91,92.67,"(99.904, 49952, 50000)"
92,92.83,"(99.936, 49968, 50000)"
93,92.85,"(99.934, 49967, 50000)"
94,92.96,"(99.93, 49965, 50000)"
95,92.99,"(99.92, 49960, 50000)"
96,92.94,"(99.93, 49965, 50000)"
97,92.92,"(99.948, 49974, 50000)"
98,93.01,"(99.932, 49966, 50000)"
99,92.99,"(99.938, 49969, 50000)"
