;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;37.73;0.109375;0.25;0.2421875;0.3046875;0.26171875;0.2421875;0.16796875;0.12890625;0.06640625;0.041015625;0.033203125;0.03125;0.029296875;0.03125;0.029296875;0.01953125;0.2;0.109375;0.25;0.25;0.28125;0.2265625;0.1953125;0.14453125;0.125;0.064453125;0.0390625;0.033203125;0.029296875;0.029296875;0.029296875;0.025390625;0.01953125;0.2
1;1;53.44;0.109375;0.296875;0.2734375;0.34375;0.24609375;0.23828125;0.1796875;0.13671875;0.0703125;0.044921875;0.037109375;0.03125;0.03125;0.03125;0.03515625;0.02734375;0.4;0.125;0.296875;0.28125;0.328125;0.22265625;0.2109375;0.16015625;0.125;0.064453125;0.04296875;0.03515625;0.029296875;0.029296875;0.03125;0.033203125;0.025390625;0.4
2;2;58.51;0.125;0.328125;0.2890625;0.375;0.2421875;0.234375;0.17578125;0.12890625;0.0625;0.041015625;0.03515625;0.03125;0.029296875;0.03125;0.03515625;0.029296875;0.5;0.125;0.328125;0.2890625;0.359375;0.2265625;0.21875;0.16015625;0.1171875;0.0546875;0.0390625;0.03515625;0.03125;0.029296875;0.03125;0.03515625;0.03125;0.4
3;3;61.96;0.125;0.328125;0.296875;0.4140625;0.25390625;0.23828125;0.171875;0.125;0.060546875;0.04296875;0.03515625;0.03125;0.029296875;0.03125;0.037109375;0.03125;0.5;0.125;0.328125;0.3046875;0.40625;0.23828125;0.21875;0.15625;0.1171875;0.0546875;0.0390625;0.033203125;0.029296875;0.029296875;0.03125;0.033203125;0.029296875;0.5
4;4;70.72;0.125;0.34375;0.3203125;0.4375;0.2734375;0.25;0.1796875;0.13671875;0.060546875;0.044921875;0.03515625;0.03125;0.029296875;0.03125;0.03515625;0.033203125;0.5;0.140625;0.34375;0.3203125;0.421875;0.26953125;0.25;0.171875;0.12109375;0.056640625;0.04296875;0.033203125;0.029296875;0.029296875;0.03125;0.03515625;0.033203125;0.5
5;5;74.67;0.140625;0.34375;0.34375;0.4765625;0.31640625;0.28515625;0.19140625;0.14453125;0.060546875;0.044921875;0.03515625;0.03125;0.029296875;0.03125;0.037109375;0.03515625;0.6;0.140625;0.359375;0.3359375;0.4453125;0.30859375;0.27734375;0.1875;0.1328125;0.056640625;0.04296875;0.033203125;0.029296875;0.029296875;0.029296875;0.033203125;0.033203125;0.6
6;6;73.99;0.140625;0.375;0.359375;0.5;0.3359375;0.3046875;0.20703125;0.15234375;0.0625;0.044921875;0.033203125;0.03125;0.029296875;0.03125;0.03515625;0.03515625;0.6;0.140625;0.375;0.3515625;0.4765625;0.33203125;0.30078125;0.1953125;0.140625;0.05859375;0.044921875;0.033203125;0.03125;0.029296875;0.03125;0.033203125;0.03515625;0.6
7;7;76.3;0.140625;0.375;0.3671875;0.5234375;0.3671875;0.328125;0.2109375;0.15234375;0.05859375;0.044921875;0.03515625;0.03125;0.029296875;0.03125;0.03515625;0.03515625;0.6;0.140625;0.390625;0.3671875;0.5078125;0.35546875;0.31640625;0.203125;0.14453125;0.05859375;0.044921875;0.03515625;0.03125;0.029296875;0.03125;0.033203125;0.03515625;0.6
8;8;76.67;0.140625;0.375;0.375;0.53125;0.390625;0.35546875;0.21875;0.15625;0.060546875;0.046875;0.03515625;0.03125;0.029296875;0.029296875;0.033203125;0.03515625;0.7;0.140625;0.390625;0.375;0.515625;0.37890625;0.34375;0.21484375;0.1484375;0.060546875;0.046875;0.03515625;0.029296875;0.02734375;0.029296875;0.03125;0.03515625;0.6
9;9;78.19;0.140625;0.390625;0.390625;0.546875;0.41015625;0.37109375;0.2265625;0.16015625;0.0625;0.046875;0.033203125;0.029296875;0.02734375;0.029296875;0.033203125;0.03515625;0.7;0.140625;0.390625;0.3828125;0.5390625;0.40234375;0.359375;0.21484375;0.15234375;0.060546875;0.044921875;0.033203125;0.029296875;0.02734375;0.029296875;0.03125;0.03515625;0.7
