;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;48.32;0.125;0.765625;0.796875;0.859375;0.4375;0.2578125;0.109375;0.05859375;0.01171875;0.021484375;0.0234375;0.021484375;0.0234375;0.02734375;0.02734375;0.021484375;0.5;0.140625;0.765625;0.7890625;0.84375;0.44140625;0.2421875;0.09765625;0.05859375;0.009765625;0.01953125;0.021484375;0.0234375;0.025390625;0.02734375;0.029296875;0.021484375;0.4
1;1;54.67;0.140625;0.765625;0.8046875;0.859375;0.45703125;0.265625;0.09765625;0.0625;0.01171875;0.0234375;0.025390625;0.025390625;0.02734375;0.029296875;0.029296875;0.0234375;0.5;0.140625;0.765625;0.796875;0.84375;0.44921875;0.24609375;0.09375;0.0625;0.01171875;0.0234375;0.025390625;0.025390625;0.02734375;0.029296875;0.029296875;0.0234375;0.4
2;2;60.92;0.140625;0.78125;0.8203125;0.859375;0.46484375;0.27734375;0.10546875;0.07421875;0.01171875;0.021484375;0.0234375;0.0234375;0.025390625;0.02734375;0.029296875;0.0234375;0.5;0.140625;0.78125;0.8046875;0.84375;0.46484375;0.2734375;0.10546875;0.07421875;0.01171875;0.0234375;0.0234375;0.025390625;0.025390625;0.02734375;0.029296875;0.0234375;0.5
3;3;63.5;0.140625;0.765625;0.8203125;0.859375;0.48046875;0.3046875;0.1171875;0.078125;0.01171875;0.0234375;0.025390625;0.0234375;0.025390625;0.02734375;0.02734375;0.0234375;0.5;0.140625;0.765625;0.8046875;0.84375;0.484375;0.30078125;0.1171875;0.078125;0.01171875;0.02734375;0.02734375;0.025390625;0.025390625;0.02734375;0.029296875;0.0234375;0.5
4;4;64.65;0.15625;0.765625;0.8046875;0.859375;0.484375;0.3046875;0.1171875;0.0859375;0.01171875;0.0234375;0.0234375;0.0234375;0.0234375;0.025390625;0.02734375;0.0234375;0.5;0.15625;0.765625;0.796875;0.84375;0.4921875;0.3125;0.12109375;0.08203125;0.01171875;0.025390625;0.025390625;0.025390625;0.025390625;0.02734375;0.02734375;0.025390625;0.5
5;5;66.98;0.15625;0.765625;0.8125;0.859375;0.5;0.3203125;0.12109375;0.0859375;0.01171875;0.021484375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.0234375;0.6;0.15625;0.765625;0.796875;0.84375;0.5;0.3203125;0.12109375;0.0859375;0.01171875;0.025390625;0.025390625;0.025390625;0.0234375;0.025390625;0.02734375;0.0234375;0.6
6;6;67.62;0.15625;0.78125;0.8125;0.859375;0.5;0.32421875;0.125;0.08984375;0.01171875;0.0234375;0.025390625;0.0234375;0.025390625;0.025390625;0.02734375;0.0234375;0.6;0.15625;0.78125;0.796875;0.84375;0.5078125;0.328125;0.125;0.0859375;0.013671875;0.0234375;0.0234375;0.0234375;0.0234375;0.0234375;0.025390625;0.021484375;0.6
7;7;69.78;0.15625;0.765625;0.8125;0.859375;0.51171875;0.34765625;0.14453125;0.09765625;0.013671875;0.025390625;0.025390625;0.0234375;0.025390625;0.02734375;0.029296875;0.025390625;0.6;0.15625;0.765625;0.7890625;0.8359375;0.51171875;0.34765625;0.1328125;0.09375;0.013671875;0.025390625;0.0234375;0.0234375;0.0234375;0.025390625;0.025390625;0.0234375;0.6
8;8;70.33;0.15625;0.765625;0.8125;0.859375;0.51171875;0.34375;0.13671875;0.09765625;0.013671875;0.0234375;0.021484375;0.021484375;0.0234375;0.025390625;0.02734375;0.0234375;0.6;0.15625;0.78125;0.796875;0.8515625;0.53125;0.3671875;0.140625;0.09375;0.013671875;0.0234375;0.0234375;0.021484375;0.021484375;0.0234375;0.025390625;0.0234375;0.6
9;9;73.21;0.15625;0.765625;0.8125;0.8515625;0.515625;0.359375;0.14453125;0.1015625;0.015625;0.0234375;0.021484375;0.021484375;0.0234375;0.025390625;0.02734375;0.025390625;0.7;0.15625;0.765625;0.796875;0.84375;0.52734375;0.359375;0.140625;0.09765625;0.013671875;0.0234375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.0234375;0.6
10;10;73.1;0.15625;0.765625;0.8046875;0.859375;0.5234375;0.359375;0.14453125;0.1015625;0.013671875;0.0234375;0.0234375;0.0234375;0.0234375;0.025390625;0.02734375;0.025390625;0.7;0.15625;0.765625;0.7890625;0.84375;0.53125;0.36328125;0.140625;0.09765625;0.015625;0.021484375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.0234375;0.7
11;11;72.63;0.15625;0.765625;0.8125;0.859375;0.5234375;0.36328125;0.14453125;0.09765625;0.015625;0.025390625;0.0234375;0.021484375;0.0234375;0.025390625;0.02734375;0.025390625;0.7;0.15625;0.765625;0.7890625;0.84375;0.53125;0.35546875;0.13671875;0.09765625;0.015625;0.0234375;0.021484375;0.021484375;0.021484375;0.0234375;0.0234375;0.0234375;0.6
12;12;73.76;0.15625;0.765625;0.8125;0.8515625;0.53515625;0.37890625;0.15234375;0.10546875;0.015625;0.0234375;0.0234375;0.0234375;0.0234375;0.025390625;0.02734375;0.02734375;0.7;0.15625;0.765625;0.7890625;0.8359375;0.5390625;0.3828125;0.15234375;0.1015625;0.015625;0.0234375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.0234375;0.7
13;13;73.33;0.15625;0.765625;0.8046875;0.8515625;0.53125;0.375;0.14453125;0.10546875;0.015625;0.0234375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.025390625;0.7;0.15625;0.765625;0.7890625;0.84375;0.54296875;0.38671875;0.15234375;0.1015625;0.015625;0.021484375;0.01953125;0.01953125;0.021484375;0.0234375;0.025390625;0.0234375;0.7
14;14;75.9;0.15625;0.765625;0.8046875;0.8515625;0.52734375;0.37890625;0.15234375;0.1015625;0.015625;0.0234375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.025390625;0.7;0.171875;0.78125;0.7890625;0.84375;0.54296875;0.37890625;0.140625;0.09765625;0.015625;0.021484375;0.01953125;0.01953125;0.021484375;0.021484375;0.0234375;0.0234375;0.7
15;15;74.94;0.15625;0.765625;0.8046875;0.8515625;0.5390625;0.39453125;0.16015625;0.10546875;0.015625;0.021484375;0.021484375;0.01953125;0.021484375;0.0234375;0.025390625;0.025390625;0.7;0.171875;0.78125;0.7890625;0.84375;0.5625;0.41015625;0.16796875;0.10546875;0.015625;0.0234375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.0234375;0.7
16;16;75.1;0.171875;0.78125;0.8125;0.859375;0.546875;0.3984375;0.1640625;0.109375;0.015625;0.021484375;0.021484375;0.021484375;0.021484375;0.0234375;0.025390625;0.02734375;0.7;0.171875;0.78125;0.796875;0.8515625;0.5625;0.4140625;0.16796875;0.109375;0.015625;0.021484375;0.01953125;0.01953125;0.021484375;0.0234375;0.025390625;0.025390625;0.7
17;17;76.12;0.171875;0.78125;0.8125;0.8515625;0.53515625;0.38671875;0.15234375;0.10546875;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.7;0.171875;0.78125;0.7890625;0.8515625;0.55859375;0.41015625;0.16796875;0.10546875;0.015625;0.021484375;0.01953125;0.01953125;0.021484375;0.0234375;0.025390625;0.025390625;0.7
18;18;77.25;0.171875;0.78125;0.8046875;0.859375;0.54296875;0.40234375;0.1640625;0.109375;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.025390625;0.7;0.171875;0.78125;0.7890625;0.8515625;0.56640625;0.421875;0.17578125;0.109375;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.0234375;0.6
19;19;78.72;0.15625;0.78125;0.8125;0.8515625;0.55078125;0.421875;0.1875;0.11328125;0.015625;0.0234375;0.021484375;0.021484375;0.021484375;0.025390625;0.02734375;0.02734375;0.7;0.171875;0.78125;0.7890625;0.84375;0.5625;0.421875;0.171875;0.109375;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.0234375;0.7
20;20;78.3;0.171875;0.78125;0.8125;0.859375;0.5390625;0.390625;0.1640625;0.109375;0.015625;0.01953125;0.017578125;0.017578125;0.01953125;0.021484375;0.025390625;0.025390625;0.7;0.171875;0.78125;0.796875;0.8515625;0.5625;0.40625;0.1640625;0.10546875;0.015625;0.021484375;0.021484375;0.01953125;0.021484375;0.021484375;0.025390625;0.025390625;0.7
21;21;78.18;0.171875;0.78125;0.8125;0.859375;0.5546875;0.421875;0.18359375;0.109375;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.025390625;0.7;0.171875;0.78125;0.796875;0.8515625;0.5703125;0.421875;0.16796875;0.10546875;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.025390625;0.7
22;22;78.89;0.171875;0.78125;0.8125;0.859375;0.5546875;0.42578125;0.1875;0.109375;0.015625;0.021484375;0.01953125;0.01953125;0.021484375;0.0234375;0.025390625;0.025390625;0.7;0.171875;0.78125;0.7890625;0.84375;0.5703125;0.4296875;0.1796875;0.109375;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.0234375;0.7
23;23;78.83;0.171875;0.78125;0.8046875;0.859375;0.5625;0.4296875;0.19140625;0.11328125;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.025390625;0.7;0.171875;0.78125;0.796875;0.8515625;0.578125;0.43359375;0.18359375;0.109375;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.025390625;0.7
24;24;79.93;0.171875;0.78125;0.8125;0.859375;0.5546875;0.4296875;0.1953125;0.11328125;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.02734375;0.7;0.171875;0.78125;0.796875;0.8515625;0.57421875;0.43359375;0.18359375;0.109375;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.0234375;0.7
25;25;78.24;0.171875;0.78125;0.8046875;0.8671875;0.56640625;0.44921875;0.21875;0.1171875;0.015625;0.0234375;0.0234375;0.021484375;0.021484375;0.0234375;0.02734375;0.02734375;0.7;0.171875;0.78125;0.796875;0.859375;0.5859375;0.4609375;0.20703125;0.1171875;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.0234375;0.7
26;26;78.95;0.171875;0.78125;0.8046875;0.859375;0.55859375;0.4375;0.19921875;0.11328125;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.02734375;0.7;0.171875;0.78125;0.796875;0.8515625;0.58203125;0.45703125;0.2109375;0.11328125;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.025390625;0.7
27;27;79.42;0.171875;0.78125;0.8125;0.859375;0.5625;0.4296875;0.1875;0.11328125;0.015625;0.01953125;0.01953125;0.017578125;0.01953125;0.021484375;0.025390625;0.02734375;0.7;0.171875;0.78125;0.796875;0.859375;0.5859375;0.44140625;0.19140625;0.11328125;0.015625;0.01953125;0.01953125;0.017578125;0.01953125;0.021484375;0.0234375;0.0234375;0.7
28;28;79.26;0.171875;0.78125;0.8125;0.8671875;0.5625;0.4296875;0.19140625;0.11328125;0.015625;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.025390625;0.7;0.171875;0.78125;0.796875;0.859375;0.58203125;0.44921875;0.1953125;0.11328125;0.015625;0.01953125;0.01953125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
29;29;79.33;0.171875;0.78125;0.8125;0.859375;0.57421875;0.453125;0.21484375;0.11328125;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.0234375;0.025390625;0.02734375;0.7;0.171875;0.796875;0.796875;0.859375;0.5859375;0.45703125;0.203125;0.11328125;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
30;30;79.67;0.171875;0.796875;0.8125;0.8671875;0.5625;0.4453125;0.203125;0.11328125;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.02734375;0.7;0.171875;0.796875;0.796875;0.859375;0.58984375;0.4765625;0.22265625;0.1171875;0.015625;0.01953125;0.017578125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
31;31;80.35;0.171875;0.78125;0.8125;0.8671875;0.56640625;0.44921875;0.21484375;0.1171875;0.015625;0.017578125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.02734375;0.7;0.171875;0.796875;0.796875;0.859375;0.58984375;0.46875;0.21875;0.11328125;0.015625;0.01953125;0.01953125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
32;32;80.93;0.171875;0.796875;0.8125;0.8671875;0.5703125;0.453125;0.2109375;0.11328125;0.015625;0.01953125;0.017578125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7;0.171875;0.78125;0.796875;0.859375;0.59375;0.47265625;0.21875;0.11328125;0.015625;0.01953125;0.01953125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
33;33;80.83;0.171875;0.78125;0.8125;0.8671875;0.56640625;0.45703125;0.21484375;0.11328125;0.015625;0.01953125;0.01953125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7;0.171875;0.796875;0.796875;0.859375;0.58984375;0.4765625;0.23046875;0.1171875;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.025390625;0.7
34;34;80.66;0.171875;0.78125;0.8125;0.8671875;0.5703125;0.453125;0.22265625;0.1171875;0.015625;0.01953125;0.017578125;0.017578125;0.01953125;0.01953125;0.0234375;0.02734375;0.7;0.171875;0.796875;0.796875;0.859375;0.59375;0.4765625;0.2265625;0.11328125;0.015625;0.01953125;0.01953125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
35;35;80.53;0.171875;0.78125;0.8125;0.8671875;0.57421875;0.4765625;0.25;0.12109375;0.015625;0.021484375;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.02734375;0.7;0.171875;0.796875;0.796875;0.859375;0.59765625;0.48828125;0.24609375;0.12109375;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.025390625;0.7
36;36;81.37;0.171875;0.796875;0.8125;0.8671875;0.57421875;0.45703125;0.23046875;0.1171875;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.02734375;0.7;0.171875;0.796875;0.796875;0.859375;0.6015625;0.4921875;0.25390625;0.12109375;0.015625;0.01953125;0.017578125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
37;37;81.05;0.171875;0.78125;0.8125;0.875;0.578125;0.48046875;0.2578125;0.1171875;0.015625;0.021484375;0.01953125;0.017578125;0.01953125;0.021484375;0.025390625;0.02734375;0.7;0.171875;0.796875;0.796875;0.8671875;0.6015625;0.49609375;0.25390625;0.12109375;0.015625;0.021484375;0.01953125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
38;38;81.41;0.171875;0.78125;0.8125;0.875;0.578125;0.48046875;0.25390625;0.1171875;0.015625;0.01953125;0.01953125;0.01953125;0.01953125;0.021484375;0.025390625;0.02734375;0.7;0.171875;0.796875;0.8046875;0.8671875;0.6015625;0.484375;0.23828125;0.11328125;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.021484375;0.025390625;0.7
39;39;81.14;0.171875;0.78125;0.8125;0.875;0.58203125;0.48046875;0.24609375;0.12109375;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.025390625;0.7;0.171875;0.796875;0.796875;0.8671875;0.60546875;0.5;0.2578125;0.12109375;0.015625;0.01953125;0.017578125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7
40;40;81.09;0.171875;0.796875;0.8203125;0.875;0.5859375;0.484375;0.2578125;0.12109375;0.015625;0.01953125;0.017578125;0.017578125;0.01953125;0.021484375;0.0234375;0.025390625;0.7;0.171875;0.796875;0.8046875;0.8671875;0.60546875;0.5078125;0.265625;0.1171875;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.025390625;0.7
41;41;81.9;0.171875;0.796875;0.8203125;0.875;0.58984375;0.48828125;0.2734375;0.12109375;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.02734375;0.7;0.171875;0.796875;0.8046875;0.8671875;0.60546875;0.51171875;0.28125;0.12109375;0.015625;0.01953125;0.017578125;0.017578125;0.017578125;0.01953125;0.0234375;0.025390625;0.7
