Epoch,test accuracy,training accuracy
0,25.29,"(20.796, 10398, 50000)"
1,35.86,"(28.558, 14279, 50000)"
2,42.11,"(38.658, 19329, 50000)"
3,39.7,"(44.35, 22175, 50000)"
4,43.8,"(49.234, 24617, 50000)"
5,52.24,"(52.768, 26384, 50000)"
6,52.44,"(55.54, 27770, 50000)"
7,55.45,"(57.272, 28636, 50000)"
8,59.84,"(59.064, 29532, 50000)"
9,54.17,"(59.862, 29931, 50000)"
10,58.4,"(60.61, 30305, 50000)"
11,56.9,"(60.104, 30052, 50000)"
12,51.66,"(60.87, 30435, 50000)"
13,58.4,"(60.782, 30391, 50000)"
14,55.27,"(60.624, 30312, 50000)"
15,58.41,"(60.646, 30323, 50000)"
16,62.74,"(64.018, 32009, 50000)"
17,61.73,"(67.878, 33939, 50000)"
18,66.33,"(68.706, 34353, 50000)"
19,61.27,"(69.338, 34669, 50000)"
20,64.28,"(69.91, 34955, 50000)"
21,70.39,"(70.518, 35259, 50000)"
22,63.75,"(70.438, 35219, 50000)"
23,65.01,"(70.7, 35350, 50000)"
24,63.4,"(71.496, 35748, 50000)"
25,52.57,"(71.398, 35699, 50000)"
26,62.97,"(72.126, 36063, 50000)"
27,67.49,"(72.19, 36095, 50000)"
28,71.87,"(72.416, 36208, 50000)"
29,64.18,"(73.016, 36508, 50000)"
30,65.21,"(72.682, 36341, 50000)"
31,72.78,"(73.194, 36597, 50000)"
32,70.8,"(73.51, 36755, 50000)"
33,62.3,"(73.716, 36858, 50000)"
34,71.39,"(74.206, 37103, 50000)"
35,72.85,"(74.312, 37156, 50000)"
36,69.97,"(74.57, 37285, 50000)"
37,59.26,"(74.762, 37381, 50000)"
38,72.94,"(74.74, 37370, 50000)"
39,62.05,"(74.746, 37373, 50000)"
40,61.47,"(75.2, 37600, 50000)"
41,71.02,"(75.464, 37732, 50000)"
42,70.96,"(75.506, 37753, 50000)"
43,71.74,"(75.772, 37886, 50000)"
44,66.43,"(76.312, 38156, 50000)"
45,72.1,"(76.42, 38210, 50000)"
46,70.46,"(76.45, 38225, 50000)"
47,66.69,"(77.042, 38521, 50000)"
48,63.64,"(77.272, 38636, 50000)"
49,73.29,"(77.302, 38651, 50000)"
50,71.22,"(77.582, 38791, 50000)"
51,72.46,"(77.828, 38914, 50000)"
52,68.12,"(77.842, 38921, 50000)"
53,73.48,"(78.022, 39011, 50000)"
54,55.38,"(78.454, 39227, 50000)"
55,73.62,"(78.47, 39235, 50000)"
56,67.76,"(79.266, 39633, 50000)"
57,75.06,"(79.39, 39695, 50000)"
58,75.93,"(79.514, 39757, 50000)"
59,75.65,"(79.856, 39928, 50000)"
60,74.13,"(80.112, 40056, 50000)"
61,75.81,"(80.416, 40208, 50000)"
62,79.35,"(80.628, 40314, 50000)"
63,75.34,"(80.964, 40482, 50000)"
64,76.79,"(81.112, 40556, 50000)"
65,75.09,"(81.366, 40683, 50000)"
66,75.33,"(81.658, 40829, 50000)"
67,79.8,"(82.234, 41117, 50000)"
68,78.42,"(82.196, 41098, 50000)"
69,78.74,"(82.302, 41151, 50000)"
70,77.96,"(83.012, 41506, 50000)"
71,78.05,"(83.24, 41620, 50000)"
72,81.1,"(83.714, 41857, 50000)"
73,75.11,"(83.942, 41971, 50000)"
74,81.2,"(84.422, 42211, 50000)"
75,81.48,"(84.642, 42321, 50000)"
76,81.98,"(85.062, 42531, 50000)"
77,79.59,"(85.48, 42740, 50000)"
78,81.99,"(86.088, 43044, 50000)"
79,82.41,"(86.3, 43150, 50000)"
80,81.45,"(86.67, 43335, 50000)"
81,82.75,"(86.822, 43411, 50000)"
82,82.63,"(87.446, 43723, 50000)"
83,83.31,"(87.98, 43990, 50000)"
84,84.09,"(88.306, 44153, 50000)"
85,83.66,"(88.666, 44333, 50000)"
86,84.67,"(89.04, 44520, 50000)"
87,83.85,"(89.27, 44635, 50000)"
88,84.6,"(89.798, 44899, 50000)"
89,84.69,"(90.124, 45062, 50000)"
90,84.82,"(90.516, 45258, 50000)"
91,84.95,"(90.644, 45322, 50000)"
92,84.68,"(91.056, 45528, 50000)"
93,85.05,"(91.352, 45676, 50000)"
94,85.0,"(91.61, 45805, 50000)"
95,85.25,"(91.79, 45895, 50000)"
96,85.15,"(92.082, 46041, 50000)"
97,85.38,"(91.91, 45955, 50000)"
98,85.37,"(92.236, 46118, 50000)"
99,85.17,"(92.178, 46089, 50000)"
