Epoch,test accuracy,training accuracy
0,20.61,"(14.32, 7160, 50000)"
1,29.92,"(25.32, 12660, 50000)"
2,36.24,"(31.396, 15698, 50000)"
3,40.46,"(36.58, 18290, 50000)"
4,46.77,"(41.058, 20529, 50000)"
5,46.06,"(45.682, 22841, 50000)"
6,54.81,"(50.424, 25212, 50000)"
7,57.57,"(54.594, 27297, 50000)"
8,59.72,"(56.96, 28480, 50000)"
9,51.24,"(56.728, 28364, 50000)"
10,57.21,"(60.12, 30060, 50000)"
11,62.71,"(62.364, 31182, 50000)"
12,62.98,"(63.776, 31888, 50000)"
13,66.61,"(65.056, 32528, 50000)"
14,61.99,"(66.814, 33407, 50000)"
15,69.94,"(68.928, 34464, 50000)"
16,68.2,"(69.986, 34993, 50000)"
17,72.03,"(72.114, 36057, 50000)"
18,73.04,"(72.884, 36442, 50000)"
19,73.3,"(74.7, 37350, 50000)"
20,76.62,"(75.154, 37577, 50000)"
21,75.95,"(76.53, 38265, 50000)"
22,76.28,"(76.654, 38327, 50000)"
23,77.14,"(77.602, 38801, 50000)"
24,75.44,"(78.188, 39094, 50000)"
25,78.2,"(78.582, 39291, 50000)"
26,74.37,"(78.832, 39416, 50000)"
27,78.84,"(79.316, 39658, 50000)"
28,76.48,"(80.152, 40076, 50000)"
29,77.43,"(80.276, 40138, 50000)"
30,76.49,"(80.788, 40394, 50000)"
31,77.43,"(81.184, 40592, 50000)"
32,80.46,"(81.252, 40626, 50000)"
33,78.95,"(81.812, 40906, 50000)"
34,77.96,"(82.204, 41102, 50000)"
35,81.27,"(82.246, 41123, 50000)"
36,78.68,"(82.806, 41403, 50000)"
37,78.86,"(82.998, 41499, 50000)"
38,81.44,"(83.02, 41510, 50000)"
39,79.67,"(83.612, 41806, 50000)"
40,81.94,"(83.868, 41934, 50000)"
41,82.6,"(84.238, 42119, 50000)"
42,81.72,"(84.302, 42151, 50000)"
43,81.88,"(84.964, 42482, 50000)"
44,81.88,"(84.292, 42146, 50000)"
45,83.65,"(84.716, 42358, 50000)"
46,82.22,"(85.312, 42656, 50000)"
47,82.18,"(85.772, 42886, 50000)"
48,83.72,"(85.626, 42813, 50000)"
49,83.5,"(86.462, 43231, 50000)"
50,84.25,"(86.478, 43239, 50000)"
51,83.05,"(86.812, 43406, 50000)"
52,83.13,"(87.01, 43505, 50000)"
53,84.26,"(87.528, 43764, 50000)"
54,83.16,"(87.758, 43879, 50000)"
55,84.71,"(87.888, 43944, 50000)"
56,84.1,"(87.934, 43967, 50000)"
57,84.03,"(88.564, 44282, 50000)"
58,82.94,"(88.488, 44244, 50000)"
59,85.0,"(89.04, 44520, 50000)"
60,86.45,"(89.56, 44780, 50000)"
61,86.05,"(89.494, 44747, 50000)"
62,85.38,"(89.748, 44874, 50000)"
63,84.8,"(90.374, 45187, 50000)"
64,85.85,"(90.562, 45281, 50000)"
65,85.28,"(90.78, 45390, 50000)"
66,85.59,"(91.194, 45597, 50000)"
67,86.67,"(91.168, 45584, 50000)"
68,86.67,"(91.714, 45857, 50000)"
69,86.59,"(92.126, 46063, 50000)"
70,87.0,"(92.388, 46194, 50000)"
71,87.43,"(92.6, 46300, 50000)"
72,88.09,"(93.014, 46507, 50000)"
73,87.72,"(93.226, 46613, 50000)"
74,87.77,"(93.67, 46835, 50000)"
75,87.78,"(93.766, 46883, 50000)"
76,87.82,"(94.36, 47180, 50000)"
77,87.86,"(94.498, 47249, 50000)"
78,87.94,"(94.722, 47361, 50000)"
79,88.19,"(95.034, 47517, 50000)"
80,88.59,"(95.654, 47827, 50000)"
81,88.56,"(95.838, 47919, 50000)"
82,88.68,"(96.16, 48080, 50000)"
83,89.14,"(96.326, 48163, 50000)"
84,88.79,"(96.734, 48367, 50000)"
85,88.85,"(97.0, 48500, 50000)"
86,88.85,"(97.134, 48567, 50000)"
87,88.95,"(97.282, 48641, 50000)"
88,88.91,"(97.536, 48768, 50000)"
89,89.1,"(97.61, 48805, 50000)"
90,89.17,"(97.932, 48966, 50000)"
91,89.11,"(98.09, 49045, 50000)"
92,89.19,"(98.09, 49045, 50000)"
93,89.31,"(98.316, 49158, 50000)"
94,89.43,"(98.288, 49144, 50000)"
95,89.36,"(98.5, 49250, 50000)"
96,89.46,"(98.476, 49238, 50000)"
97,89.41,"(98.5, 49250, 50000)"
98,89.51,"(98.544, 49272, 50000)"
99,89.28,"(98.566, 49283, 50000)"
