Epoch,test accuracy,training accuracy
0,29.09,"(23.32, 11660, 50000)"
1,21.44,"(18.568, 9284, 50000)"
2,31.89,"(25.818, 12909, 50000)"
3,28.66,"(29.302, 14651, 50000)"
4,29.69,"(29.106, 14553, 50000)"
5,38.39,"(32.108, 16054, 50000)"
6,43.08,"(37.708, 18854, 50000)"
7,45.59,"(41.896, 20948, 50000)"
8,48.58,"(44.602, 22301, 50000)"
9,48.5,"(46.898, 23449, 50000)"
10,53.35,"(49.018, 24509, 50000)"
11,55.74,"(51.784, 25892, 50000)"
12,56.7,"(53.644, 26822, 50000)"
13,53.06,"(55.074, 27537, 50000)"
14,58.26,"(56.16, 28080, 50000)"
15,60.28,"(58.32, 29160, 50000)"
16,62.76,"(60.284, 30142, 50000)"
17,60.28,"(58.362, 29181, 50000)"
18,62.21,"(59.742, 29871, 50000)"
19,64.29,"(62.978, 31489, 50000)"
20,63.9,"(64.308, 32154, 50000)"
21,67.03,"(65.606, 32803, 50000)"
22,67.85,"(67.256, 33628, 50000)"
23,67.32,"(67.074, 33537, 50000)"
24,70.3,"(68.89, 34445, 50000)"
25,71.22,"(69.986, 34993, 50000)"
26,69.71,"(70.272, 35136, 50000)"
27,71.55,"(71.64, 35820, 50000)"
28,73.16,"(73.078, 36539, 50000)"
29,73.29,"(73.206, 36603, 50000)"
30,72.88,"(73.3, 36650, 50000)"
31,72.68,"(70.824, 35412, 50000)"
32,76.93,"(75.084, 37542, 50000)"
33,75.18,"(75.938, 37969, 50000)"
34,77.97,"(77.552, 38776, 50000)"
35,78.71,"(78.374, 39187, 50000)"
36,78.63,"(79.382, 39691, 50000)"
37,78.04,"(80.048, 40024, 50000)"
38,79.49,"(80.656, 40328, 50000)"
39,79.48,"(81.194, 40597, 50000)"
40,79.66,"(81.658, 40829, 50000)"
41,79.43,"(82.42, 41210, 50000)"
42,81.55,"(82.844, 41422, 50000)"
43,81.37,"(83.096, 41548, 50000)"
44,81.68,"(83.414, 41707, 50000)"
45,80.53,"(83.822, 41911, 50000)"
46,81.31,"(84.348, 42174, 50000)"
47,81.4,"(84.76, 42380, 50000)"
48,81.54,"(84.948, 42474, 50000)"
49,82.65,"(85.59, 42795, 50000)"
50,82.28,"(85.616, 42808, 50000)"
51,82.75,"(86.208, 43104, 50000)"
52,82.68,"(86.362, 43181, 50000)"
53,83.55,"(86.67, 43335, 50000)"
54,83.46,"(87.368, 43684, 50000)"
55,82.63,"(87.45, 43725, 50000)"
56,83.13,"(87.786, 43893, 50000)"
57,81.8,"(88.146, 44073, 50000)"
58,83.46,"(88.368, 44184, 50000)"
59,83.36,"(88.54, 44270, 50000)"
60,83.97,"(89.072, 44536, 50000)"
61,84.2,"(89.41, 44705, 50000)"
62,84.08,"(89.76, 44880, 50000)"
63,84.27,"(89.984, 44992, 50000)"
64,84.46,"(90.238, 45119, 50000)"
65,84.33,"(90.724, 45362, 50000)"
66,84.7,"(90.99, 45495, 50000)"
67,85.09,"(91.248, 45624, 50000)"
68,84.78,"(91.828, 45914, 50000)"
69,85.21,"(92.05, 46025, 50000)"
70,85.43,"(92.548, 46274, 50000)"
71,85.05,"(92.64, 46320, 50000)"
72,85.92,"(93.114, 46557, 50000)"
73,85.99,"(93.13, 46565, 50000)"
74,86.01,"(93.678, 46839, 50000)"
75,85.61,"(93.714, 46857, 50000)"
76,85.44,"(94.344, 47172, 50000)"
77,85.61,"(94.624, 47312, 50000)"
78,85.99,"(94.6, 47300, 50000)"
79,85.78,"(95.076, 47538, 50000)"
80,86.07,"(95.126, 47563, 50000)"
81,86.28,"(95.64, 47820, 50000)"
82,86.46,"(95.88, 47940, 50000)"
83,85.92,"(96.096, 48048, 50000)"
84,86.19,"(96.22, 48110, 50000)"
85,86.29,"(96.538, 48269, 50000)"
86,86.45,"(96.724, 48362, 50000)"
87,86.38,"(96.886, 48443, 50000)"
88,86.45,"(97.146, 48573, 50000)"
89,86.4,"(97.146, 48573, 50000)"
90,86.61,"(97.474, 48737, 50000)"
91,86.41,"(97.452, 48726, 50000)"
92,86.52,"(97.604, 48802, 50000)"
93,86.47,"(97.65, 48825, 50000)"
94,86.48,"(97.626, 48813, 50000)"
95,86.61,"(97.832, 48916, 50000)"
96,86.44,"(97.792, 48896, 50000)"
97,86.49,"(97.804, 48902, 50000)"
98,86.53,"(97.836, 48918, 50000)"
99,86.65,"(97.988, 48994, 50000)"
