Epoch,test accuracy,training accuracy
0,25.24,"(19.592, 9796, 50000)"
1,31.2,"(28.43, 14215, 50000)"
2,41.58,"(37.384, 18692, 50000)"
3,42.19,"(44.418, 22209, 50000)"
4,46.27,"(48.292, 24146, 50000)"
5,47.28,"(52.136, 26068, 50000)"
6,52.05,"(54.816, 27408, 50000)"
7,50.56,"(56.542, 28271, 50000)"
8,57.46,"(57.854, 28927, 50000)"
9,60.21,"(59.474, 29737, 50000)"
10,50.3,"(59.772, 29886, 50000)"
11,57.72,"(60.628, 30314, 50000)"
12,58.81,"(60.966, 30483, 50000)"
13,60.6,"(60.05, 30025, 50000)"
14,59.75,"(63.26, 31630, 50000)"
15,62.03,"(65.972, 32986, 50000)"
16,58.63,"(66.612, 33306, 50000)"
17,62.88,"(67.634, 33817, 50000)"
18,65.53,"(68.356, 34178, 50000)"
19,67.03,"(68.93, 34465, 50000)"
20,54.31,"(69.42, 34710, 50000)"
21,61.43,"(69.698, 34849, 50000)"
22,65.71,"(70.016, 35008, 50000)"
23,69.08,"(70.29, 35145, 50000)"
24,66.55,"(71.022, 35511, 50000)"
25,71.58,"(71.008, 35504, 50000)"
26,68.25,"(71.548, 35774, 50000)"
27,69.85,"(71.568, 35784, 50000)"
28,60.07,"(72.198, 36099, 50000)"
29,66.26,"(72.248, 36124, 50000)"
30,65.59,"(72.448, 36224, 50000)"
31,68.58,"(72.638, 36319, 50000)"
32,66.34,"(72.704, 36352, 50000)"
33,69.79,"(72.946, 36473, 50000)"
34,66.78,"(73.604, 36802, 50000)"
35,71.22,"(73.74, 36870, 50000)"
36,68.01,"(73.82, 36910, 50000)"
37,63.62,"(73.968, 36984, 50000)"
38,71.25,"(74.17, 37085, 50000)"
39,68.74,"(74.464, 37232, 50000)"
40,72.19,"(74.736, 37368, 50000)"
41,70.88,"(75.12, 37560, 50000)"
42,47.24,"(75.018, 37509, 50000)"
43,62.74,"(75.152, 37576, 50000)"
44,70.36,"(75.306, 37653, 50000)"
45,72.0,"(75.332, 37666, 50000)"
46,75.56,"(75.806, 37903, 50000)"
47,70.06,"(76.312, 38156, 50000)"
48,67.61,"(76.402, 38201, 50000)"
49,70.07,"(76.374, 38187, 50000)"
50,65.4,"(77.112, 38556, 50000)"
51,65.83,"(77.342, 38671, 50000)"
52,72.14,"(76.89, 38445, 50000)"
53,69.52,"(77.652, 38826, 50000)"
54,75.86,"(77.618, 38809, 50000)"
55,74.29,"(78.186, 39093, 50000)"
56,72.74,"(78.242, 39121, 50000)"
57,71.89,"(78.42, 39210, 50000)"
58,67.02,"(79.046, 39523, 50000)"
59,73.35,"(79.16, 39580, 50000)"
60,72.93,"(79.198, 39599, 50000)"
61,66.7,"(79.61, 39805, 50000)"
62,68.7,"(80.214, 40107, 50000)"
63,73.51,"(80.056, 40028, 50000)"
64,75.06,"(80.43, 40215, 50000)"
65,72.19,"(80.814, 40407, 50000)"
66,73.91,"(81.162, 40581, 50000)"
67,78.06,"(81.546, 40773, 50000)"
68,77.22,"(81.436, 40718, 50000)"
69,76.06,"(82.036, 41018, 50000)"
70,76.82,"(82.276, 41138, 50000)"
71,77.15,"(82.728, 41364, 50000)"
72,78.16,"(83.002, 41501, 50000)"
73,79.31,"(83.446, 41723, 50000)"
74,80.43,"(83.752, 41876, 50000)"
75,73.87,"(84.404, 42202, 50000)"
76,81.83,"(84.776, 42388, 50000)"
77,79.35,"(85.194, 42597, 50000)"
78,82.15,"(85.11, 42555, 50000)"
79,80.97,"(85.842, 42921, 50000)"
80,80.15,"(86.278, 43139, 50000)"
81,82.2,"(86.546, 43273, 50000)"
82,82.65,"(87.188, 43594, 50000)"
83,82.25,"(87.256, 43628, 50000)"
84,83.61,"(87.75, 43875, 50000)"
85,83.18,"(88.04, 44020, 50000)"
86,83.71,"(88.45, 44225, 50000)"
87,83.44,"(89.134, 44567, 50000)"
88,84.22,"(89.216, 44608, 50000)"
89,84.31,"(89.808, 44904, 50000)"
90,84.65,"(90.268, 45134, 50000)"
91,84.89,"(90.578, 45289, 50000)"
92,84.77,"(90.75, 45375, 50000)"
93,85.15,"(91.1, 45550, 50000)"
94,85.32,"(91.186, 45593, 50000)"
95,85.22,"(91.52, 45760, 50000)"
96,85.31,"(91.672, 45836, 50000)"
97,85.25,"(91.622, 45811, 50000)"
98,85.39,"(91.696, 45848, 50000)"
99,85.46,"(91.902, 45951, 50000)"
