Epoch,test accuracy,training accuracy
0,49.55,"(41.674, 20837, 50000)"
1,63.6,"(60.042, 30021, 50000)"
2,70.54,"(68.632, 34316, 50000)"
3,74.51,"(74.17, 37085, 50000)"
4,75.72,"(76.958, 38479, 50000)"
5,75.8,"(79.606, 39803, 50000)"
6,81.46,"(81.114, 40557, 50000)"
7,80.34,"(82.462, 41231, 50000)"
8,79.27,"(83.842, 41921, 50000)"
9,81.87,"(84.696, 42348, 50000)"
10,79.68,"(85.598, 42799, 50000)"
11,81.42,"(86.114, 43057, 50000)"
12,83.75,"(86.968, 43484, 50000)"
13,85.11,"(87.442, 43721, 50000)"
14,85.98,"(87.696, 43848, 50000)"
15,83.76,"(88.444, 44222, 50000)"
16,84.47,"(88.732, 44366, 50000)"
17,86.38,"(88.892, 44446, 50000)"
18,86.14,"(89.354, 44677, 50000)"
19,85.88,"(89.768, 44884, 50000)"
20,80.34,"(89.912, 44956, 50000)"
21,85.64,"(90.292, 45146, 50000)"
22,85.55,"(90.426, 45213, 50000)"
23,86.08,"(90.808, 45404, 50000)"
24,86.32,"(91.074, 45537, 50000)"
25,87.71,"(91.458, 45729, 50000)"
26,87.41,"(91.51, 45755, 50000)"
27,87.65,"(91.568, 45784, 50000)"
28,84.25,"(91.81, 45905, 50000)"
29,86.79,"(92.06, 46030, 50000)"
30,86.07,"(92.328, 46164, 50000)"
31,87.18,"(92.238, 46119, 50000)"
32,87.97,"(92.616, 46308, 50000)"
33,85.99,"(92.636, 46318, 50000)"
34,88.43,"(93.106, 46553, 50000)"
35,88.33,"(93.066, 46533, 50000)"
36,88.07,"(93.498, 46749, 50000)"
37,87.9,"(93.524, 46762, 50000)"
38,86.72,"(93.7, 46850, 50000)"
39,86.61,"(93.93, 46965, 50000)"
40,86.38,"(94.088, 47044, 50000)"
41,87.36,"(94.082, 47041, 50000)"
42,87.41,"(94.392, 47196, 50000)"
43,87.66,"(94.712, 47356, 50000)"
44,89.05,"(94.648, 47324, 50000)"
45,89.1,"(95.096, 47548, 50000)"
46,88.25,"(95.02, 47510, 50000)"
47,87.88,"(95.122, 47561, 50000)"
48,88.64,"(95.358, 47679, 50000)"
49,88.12,"(95.522, 47761, 50000)"
50,88.99,"(95.764, 47882, 50000)"
51,88.79,"(96.004, 48002, 50000)"
52,89.33,"(95.996, 47998, 50000)"
53,88.8,"(96.488, 48244, 50000)"
54,89.77,"(96.498, 48249, 50000)"
55,87.53,"(96.61, 48305, 50000)"
56,89.83,"(96.83, 48415, 50000)"
57,89.91,"(96.822, 48411, 50000)"
58,89.7,"(97.006, 48503, 50000)"
59,89.13,"(97.154, 48577, 50000)"
60,89.55,"(97.582, 48791, 50000)"
61,90.01,"(97.532, 48766, 50000)"
62,90.61,"(97.89, 48945, 50000)"
63,90.6,"(97.798, 48899, 50000)"
64,90.55,"(98.064, 49032, 50000)"
65,90.26,"(98.084, 49042, 50000)"
66,90.09,"(98.22, 49110, 50000)"
67,90.15,"(98.432, 49216, 50000)"
68,90.7,"(98.614, 49307, 50000)"
69,91.08,"(98.744, 49372, 50000)"
70,90.93,"(98.948, 49474, 50000)"
71,91.26,"(98.982, 49491, 50000)"
72,91.04,"(99.122, 49561, 50000)"
73,91.44,"(99.194, 49597, 50000)"
74,91.11,"(99.256, 49628, 50000)"
75,91.34,"(99.37, 49685, 50000)"
76,91.51,"(99.464, 49732, 50000)"
77,91.38,"(99.482, 49741, 50000)"
78,92.12,"(99.62, 49810, 50000)"
79,92.05,"(99.656, 49828, 50000)"
80,92.0,"(99.688, 49844, 50000)"
81,92.15,"(99.746, 49873, 50000)"
82,92.22,"(99.792, 49896, 50000)"
83,92.27,"(99.802, 49901, 50000)"
84,92.45,"(99.858, 49929, 50000)"
85,92.42,"(99.882, 49941, 50000)"
86,92.34,"(99.882, 49941, 50000)"
87,92.58,"(99.924, 49962, 50000)"
88,92.58,"(99.908, 49954, 50000)"
89,92.67,"(99.932, 49966, 50000)"
90,92.73,"(99.926, 49963, 50000)"
91,92.65,"(99.946, 49973, 50000)"
92,92.66,"(99.91, 49955, 50000)"
93,92.71,"(99.952, 49976, 50000)"
94,92.76,"(99.954, 49977, 50000)"
95,92.75,"(99.966, 49983, 50000)"
96,92.78,"(99.946, 49973, 50000)"
97,92.85,"(99.948, 49974, 50000)"
98,92.79,"(99.95, 49975, 50000)"
99,92.77,"(99.946, 49973, 50000)"
