Epoch,test accuracy,training accuracy
0,28.18,"(20.496, 10248, 50000)"
1,39.68,"(33.168, 16584, 50000)"
2,48.43,"(43.056, 21528, 50000)"
3,54.12,"(49.766, 24883, 50000)"
4,54.43,"(55.072, 27536, 50000)"
5,61.03,"(60.476, 30238, 50000)"
6,60.12,"(64.614, 32307, 50000)"
7,65.59,"(67.47, 33735, 50000)"
8,68.44,"(69.754, 34877, 50000)"
9,66.66,"(71.706, 35853, 50000)"
10,72.07,"(73.87, 36935, 50000)"
11,74.18,"(74.74, 37370, 50000)"
12,67.91,"(76.426, 38213, 50000)"
13,78.56,"(77.578, 38789, 50000)"
14,67.24,"(78.484, 39242, 50000)"
15,75.51,"(79.828, 39914, 50000)"
16,78.56,"(80.87, 40435, 50000)"
17,80.14,"(81.58, 40790, 50000)"
18,76.29,"(82.364, 41182, 50000)"
19,79.23,"(82.492, 41246, 50000)"
20,80.52,"(83.592, 41796, 50000)"
21,82.04,"(83.848, 41924, 50000)"
22,77.94,"(84.392, 42196, 50000)"
23,76.99,"(85.04, 42520, 50000)"
24,78.84,"(85.266, 42633, 50000)"
25,77.1,"(85.294, 42647, 50000)"
26,82.22,"(85.994, 42997, 50000)"
27,79.88,"(86.26, 43130, 50000)"
28,81.72,"(86.678, 43339, 50000)"
29,83.55,"(86.852, 43426, 50000)"
30,81.91,"(87.02, 43510, 50000)"
31,81.35,"(87.574, 43787, 50000)"
32,83.25,"(88.022, 44011, 50000)"
33,84.28,"(87.844, 43922, 50000)"
34,81.99,"(88.646, 44323, 50000)"
35,82.81,"(88.476, 44238, 50000)"
36,80.63,"(88.942, 44471, 50000)"
37,82.84,"(89.28, 44640, 50000)"
38,84.17,"(89.482, 44741, 50000)"
39,85.8,"(89.724, 44862, 50000)"
40,83.51,"(89.948, 44974, 50000)"
41,85.22,"(90.268, 45134, 50000)"
42,86.59,"(90.402, 45201, 50000)"
43,85.41,"(90.824, 45412, 50000)"
44,86.91,"(90.882, 45441, 50000)"
45,86.17,"(91.158, 45579, 50000)"
46,83.39,"(91.304, 45652, 50000)"
47,86.0,"(91.578, 45789, 50000)"
48,85.61,"(91.902, 45951, 50000)"
49,88.45,"(91.944, 45972, 50000)"
50,83.1,"(92.552, 46276, 50000)"
51,88.35,"(92.686, 46343, 50000)"
52,85.96,"(92.586, 46293, 50000)"
53,87.43,"(92.882, 46441, 50000)"
54,88.27,"(93.32, 46660, 50000)"
55,89.72,"(93.522, 46761, 50000)"
56,89.11,"(93.768, 46884, 50000)"
57,87.9,"(94.152, 47076, 50000)"
58,90.59,"(94.256, 47128, 50000)"
59,89.09,"(94.59, 47295, 50000)"
60,88.35,"(94.706, 47353, 50000)"
61,89.34,"(95.134, 47567, 50000)"
62,89.66,"(95.4, 47700, 50000)"
63,89.62,"(95.82, 47910, 50000)"
64,90.32,"(95.904, 47952, 50000)"
65,89.92,"(96.22, 48110, 50000)"
66,90.44,"(96.526, 48263, 50000)"
67,89.8,"(96.634, 48317, 50000)"
68,91.14,"(96.782, 48391, 50000)"
69,91.12,"(97.252, 48626, 50000)"
70,91.88,"(97.442, 48721, 50000)"
71,91.15,"(97.746, 48873, 50000)"
72,91.78,"(97.88, 48940, 50000)"
73,92.33,"(98.074, 49037, 50000)"
74,92.21,"(98.526, 49263, 50000)"
75,92.54,"(98.6, 49300, 50000)"
76,92.52,"(98.732, 49366, 50000)"
77,93.02,"(99.122, 49561, 50000)"
78,92.73,"(99.118, 49559, 50000)"
79,93.08,"(99.286, 49643, 50000)"
80,93.4,"(99.442, 49721, 50000)"
81,93.12,"(99.558, 49779, 50000)"
82,93.6,"(99.684, 49842, 50000)"
83,93.99,"(99.732, 49866, 50000)"
84,94.08,"(99.77, 49885, 50000)"
85,94.37,"(99.858, 49929, 50000)"
86,94.13,"(99.888, 49944, 50000)"
87,94.2,"(99.91, 49955, 50000)"
88,94.39,"(99.92, 49960, 50000)"
89,94.36,"(99.918, 49959, 50000)"
90,94.53,"(99.95, 49975, 50000)"
91,94.24,"(99.942, 49971, 50000)"
92,94.56,"(99.942, 49971, 50000)"
93,94.5,"(99.976, 49988, 50000)"
94,94.58,"(99.954, 49977, 50000)"
95,94.44,"(99.964, 49982, 50000)"
96,94.5,"(99.964, 49982, 50000)"
97,94.47,"(99.962, 49981, 50000)"
98,94.53,"(99.98, 49990, 50000)"
99,94.51,"(99.958, 49979, 50000)"
