Epoch,test accuracy,training accuracy
0,30.54,"(24.136, 12068, 50000)"
1,43.35,"(37.932, 18966, 50000)"
2,47.79,"(46.572, 23286, 50000)"
3,56.42,"(52.838, 26419, 50000)"
4,61.98,"(58.142, 29071, 50000)"
5,64.08,"(62.018, 31009, 50000)"
6,66.39,"(65.138, 32569, 50000)"
7,68.32,"(67.52, 33760, 50000)"
8,68.56,"(69.054, 34527, 50000)"
9,72.49,"(70.832, 35416, 50000)"
10,72.77,"(71.94, 35970, 50000)"
11,71.69,"(73.098, 36549, 50000)"
12,74.68,"(74.348, 37174, 50000)"
13,76.39,"(74.862, 37431, 50000)"
14,74.93,"(76.14, 38070, 50000)"
15,74.18,"(76.452, 38226, 50000)"
16,75.08,"(76.662, 38331, 50000)"
17,76.89,"(77.33, 38665, 50000)"
18,76.97,"(78.058, 39029, 50000)"
19,76.44,"(78.376, 39188, 50000)"
20,78.33,"(78.986, 39493, 50000)"
21,78.2,"(79.44, 39720, 50000)"
22,77.73,"(79.966, 39983, 50000)"
23,78.41,"(80.304, 40152, 50000)"
24,78.06,"(80.492, 40246, 50000)"
25,77.55,"(80.884, 40442, 50000)"
26,79.79,"(81.076, 40538, 50000)"
27,77.44,"(81.554, 40777, 50000)"
28,79.4,"(81.92, 40960, 50000)"
29,80.25,"(82.112, 41056, 50000)"
30,79.07,"(82.164, 41082, 50000)"
31,80.71,"(82.728, 41364, 50000)"
32,80.23,"(82.916, 41458, 50000)"
33,80.96,"(83.07, 41535, 50000)"
34,80.71,"(83.372, 41686, 50000)"
35,81.71,"(83.586, 41793, 50000)"
36,80.61,"(84.06, 42030, 50000)"
37,80.23,"(84.218, 42109, 50000)"
38,80.05,"(84.262, 42131, 50000)"
39,80.81,"(84.392, 42196, 50000)"
40,81.84,"(84.658, 42329, 50000)"
41,82.36,"(84.668, 42334, 50000)"
42,81.29,"(85.15, 42575, 50000)"
43,81.82,"(85.328, 42664, 50000)"
44,82.58,"(85.44, 42720, 50000)"
45,81.63,"(85.96, 42980, 50000)"
46,81.94,"(85.704, 42852, 50000)"
47,82.91,"(86.346, 43173, 50000)"
48,81.81,"(86.482, 43241, 50000)"
49,81.81,"(86.774, 43387, 50000)"
50,82.82,"(86.912, 43456, 50000)"
51,82.96,"(87.244, 43622, 50000)"
52,82.67,"(87.438, 43719, 50000)"
53,82.47,"(87.484, 43742, 50000)"
54,83.01,"(87.848, 43924, 50000)"
55,83.36,"(88.274, 44137, 50000)"
56,83.31,"(88.05, 44025, 50000)"
57,83.02,"(88.418, 44209, 50000)"
58,82.83,"(88.572, 44286, 50000)"
59,83.01,"(88.734, 44367, 50000)"
60,82.95,"(89.142, 44571, 50000)"
61,83.37,"(89.294, 44647, 50000)"
62,83.0,"(89.414, 44707, 50000)"
63,83.19,"(89.77, 44885, 50000)"
64,83.34,"(89.428, 44714, 50000)"
65,83.36,"(90.012, 45006, 50000)"
66,83.68,"(90.388, 45194, 50000)"
67,83.21,"(90.218, 45109, 50000)"
68,83.96,"(90.572, 45286, 50000)"
69,83.8,"(91.008, 45504, 50000)"
70,84.26,"(91.286, 45643, 50000)"
71,84.48,"(91.276, 45638, 50000)"
72,83.72,"(91.576, 45788, 50000)"
73,84.28,"(91.83, 45915, 50000)"
74,83.93,"(91.926, 45963, 50000)"
75,84.21,"(92.244, 46122, 50000)"
76,83.87,"(92.386, 46193, 50000)"
77,84.14,"(92.666, 46333, 50000)"
78,84.02,"(92.89, 46445, 50000)"
79,84.43,"(92.834, 46417, 50000)"
80,84.36,"(93.192, 46596, 50000)"
81,84.72,"(93.228, 46614, 50000)"
82,84.75,"(93.338, 46669, 50000)"
83,84.9,"(93.658, 46829, 50000)"
84,84.6,"(93.83, 46915, 50000)"
85,84.41,"(93.93, 46965, 50000)"
86,84.61,"(94.006, 47003, 50000)"
87,84.51,"(94.034, 47017, 50000)"
88,84.66,"(94.276, 47138, 50000)"
89,84.58,"(94.454, 47227, 50000)"
90,84.92,"(94.644, 47322, 50000)"
91,84.84,"(94.344, 47172, 50000)"
92,84.82,"(94.812, 47406, 50000)"
93,84.72,"(94.488, 47244, 50000)"
94,84.82,"(94.766, 47383, 50000)"
95,84.78,"(94.842, 47421, 50000)"
96,84.76,"(94.962, 47481, 50000)"
97,84.89,"(95.102, 47551, 50000)"
98,84.88,"(94.992, 47496, 50000)"
99,84.89,"(94.934, 47467, 50000)"
