;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;60.37;0.125;0.65625;0.75;0.859375;0.8203125;0.8828125;0.89453125;0.8984375;0.640625;0.658203125;0.62890625;0.5859375;0.5390625;0.498046875;0.46875;0.4375;0.6;0.125;0.703125;0.765625;0.8671875;0.81640625;0.87890625;0.88671875;0.890625;0.658203125;0.6796875;0.650390625;0.6015625;0.552734375;0.50390625;0.46484375;0.42578125;0.5
1;1;70.17;0.125;0.640625;0.7421875;0.8515625;0.80859375;0.87109375;0.87890625;0.87890625;0.61328125;0.63671875;0.6015625;0.55078125;0.49609375;0.443359375;0.40625;0.37890625;0.7;0.140625;0.6875;0.75;0.8515625;0.8046875;0.8671875;0.875;0.87109375;0.63671875;0.662109375;0.625;0.5703125;0.509765625;0.447265625;0.41015625;0.390625;0.7
2;2;72.86;0.140625;0.640625;0.734375;0.8359375;0.80078125;0.8671875;0.87109375;0.87109375;0.6171875;0.640625;0.60546875;0.55078125;0.486328125;0.423828125;0.384765625;0.35546875;0.7;0.140625;0.65625;0.7265625;0.828125;0.7890625;0.85546875;0.8671875;0.8671875;0.64453125;0.67578125;0.640625;0.580078125;0.509765625;0.4375;0.38671875;0.357421875;0.7
3;3;78.21;0.15625;0.609375;0.7109375;0.8203125;0.79296875;0.85546875;0.8671875;0.86328125;0.615234375;0.642578125;0.60546875;0.55078125;0.486328125;0.42578125;0.384765625;0.3671875;0.7;0.15625;0.640625;0.7109375;0.8125;0.78515625;0.85546875;0.86328125;0.85546875;0.6328125;0.66015625;0.619140625;0.552734375;0.478515625;0.404296875;0.35546875;0.33203125;0.7
4;4;76.13;0.15625;0.59375;0.7109375;0.8203125;0.79296875;0.85546875;0.86328125;0.86328125;0.62109375;0.642578125;0.6015625;0.5390625;0.470703125;0.404296875;0.36328125;0.34375;0.7;0.15625;0.640625;0.7109375;0.8125;0.78515625;0.8515625;0.86328125;0.85546875;0.640625;0.662109375;0.615234375;0.541015625;0.458984375;0.384765625;0.333984375;0.318359375;0.7
5;5;78.85;0.15625;0.578125;0.703125;0.8125;0.78125;0.84765625;0.85546875;0.84765625;0.6015625;0.625;0.583984375;0.52734375;0.455078125;0.38671875;0.341796875;0.3203125;0.8;0.15625;0.625;0.7109375;0.8046875;0.77734375;0.84765625;0.859375;0.84765625;0.62890625;0.658203125;0.61328125;0.548828125;0.470703125;0.392578125;0.33984375;0.31640625;0.8
6;6;81.51;0.15625;0.578125;0.703125;0.8125;0.78125;0.84765625;0.85546875;0.84765625;0.611328125;0.634765625;0.59765625;0.537109375;0.462890625;0.384765625;0.3359375;0.3203125;0.8;0.15625;0.609375;0.703125;0.796875;0.77734375;0.84375;0.85546875;0.84765625;0.63671875;0.662109375;0.619140625;0.541015625;0.451171875;0.36328125;0.306640625;0.294921875;0.8
7;7;81.47;0.15625;0.578125;0.703125;0.8125;0.7890625;0.84765625;0.85546875;0.84765625;0.611328125;0.6328125;0.595703125;0.533203125;0.458984375;0.3828125;0.33203125;0.31640625;0.8;0.15625;0.609375;0.703125;0.8046875;0.78515625;0.84765625;0.85546875;0.84375;0.638671875;0.66796875;0.626953125;0.556640625;0.466796875;0.37890625;0.318359375;0.3046875;0.8
8;8;83.48;0.15625;0.5625;0.703125;0.8046875;0.78125;0.84375;0.85546875;0.84765625;0.625;0.642578125;0.6015625;0.54296875;0.46484375;0.3828125;0.328125;0.30859375;0.8;0.15625;0.609375;0.6953125;0.796875;0.77734375;0.84375;0.85546875;0.84765625;0.6484375;0.66796875;0.62109375;0.546875;0.458984375;0.3671875;0.3046875;0.294921875;0.8
9;9;83.16;0.15625;0.59375;0.703125;0.8046875;0.78125;0.84375;0.85546875;0.84765625;0.626953125;0.642578125;0.599609375;0.541015625;0.46484375;0.388671875;0.328125;0.310546875;0.8;0.171875;0.609375;0.6875;0.796875;0.77734375;0.83984375;0.8515625;0.84765625;0.654296875;0.677734375;0.634765625;0.5625;0.4765625;0.38671875;0.32421875;0.3046875;0.8
