Epoch,test accuracy,training accuracy
0,43.5,"(35.454, 17727, 50000)"
1,53.49,"(50.496, 25248, 50000)"
2,58.52,"(57.03, 28515, 50000)"
3,63.76,"(61.026, 30513, 50000)"
4,63.16,"(63.672, 31836, 50000)"
5,65.85,"(65.934, 32967, 50000)"
6,67.09,"(68.056, 34028, 50000)"
7,67.43,"(69.598, 34799, 50000)"
8,71.29,"(70.86, 35430, 50000)"
9,70.79,"(71.946, 35973, 50000)"
10,73.02,"(72.928, 36464, 50000)"
11,72.69,"(73.93, 36965, 50000)"
12,73.73,"(74.656, 37328, 50000)"
13,75.6,"(75.414, 37707, 50000)"
14,76.55,"(75.924, 37962, 50000)"
15,75.86,"(76.86, 38430, 50000)"
16,75.79,"(77.324, 38662, 50000)"
17,76.9,"(77.862, 38931, 50000)"
18,77.58,"(78.362, 39181, 50000)"
19,77.71,"(78.954, 39477, 50000)"
20,77.03,"(79.446, 39723, 50000)"
21,77.41,"(79.568, 39784, 50000)"
22,77.87,"(80.18, 40090, 50000)"
23,77.32,"(80.306, 40153, 50000)"
24,79.25,"(80.86, 40430, 50000)"
25,78.82,"(81.206, 40603, 50000)"
26,78.96,"(81.466, 40733, 50000)"
27,79.17,"(81.81, 40905, 50000)"
28,80.09,"(82.234, 41117, 50000)"
29,79.75,"(82.538, 41269, 50000)"
30,79.44,"(82.622, 41311, 50000)"
31,79.56,"(83.038, 41519, 50000)"
32,80.42,"(83.692, 41846, 50000)"
33,80.4,"(83.732, 41866, 50000)"
34,80.99,"(83.854, 41927, 50000)"
35,80.77,"(84.142, 42071, 50000)"
36,80.39,"(84.396, 42198, 50000)"
37,80.8,"(84.576, 42288, 50000)"
38,81.02,"(85.152, 42576, 50000)"
39,81.09,"(85.014, 42507, 50000)"
40,81.65,"(85.242, 42621, 50000)"
41,81.24,"(85.356, 42678, 50000)"
42,81.67,"(86.086, 43043, 50000)"
43,81.72,"(85.976, 42988, 50000)"
44,81.29,"(86.422, 43211, 50000)"
45,81.57,"(86.488, 43244, 50000)"
46,81.33,"(86.748, 43374, 50000)"
47,81.31,"(86.8, 43400, 50000)"
48,81.78,"(87.222, 43611, 50000)"
49,81.67,"(87.34, 43670, 50000)"
50,82.27,"(87.384, 43692, 50000)"
51,82.0,"(87.58, 43790, 50000)"
52,82.32,"(87.782, 43891, 50000)"
53,82.07,"(88.294, 44147, 50000)"
54,81.85,"(88.524, 44262, 50000)"
55,82.26,"(88.78, 44390, 50000)"
56,82.17,"(88.806, 44403, 50000)"
57,82.74,"(89.31, 44655, 50000)"
58,82.83,"(89.436, 44718, 50000)"
59,82.46,"(89.34, 44670, 50000)"
60,82.52,"(89.622, 44811, 50000)"
61,82.72,"(89.964, 44982, 50000)"
62,82.84,"(90.074, 45037, 50000)"
63,82.59,"(90.228, 45114, 50000)"
64,82.46,"(90.85, 45425, 50000)"
65,82.56,"(90.77, 45385, 50000)"
66,82.8,"(90.832, 45416, 50000)"
67,82.55,"(91.132, 45566, 50000)"
68,82.67,"(91.136, 45568, 50000)"
69,82.92,"(91.572, 45786, 50000)"
70,82.98,"(91.748, 45874, 50000)"
71,82.74,"(91.798, 45899, 50000)"
72,83.04,"(92.11, 46055, 50000)"
73,82.87,"(92.22, 46110, 50000)"
74,83.54,"(92.484, 46242, 50000)"
75,83.23,"(92.474, 46237, 50000)"
76,83.19,"(92.928, 46464, 50000)"
77,83.08,"(93.008, 46504, 50000)"
78,82.95,"(92.96, 46480, 50000)"
79,83.34,"(93.41, 46705, 50000)"
80,83.31,"(93.444, 46722, 50000)"
81,83.27,"(93.518, 46759, 50000)"
82,83.46,"(93.546, 46773, 50000)"
83,83.51,"(93.89, 46945, 50000)"
84,83.25,"(94.016, 47008, 50000)"
85,83.42,"(94.17, 47085, 50000)"
86,83.51,"(94.294, 47147, 50000)"
87,83.37,"(94.422, 47211, 50000)"
88,83.46,"(94.414, 47207, 50000)"
89,83.41,"(94.48, 47240, 50000)"
90,83.53,"(94.656, 47328, 50000)"
91,83.54,"(94.708, 47354, 50000)"
92,83.66,"(94.71, 47355, 50000)"
93,83.55,"(94.584, 47292, 50000)"
94,83.54,"(94.816, 47408, 50000)"
95,83.47,"(94.916, 47458, 50000)"
96,83.47,"(94.988, 47494, 50000)"
97,83.48,"(94.778, 47389, 50000)"
98,83.66,"(94.862, 47431, 50000)"
99,83.39,"(95.034, 47517, 50000)"
