Epoch,test accuracy,training accuracy
0,38.38,"(30.222, 15111, 50000)"
1,52.84,"(47.524, 23762, 50000)"
2,57.32,"(59.524, 29762, 50000)"
3,60.77,"(65.89, 32945, 50000)"
4,66.27,"(70.776, 35388, 50000)"
5,67.52,"(73.584, 36792, 50000)"
6,71.83,"(75.802, 37901, 50000)"
7,72.06,"(77.23, 38615, 50000)"
8,74.16,"(78.304, 39152, 50000)"
9,72.23,"(79.354, 39677, 50000)"
10,74.87,"(79.6, 39800, 50000)"
11,78.67,"(80.376, 40188, 50000)"
12,79.79,"(81.02, 40510, 50000)"
13,77.28,"(81.202, 40601, 50000)"
14,75.17,"(81.44, 40720, 50000)"
15,78.3,"(82.248, 41124, 50000)"
16,75.55,"(82.466, 41233, 50000)"
17,82.56,"(82.966, 41483, 50000)"
18,80.04,"(83.154, 41577, 50000)"
19,79.74,"(83.354, 41677, 50000)"
20,81.08,"(83.288, 41644, 50000)"
21,77.98,"(83.902, 41951, 50000)"
22,79.31,"(84.112, 42056, 50000)"
23,77.94,"(84.326, 42163, 50000)"
24,82.44,"(85.042, 42521, 50000)"
25,81.34,"(84.856, 42428, 50000)"
26,81.24,"(84.912, 42456, 50000)"
27,80.39,"(85.598, 42799, 50000)"
28,77.76,"(85.734, 42867, 50000)"
29,81.63,"(86.132, 43066, 50000)"
30,83.75,"(86.24, 43120, 50000)"
31,84.51,"(86.212, 43106, 50000)"
32,80.92,"(86.28, 43140, 50000)"
33,82.88,"(86.76, 43380, 50000)"
34,76.51,"(86.942, 43471, 50000)"
35,81.18,"(87.218, 43609, 50000)"
36,81.89,"(87.044, 43522, 50000)"
37,84.0,"(87.278, 43639, 50000)"
38,81.67,"(87.506, 43753, 50000)"
39,81.74,"(87.982, 43991, 50000)"
40,81.96,"(88.0, 44000, 50000)"
41,83.9,"(88.418, 44209, 50000)"
42,82.58,"(88.632, 44316, 50000)"
43,83.86,"(88.996, 44498, 50000)"
44,85.67,"(89.124, 44562, 50000)"
45,84.56,"(89.18, 44590, 50000)"
46,84.11,"(89.444, 44722, 50000)"
47,83.71,"(89.91, 44955, 50000)"
48,86.32,"(89.86, 44930, 50000)"
49,80.66,"(90.43, 45215, 50000)"
50,84.28,"(90.468, 45234, 50000)"
51,86.84,"(90.762, 45381, 50000)"
52,83.78,"(90.974, 45487, 50000)"
53,85.97,"(91.302, 45651, 50000)"
54,85.56,"(91.298, 45649, 50000)"
55,87.19,"(91.598, 45799, 50000)"
56,87.81,"(92.024, 46012, 50000)"
57,85.55,"(92.242, 46121, 50000)"
58,88.16,"(92.432, 46216, 50000)"
59,86.64,"(92.722, 46361, 50000)"
60,85.94,"(93.004, 46502, 50000)"
61,88.92,"(93.05, 46525, 50000)"
62,85.72,"(93.528, 46764, 50000)"
63,88.88,"(93.646, 46823, 50000)"
64,86.15,"(93.984, 46992, 50000)"
65,89.08,"(94.21, 47105, 50000)"
66,87.79,"(94.412, 47206, 50000)"
67,88.71,"(94.976, 47488, 50000)"
68,88.8,"(95.048, 47524, 50000)"
69,90.36,"(95.444, 47722, 50000)"
70,89.97,"(95.708, 47854, 50000)"
71,90.39,"(96.018, 48009, 50000)"
72,90.36,"(96.46, 48230, 50000)"
73,88.93,"(96.454, 48227, 50000)"
74,90.37,"(96.872, 48436, 50000)"
75,90.37,"(97.176, 48588, 50000)"
76,91.31,"(97.218, 48609, 50000)"
77,90.7,"(97.598, 48799, 50000)"
78,91.07,"(97.934, 48967, 50000)"
79,91.75,"(98.15, 49075, 50000)"
80,91.51,"(98.356, 49178, 50000)"
81,91.32,"(98.616, 49308, 50000)"
82,92.16,"(98.996, 49498, 50000)"
83,92.33,"(99.022, 49511, 50000)"
84,92.27,"(99.154, 49577, 50000)"
85,92.12,"(99.402, 49701, 50000)"
86,92.28,"(99.396, 49698, 50000)"
87,92.38,"(99.466, 49733, 50000)"
88,92.77,"(99.592, 49796, 50000)"
89,92.78,"(99.706, 49853, 50000)"
90,92.96,"(99.806, 49903, 50000)"
91,92.99,"(99.79, 49895, 50000)"
92,93.05,"(99.816, 49908, 50000)"
93,93.06,"(99.864, 49932, 50000)"
94,93.17,"(99.902, 49951, 50000)"
95,93.08,"(99.892, 49946, 50000)"
96,93.16,"(99.894, 49947, 50000)"
97,93.21,"(99.9, 49950, 50000)"
98,93.07,"(99.89, 49945, 50000)"
99,93.08,"(99.908, 49954, 50000)"
