Epoch,test accuracy,training accuracy
0,49.33,"(38.418, 19209, 50000)"
1,58.06,"(58.408, 29204, 50000)"
2,61.63,"(67.346, 33673, 50000)"
3,71.08,"(72.212, 36106, 50000)"
4,77.09,"(75.816, 37908, 50000)"
5,76.54,"(78.504, 39252, 50000)"
6,75.12,"(80.004, 40002, 50000)"
7,79.78,"(81.442, 40721, 50000)"
8,81.38,"(83.008, 41504, 50000)"
9,82.56,"(84.28, 42140, 50000)"
10,81.66,"(84.984, 42492, 50000)"
11,82.33,"(85.868, 42934, 50000)"
12,83.35,"(86.436, 43218, 50000)"
13,80.81,"(86.952, 43476, 50000)"
14,83.87,"(87.266, 43633, 50000)"
15,84.31,"(88.286, 44143, 50000)"
16,85.25,"(88.37, 44185, 50000)"
17,85.28,"(88.926, 44463, 50000)"
18,85.13,"(89.406, 44703, 50000)"
19,85.69,"(89.492, 44746, 50000)"
20,85.16,"(89.998, 44999, 50000)"
21,84.66,"(90.108, 45054, 50000)"
22,84.8,"(90.302, 45151, 50000)"
23,84.3,"(90.574, 45287, 50000)"
24,85.9,"(90.94, 45470, 50000)"
25,86.29,"(91.122, 45561, 50000)"
26,86.93,"(91.514, 45757, 50000)"
27,87.36,"(91.446, 45723, 50000)"
28,87.57,"(91.608, 45804, 50000)"
29,87.79,"(92.148, 46074, 50000)"
30,86.24,"(92.074, 46037, 50000)"
31,87.3,"(92.386, 46193, 50000)"
32,84.28,"(92.62, 46310, 50000)"
33,87.39,"(92.862, 46431, 50000)"
34,84.84,"(92.946, 46473, 50000)"
35,85.75,"(92.824, 46412, 50000)"
36,86.15,"(93.218, 46609, 50000)"
37,88.33,"(93.594, 46797, 50000)"
38,87.01,"(93.602, 46801, 50000)"
39,87.56,"(93.86, 46930, 50000)"
40,85.19,"(94.182, 47091, 50000)"
41,87.89,"(94.288, 47144, 50000)"
42,88.09,"(94.272, 47136, 50000)"
43,88.38,"(94.55, 47275, 50000)"
44,84.78,"(94.742, 47371, 50000)"
45,88.5,"(94.738, 47369, 50000)"
46,87.03,"(94.902, 47451, 50000)"
47,89.31,"(95.122, 47561, 50000)"
48,89.51,"(95.528, 47764, 50000)"
49,89.21,"(95.53, 47765, 50000)"
50,89.42,"(95.732, 47866, 50000)"
51,89.42,"(95.948, 47974, 50000)"
52,87.54,"(96.122, 48061, 50000)"
53,89.45,"(96.188, 48094, 50000)"
54,88.96,"(96.26, 48130, 50000)"
55,89.37,"(96.714, 48357, 50000)"
56,89.77,"(96.844, 48422, 50000)"
57,89.35,"(96.744, 48372, 50000)"
58,89.81,"(96.978, 48489, 50000)"
59,89.46,"(97.178, 48589, 50000)"
60,90.05,"(97.308, 48654, 50000)"
61,90.28,"(97.594, 48797, 50000)"
62,90.73,"(97.696, 48848, 50000)"
63,90.61,"(97.836, 48918, 50000)"
64,90.24,"(98.104, 49052, 50000)"
65,90.86,"(98.154, 49077, 50000)"
66,89.23,"(98.474, 49237, 50000)"
67,90.27,"(98.416, 49208, 50000)"
68,90.97,"(98.562, 49281, 50000)"
69,90.77,"(98.792, 49396, 50000)"
70,90.92,"(98.796, 49398, 50000)"
71,91.12,"(98.984, 49492, 50000)"
72,91.59,"(98.972, 49486, 50000)"
73,91.57,"(99.166, 49583, 50000)"
74,91.75,"(99.346, 49673, 50000)"
75,91.96,"(99.31, 49655, 50000)"
76,91.93,"(99.478, 49739, 50000)"
77,91.71,"(99.624, 49812, 50000)"
78,91.51,"(99.62, 49810, 50000)"
79,92.07,"(99.696, 49848, 50000)"
80,92.23,"(99.672, 49836, 50000)"
81,92.23,"(99.778, 49889, 50000)"
82,92.49,"(99.74, 49870, 50000)"
83,92.38,"(99.792, 49896, 50000)"
84,92.26,"(99.874, 49937, 50000)"
85,92.36,"(99.902, 49951, 50000)"
86,92.61,"(99.918, 49959, 50000)"
87,92.64,"(99.916, 49958, 50000)"
88,92.5,"(99.908, 49954, 50000)"
89,92.6,"(99.916, 49958, 50000)"
90,92.76,"(99.932, 49966, 50000)"
91,92.73,"(99.938, 49969, 50000)"
92,92.59,"(99.94, 49970, 50000)"
93,92.82,"(99.948, 49974, 50000)"
94,92.7,"(99.946, 49973, 50000)"
95,92.68,"(99.96, 49980, 50000)"
96,92.7,"(99.968, 49984, 50000)"
97,92.71,"(99.958, 49979, 50000)"
98,92.73,"(99.956, 49978, 50000)"
99,92.68,"(99.978, 49989, 50000)"
