Epoch,test accuracy,training accuracy
0,26.25,"(20.61, 10305, 50000)"
1,37.16,"(31.99, 15995, 50000)"
2,37.16,"(39.328, 19664, 50000)"
3,47.39,"(45.81, 22905, 50000)"
4,42.47,"(50.428, 25214, 50000)"
5,49.4,"(52.326, 26163, 50000)"
6,49.5,"(54.024, 27012, 50000)"
7,47.44,"(55.694, 27847, 50000)"
8,43.59,"(57.044, 28522, 50000)"
9,50.98,"(57.228, 28614, 50000)"
10,50.25,"(57.992, 28996, 50000)"
11,47.46,"(58.088, 29044, 50000)"
12,53.47,"(58.882, 29441, 50000)"
13,56.63,"(59.444, 29722, 50000)"
14,56.22,"(61.71, 30855, 50000)"
15,61.64,"(63.952, 31976, 50000)"
16,58.66,"(64.658, 32329, 50000)"
17,60.79,"(64.96, 32480, 50000)"
18,60.31,"(66.064, 33032, 50000)"
19,61.27,"(66.634, 33317, 50000)"
20,54.09,"(66.754, 33377, 50000)"
21,63.43,"(66.816, 33408, 50000)"
22,61.05,"(67.348, 33674, 50000)"
23,61.71,"(67.384, 33692, 50000)"
24,47.57,"(67.674, 33837, 50000)"
25,59.78,"(67.884, 33942, 50000)"
26,59.19,"(68.082, 34041, 50000)"
27,63.68,"(68.14, 34070, 50000)"
28,55.8,"(68.946, 34473, 50000)"
29,52.19,"(68.96, 34480, 50000)"
30,61.75,"(68.802, 34401, 50000)"
31,66.68,"(69.5, 34750, 50000)"
32,54.59,"(69.456, 34728, 50000)"
33,54.88,"(68.956, 34478, 50000)"
34,63.55,"(69.876, 34938, 50000)"
35,66.54,"(69.852, 34926, 50000)"
36,54.69,"(70.534, 35267, 50000)"
37,49.09,"(70.54, 35270, 50000)"
38,65.35,"(70.596, 35298, 50000)"
39,64.89,"(70.992, 35496, 50000)"
40,62.29,"(71.12, 35560, 50000)"
41,42.78,"(71.464, 35732, 50000)"
42,69.62,"(71.632, 35816, 50000)"
43,50.96,"(71.608, 35804, 50000)"
44,49.61,"(71.802, 35901, 50000)"
45,64.47,"(72.602, 36301, 50000)"
46,52.84,"(72.972, 36486, 50000)"
47,49.38,"(72.75, 36375, 50000)"
48,50.32,"(72.93, 36465, 50000)"
49,49.47,"(73.184, 36592, 50000)"
50,61.16,"(73.732, 36866, 50000)"
51,66.8,"(74.206, 37103, 50000)"
52,72.61,"(73.984, 36992, 50000)"
53,49.31,"(74.494, 37247, 50000)"
54,69.93,"(74.74, 37370, 50000)"
55,69.14,"(74.934, 37467, 50000)"
56,44.2,"(75.022, 37511, 50000)"
57,62.86,"(75.12, 37560, 50000)"
58,69.26,"(75.764, 37882, 50000)"
59,73.21,"(76.14, 38070, 50000)"
60,62.11,"(76.622, 38311, 50000)"
61,56.53,"(76.948, 38474, 50000)"
62,71.61,"(77.116, 38558, 50000)"
63,72.02,"(77.024, 38512, 50000)"
64,71.07,"(77.746, 38873, 50000)"
65,64.7,"(77.994, 38997, 50000)"
66,74.06,"(78.258, 39129, 50000)"
67,61.83,"(78.622, 39311, 50000)"
68,75.96,"(79.384, 39692, 50000)"
69,74.83,"(79.352, 39676, 50000)"
70,77.21,"(79.826, 39913, 50000)"
71,77.96,"(80.25, 40125, 50000)"
72,77.67,"(80.494, 40247, 50000)"
73,76.3,"(80.864, 40432, 50000)"
74,78.28,"(81.356, 40678, 50000)"
75,75.18,"(81.794, 40897, 50000)"
76,78.99,"(81.734, 40867, 50000)"
77,70.51,"(82.582, 41291, 50000)"
78,78.33,"(83.092, 41546, 50000)"
79,79.73,"(82.94, 41470, 50000)"
80,78.64,"(83.496, 41748, 50000)"
81,81.37,"(84.236, 42118, 50000)"
82,80.97,"(84.706, 42353, 50000)"
83,81.99,"(85.266, 42633, 50000)"
84,82.16,"(85.668, 42834, 50000)"
85,81.81,"(86.028, 43014, 50000)"
86,82.68,"(86.42, 43210, 50000)"
87,82.5,"(86.998, 43499, 50000)"
88,83.78,"(87.478, 43739, 50000)"
89,83.7,"(87.92, 43960, 50000)"
90,84.04,"(88.322, 44161, 50000)"
91,84.53,"(88.556, 44278, 50000)"
92,84.85,"(89.21, 44605, 50000)"
93,84.36,"(89.432, 44716, 50000)"
94,84.7,"(89.648, 44824, 50000)"
95,84.84,"(90.026, 45013, 50000)"
96,85.09,"(90.214, 45107, 50000)"
97,85.04,"(90.378, 45189, 50000)"
98,85.08,"(90.62, 45310, 50000)"
99,84.92,"(90.588, 45294, 50000)"
