Epoch,test accuracy,training accuracy
0,60.78,"(47.926, 23963, 50000)"
1,71.24,"(65.884, 32942, 50000)"
2,68.21,"(73.45, 36725, 50000)"
3,76.48,"(76.994, 38497, 50000)"
4,78.88,"(79.986, 39993, 50000)"
5,80.84,"(81.91, 40955, 50000)"
6,82.2,"(83.472, 41736, 50000)"
7,83.48,"(84.612, 42306, 50000)"
8,84.11,"(85.578, 42789, 50000)"
9,83.46,"(86.81, 43405, 50000)"
10,84.01,"(87.544, 43772, 50000)"
11,83.36,"(88.356, 44178, 50000)"
12,86.47,"(89.204, 44602, 50000)"
13,86.05,"(89.682, 44841, 50000)"
14,85.21,"(90.498, 45249, 50000)"
15,86.37,"(90.716, 45358, 50000)"
16,86.31,"(91.232, 45616, 50000)"
17,87.59,"(91.586, 45793, 50000)"
18,86.68,"(92.122, 46061, 50000)"
19,87.55,"(92.404, 46202, 50000)"
20,86.99,"(93.066, 46533, 50000)"
21,87.09,"(93.134, 46567, 50000)"
22,87.56,"(93.534, 46767, 50000)"
23,88.24,"(93.818, 46909, 50000)"
24,88.2,"(94.146, 47073, 50000)"
25,87.33,"(94.42, 47210, 50000)"
26,87.62,"(94.83, 47415, 50000)"
27,89.33,"(94.88, 47440, 50000)"
28,89.02,"(95.22, 47610, 50000)"
29,88.76,"(95.528, 47764, 50000)"
30,88.93,"(95.53, 47765, 50000)"
31,89.1,"(95.984, 47992, 50000)"
32,88.12,"(96.214, 48107, 50000)"
33,88.66,"(96.072, 48036, 50000)"
34,88.7,"(96.564, 48282, 50000)"
35,88.83,"(96.58, 48290, 50000)"
36,89.09,"(96.69, 48345, 50000)"
37,89.61,"(96.984, 48492, 50000)"
38,89.57,"(97.188, 48594, 50000)"
39,89.62,"(97.428, 48714, 50000)"
40,89.13,"(97.618, 48809, 50000)"
41,89.17,"(97.51, 48755, 50000)"
42,90.34,"(97.792, 48896, 50000)"
43,89.42,"(97.72, 48860, 50000)"
44,89.66,"(97.908, 48954, 50000)"
45,90.05,"(97.97, 48985, 50000)"
46,89.38,"(98.188, 49094, 50000)"
47,90.24,"(98.386, 49193, 50000)"
48,90.29,"(98.426, 49213, 50000)"
49,89.74,"(98.474, 49237, 50000)"
50,90.05,"(98.572, 49286, 50000)"
51,90.55,"(98.596, 49298, 50000)"
52,90.26,"(98.71, 49355, 50000)"
53,90.08,"(98.842, 49421, 50000)"
54,90.73,"(98.96, 49480, 50000)"
55,91.01,"(98.96, 49480, 50000)"
56,90.78,"(98.954, 49477, 50000)"
57,90.6,"(99.17, 49585, 50000)"
58,90.69,"(99.182, 49591, 50000)"
59,91.19,"(99.342, 49671, 50000)"
60,90.6,"(99.228, 49614, 50000)"
61,90.96,"(99.374, 49687, 50000)"
62,91.11,"(99.476, 49738, 50000)"
63,91.14,"(99.552, 49776, 50000)"
64,90.91,"(99.492, 49746, 50000)"
65,91.06,"(99.572, 49786, 50000)"
66,91.54,"(99.62, 49810, 50000)"
67,91.34,"(99.628, 49814, 50000)"
68,91.48,"(99.694, 49847, 50000)"
69,91.43,"(99.732, 49866, 50000)"
70,91.58,"(99.724, 49862, 50000)"
71,91.67,"(99.774, 49887, 50000)"
72,91.46,"(99.804, 49902, 50000)"
73,91.73,"(99.796, 49898, 50000)"
74,91.73,"(99.826, 49913, 50000)"
75,91.73,"(99.882, 49941, 50000)"
76,91.74,"(99.898, 49949, 50000)"
77,91.83,"(99.892, 49946, 50000)"
78,91.95,"(99.918, 49959, 50000)"
79,91.95,"(99.904, 49952, 50000)"
80,92.0,"(99.93, 49965, 50000)"
81,92.01,"(99.95, 49975, 50000)"
82,91.94,"(99.93, 49965, 50000)"
83,91.96,"(99.94, 49970, 50000)"
84,91.97,"(99.924, 49962, 50000)"
85,91.86,"(99.936, 49968, 50000)"
86,91.98,"(99.94, 49970, 50000)"
87,92.04,"(99.952, 49976, 50000)"
88,92.05,"(99.948, 49974, 50000)"
89,91.96,"(99.952, 49976, 50000)"
90,92.14,"(99.958, 49979, 50000)"
91,92.08,"(99.954, 49977, 50000)"
92,92.02,"(99.974, 49987, 50000)"
93,91.99,"(99.966, 49983, 50000)"
94,91.92,"(99.974, 49987, 50000)"
95,92.04,"(99.964, 49982, 50000)"
96,92.02,"(99.978, 49989, 50000)"
97,91.97,"(99.966, 49983, 50000)"
98,92.08,"(99.968, 49984, 50000)"
99,92.04,"(99.962, 49981, 50000)"
