Epoch,test accuracy,training accuracy
0,43.89,"(39.15, 19575, 50000)"
1,63.21,"(58.568, 29284, 50000)"
2,69.4,"(67.894, 33947, 50000)"
3,73.13,"(72.48, 36240, 50000)"
4,74.61,"(75.8, 37900, 50000)"
5,76.68,"(78.308, 39154, 50000)"
6,76.08,"(79.848, 39924, 50000)"
7,79.62,"(81.388, 40694, 50000)"
8,82.4,"(82.318, 41159, 50000)"
9,79.44,"(83.464, 41732, 50000)"
10,82.12,"(84.504, 42252, 50000)"
11,83.97,"(84.944, 42472, 50000)"
12,78.02,"(85.714, 42857, 50000)"
13,79.71,"(86.148, 43074, 50000)"
14,83.65,"(86.452, 43226, 50000)"
15,82.46,"(86.816, 43408, 50000)"
16,85.52,"(87.318, 43659, 50000)"
17,85.16,"(87.872, 43936, 50000)"
18,84.99,"(87.816, 43908, 50000)"
19,84.82,"(88.254, 44127, 50000)"
20,80.43,"(88.432, 44216, 50000)"
21,81.86,"(89.046, 44523, 50000)"
22,82.68,"(88.99, 44495, 50000)"
23,84.45,"(89.27, 44635, 50000)"
24,82.76,"(89.654, 44827, 50000)"
25,85.42,"(89.744, 44872, 50000)"
26,85.96,"(89.796, 44898, 50000)"
27,86.07,"(90.356, 45178, 50000)"
28,86.04,"(90.294, 45147, 50000)"
29,86.67,"(90.65, 45325, 50000)"
30,86.41,"(90.734, 45367, 50000)"
31,85.45,"(90.754, 45377, 50000)"
32,85.98,"(91.17, 45585, 50000)"
33,86.63,"(91.342, 45671, 50000)"
34,85.44,"(91.654, 45827, 50000)"
35,86.55,"(91.804, 45902, 50000)"
36,85.8,"(92.186, 46093, 50000)"
37,86.9,"(92.158, 46079, 50000)"
38,88.34,"(92.12, 46060, 50000)"
39,86.25,"(92.42, 46210, 50000)"
40,87.07,"(92.756, 46378, 50000)"
41,87.22,"(92.542, 46271, 50000)"
42,86.44,"(93.168, 46584, 50000)"
43,87.31,"(92.878, 46439, 50000)"
44,88.38,"(93.338, 46669, 50000)"
45,88.5,"(93.7, 46850, 50000)"
46,87.97,"(93.886, 46943, 50000)"
47,87.97,"(93.68, 46840, 50000)"
48,87.88,"(94.06, 47030, 50000)"
49,86.34,"(94.258, 47129, 50000)"
50,88.78,"(94.354, 47177, 50000)"
51,88.51,"(94.706, 47353, 50000)"
52,88.3,"(94.828, 47414, 50000)"
53,87.8,"(94.892, 47446, 50000)"
54,89.42,"(95.268, 47634, 50000)"
55,86.48,"(95.338, 47669, 50000)"
56,88.02,"(95.694, 47847, 50000)"
57,88.98,"(95.662, 47831, 50000)"
58,88.83,"(96.228, 48114, 50000)"
59,88.84,"(96.176, 48088, 50000)"
60,89.29,"(96.538, 48269, 50000)"
61,90.22,"(96.432, 48216, 50000)"
62,89.13,"(96.942, 48471, 50000)"
63,89.9,"(97.082, 48541, 50000)"
64,89.55,"(97.068, 48534, 50000)"
65,90.44,"(97.386, 48693, 50000)"
66,90.36,"(97.604, 48802, 50000)"
67,89.56,"(97.732, 48866, 50000)"
68,90.04,"(97.766, 48883, 50000)"
69,90.55,"(98.032, 49016, 50000)"
70,90.38,"(98.278, 49139, 50000)"
71,90.89,"(98.384, 49192, 50000)"
72,90.89,"(98.538, 49269, 50000)"
73,91.11,"(98.7, 49350, 50000)"
74,91.17,"(98.826, 49413, 50000)"
75,91.31,"(98.996, 49498, 50000)"
76,91.72,"(99.056, 49528, 50000)"
77,91.86,"(99.274, 49637, 50000)"
78,91.81,"(99.386, 49693, 50000)"
79,91.8,"(99.452, 49726, 50000)"
80,91.89,"(99.568, 49784, 50000)"
81,92.08,"(99.62, 49810, 50000)"
82,92.18,"(99.662, 49831, 50000)"
83,92.38,"(99.702, 49851, 50000)"
84,92.07,"(99.754, 49877, 50000)"
85,92.34,"(99.808, 49904, 50000)"
86,92.39,"(99.868, 49934, 50000)"
87,92.56,"(99.864, 49932, 50000)"
88,92.76,"(99.876, 49938, 50000)"
89,92.63,"(99.89, 49945, 50000)"
90,92.66,"(99.918, 49959, 50000)"
91,92.67,"(99.92, 49960, 50000)"
92,92.8,"(99.916, 49958, 50000)"
93,92.63,"(99.938, 49969, 50000)"
94,92.79,"(99.95, 49975, 50000)"
95,92.69,"(99.924, 49962, 50000)"
96,92.76,"(99.942, 49971, 50000)"
97,92.75,"(99.938, 49969, 50000)"
98,92.73,"(99.944, 49972, 50000)"
99,92.71,"(99.954, 49977, 50000)"
