Epoch,test accuracy,training accuracy
0,24.2,"(17.066, 8533, 50000)"
1,33.52,"(27.622, 13811, 50000)"
2,32.97,"(36.904, 18452, 50000)"
3,42.71,"(42.888, 21444, 50000)"
4,44.92,"(46.758, 23379, 50000)"
5,42.84,"(50.4, 25200, 50000)"
6,40.77,"(52.34, 26170, 50000)"
7,53.65,"(53.692, 26846, 50000)"
8,50.07,"(54.462, 27231, 50000)"
9,52.49,"(55.09, 27545, 50000)"
10,55.42,"(56.574, 28287, 50000)"
11,50.59,"(55.694, 27847, 50000)"
12,62.78,"(58.716, 29358, 50000)"
13,62.62,"(63.744, 31872, 50000)"
14,58.82,"(64.592, 32296, 50000)"
15,61.59,"(65.808, 32904, 50000)"
16,62.25,"(66.284, 33142, 50000)"
17,60.48,"(67.62, 33810, 50000)"
18,65.19,"(67.908, 33954, 50000)"
19,62.15,"(68.39, 34195, 50000)"
20,63.75,"(69.182, 34591, 50000)"
21,63.38,"(69.138, 34569, 50000)"
22,65.02,"(69.772, 34886, 50000)"
23,65.72,"(69.992, 34996, 50000)"
24,69.09,"(70.48, 35240, 50000)"
25,69.77,"(70.364, 35182, 50000)"
26,68.67,"(71.14, 35570, 50000)"
27,57.65,"(71.338, 35669, 50000)"
28,47.79,"(71.432, 35716, 50000)"
29,68.87,"(71.93, 35965, 50000)"
30,58.61,"(71.658, 35829, 50000)"
31,64.93,"(72.102, 36051, 50000)"
32,46.35,"(72.272, 36136, 50000)"
33,45.87,"(72.86, 36430, 50000)"
34,70.09,"(72.98, 36490, 50000)"
35,59.67,"(73.082, 36541, 50000)"
36,59.89,"(73.482, 36741, 50000)"
37,61.49,"(73.606, 36803, 50000)"
38,67.86,"(73.642, 36821, 50000)"
39,71.57,"(74.288, 37144, 50000)"
40,63.54,"(74.496, 37248, 50000)"
41,66.74,"(74.662, 37331, 50000)"
42,60.58,"(74.298, 37149, 50000)"
43,69.88,"(74.79, 37395, 50000)"
44,60.11,"(75.164, 37582, 50000)"
45,71.95,"(75.582, 37791, 50000)"
46,73.04,"(75.546, 37773, 50000)"
47,70.84,"(75.854, 37927, 50000)"
48,68.82,"(76.03, 38015, 50000)"
49,71.05,"(76.278, 38139, 50000)"
50,69.72,"(76.374, 38187, 50000)"
51,74.94,"(76.484, 38242, 50000)"
52,71.63,"(76.808, 38404, 50000)"
53,75.33,"(77.102, 38551, 50000)"
54,76.0,"(77.746, 38873, 50000)"
55,72.03,"(77.69, 38845, 50000)"
56,74.45,"(77.924, 38962, 50000)"
57,70.87,"(78.044, 39022, 50000)"
58,72.76,"(78.258, 39129, 50000)"
59,73.84,"(78.728, 39364, 50000)"
60,75.29,"(78.822, 39411, 50000)"
61,74.71,"(79.196, 39598, 50000)"
62,76.49,"(79.196, 39598, 50000)"
63,76.7,"(80.11, 40055, 50000)"
64,75.88,"(80.096, 40048, 50000)"
65,76.17,"(80.226, 40113, 50000)"
66,77.58,"(80.886, 40443, 50000)"
67,75.56,"(81.048, 40524, 50000)"
68,75.63,"(81.096, 40548, 50000)"
69,79.46,"(81.906, 40953, 50000)"
70,80.57,"(81.78, 40890, 50000)"
71,77.17,"(82.454, 41227, 50000)"
72,76.99,"(82.818, 41409, 50000)"
73,78.3,"(82.978, 41489, 50000)"
74,79.95,"(83.25, 41625, 50000)"
75,81.54,"(83.63, 41815, 50000)"
76,82.03,"(84.456, 42228, 50000)"
77,79.22,"(84.596, 42298, 50000)"
78,80.95,"(84.774, 42387, 50000)"
79,81.5,"(85.042, 42521, 50000)"
80,82.33,"(85.722, 42861, 50000)"
81,82.55,"(85.942, 42971, 50000)"
82,83.11,"(86.45, 43225, 50000)"
83,82.86,"(86.894, 43447, 50000)"
84,83.36,"(87.24, 43620, 50000)"
85,82.7,"(87.782, 43891, 50000)"
86,83.01,"(88.098, 44049, 50000)"
87,84.06,"(88.678, 44339, 50000)"
88,84.13,"(89.108, 44554, 50000)"
89,84.07,"(89.346, 44673, 50000)"
90,84.36,"(89.558, 44779, 50000)"
91,84.29,"(90.05, 45025, 50000)"
92,84.87,"(90.406, 45203, 50000)"
93,84.53,"(90.84, 45420, 50000)"
94,84.89,"(91.1, 45550, 50000)"
95,84.84,"(90.924, 45462, 50000)"
96,84.74,"(91.16, 45580, 50000)"
97,84.76,"(91.186, 45593, 50000)"
98,84.95,"(91.484, 45742, 50000)"
99,84.9,"(91.61, 45805, 50000)"
