Epoch,test accuracy,training accuracy
0,23.62,"(22.252, 11126, 50000)"
1,30.7,"(29.768, 14884, 50000)"
2,37.11,"(33.662, 16831, 50000)"
3,38.86,"(40.67, 20335, 50000)"
4,50.9,"(47.808, 23904, 50000)"
5,53.78,"(52.616, 26308, 50000)"
6,57.49,"(56.764, 28382, 50000)"
7,61.94,"(61.052, 30526, 50000)"
8,61.27,"(63.7, 31850, 50000)"
9,63.04,"(65.888, 32944, 50000)"
10,67.23,"(67.368, 33684, 50000)"
11,67.56,"(68.704, 34352, 50000)"
12,67.13,"(69.848, 34924, 50000)"
13,70.89,"(70.844, 35422, 50000)"
14,73.66,"(71.654, 35827, 50000)"
15,70.02,"(72.298, 36149, 50000)"
16,71.3,"(72.846, 36423, 50000)"
17,68.34,"(73.23, 36615, 50000)"
18,67.8,"(73.732, 36866, 50000)"
19,72.76,"(74.106, 37053, 50000)"
20,74.11,"(74.668, 37334, 50000)"
21,73.35,"(74.938, 37469, 50000)"
22,69.86,"(75.338, 37669, 50000)"
23,72.51,"(75.822, 37911, 50000)"
24,74.8,"(75.952, 37976, 50000)"
25,73.99,"(76.23, 38115, 50000)"
26,72.75,"(76.628, 38314, 50000)"
27,73.51,"(77.126, 38563, 50000)"
28,75.3,"(76.926, 38463, 50000)"
29,76.88,"(77.38, 38690, 50000)"
30,74.02,"(77.758, 38879, 50000)"
31,77.09,"(77.802, 38901, 50000)"
32,74.65,"(77.852, 38926, 50000)"
33,75.49,"(78.18, 39090, 50000)"
34,73.85,"(78.642, 39321, 50000)"
35,75.81,"(78.752, 39376, 50000)"
36,76.58,"(78.586, 39293, 50000)"
37,73.08,"(79.12, 39560, 50000)"
38,77.49,"(79.054, 39527, 50000)"
39,76.81,"(79.644, 39822, 50000)"
40,77.31,"(79.992, 39996, 50000)"
41,76.92,"(79.866, 39933, 50000)"
42,77.54,"(80.21, 40105, 50000)"
43,77.05,"(80.238, 40119, 50000)"
44,77.71,"(80.564, 40282, 50000)"
45,76.32,"(80.78, 40390, 50000)"
46,78.6,"(81.014, 40507, 50000)"
47,78.83,"(80.976, 40488, 50000)"
48,79.16,"(81.538, 40769, 50000)"
49,80.42,"(81.608, 40804, 50000)"
50,79.85,"(81.85, 40925, 50000)"
51,80.06,"(82.306, 41153, 50000)"
52,78.49,"(82.388, 41194, 50000)"
53,77.28,"(82.426, 41213, 50000)"
54,77.77,"(82.496, 41248, 50000)"
55,76.83,"(82.646, 41323, 50000)"
56,77.22,"(82.728, 41364, 50000)"
57,79.65,"(83.112, 41556, 50000)"
58,81.55,"(83.41, 41705, 50000)"
59,81.43,"(83.668, 41834, 50000)"
60,80.31,"(83.976, 41988, 50000)"
61,80.74,"(84.262, 42131, 50000)"
62,81.53,"(84.542, 42271, 50000)"
63,81.13,"(84.654, 42327, 50000)"
64,81.09,"(84.796, 42398, 50000)"
65,79.91,"(85.252, 42626, 50000)"
66,81.5,"(85.63, 42815, 50000)"
67,82.76,"(85.93, 42965, 50000)"
68,82.44,"(85.966, 42983, 50000)"
69,82.07,"(86.298, 43149, 50000)"
70,83.2,"(86.59, 43295, 50000)"
71,82.8,"(87.096, 43548, 50000)"
72,81.99,"(87.126, 43563, 50000)"
73,82.68,"(87.594, 43797, 50000)"
74,83.17,"(87.828, 43914, 50000)"
75,83.97,"(88.268, 44134, 50000)"
76,83.9,"(88.646, 44323, 50000)"
77,83.9,"(88.748, 44374, 50000)"
78,83.58,"(89.256, 44628, 50000)"
79,84.2,"(89.326, 44663, 50000)"
80,84.07,"(89.644, 44822, 50000)"
81,84.69,"(89.97, 44985, 50000)"
82,84.5,"(90.42, 45210, 50000)"
83,84.25,"(90.652, 45326, 50000)"
84,84.69,"(91.066, 45533, 50000)"
85,84.86,"(91.092, 45546, 50000)"
86,84.93,"(91.352, 45676, 50000)"
87,85.01,"(91.566, 45783, 50000)"
88,85.14,"(91.99, 45995, 50000)"
89,85.17,"(92.156, 46078, 50000)"
90,85.52,"(92.448, 46224, 50000)"
91,85.29,"(92.61, 46305, 50000)"
92,85.41,"(92.776, 46388, 50000)"
93,85.68,"(92.934, 46467, 50000)"
94,85.67,"(92.988, 46494, 50000)"
95,85.49,"(93.144, 46572, 50000)"
96,85.66,"(93.166, 46583, 50000)"
97,85.43,"(93.22, 46610, 50000)"
98,85.48,"(93.194, 46597, 50000)"
99,85.59,"(93.306, 46653, 50000)"
