Epoch,test accuracy,training accuracy
0,43.06,"(33.398, 16699, 50000)"
1,52.55,"(47.826, 23913, 50000)"
2,59.86,"(55.308, 27654, 50000)"
3,61.91,"(59.824, 29912, 50000)"
4,65.24,"(62.874, 31437, 50000)"
5,67.62,"(65.434, 32717, 50000)"
6,68.22,"(67.352, 33676, 50000)"
7,69.7,"(69.35, 34675, 50000)"
8,70.51,"(70.786, 35393, 50000)"
9,72.63,"(72.142, 36071, 50000)"
10,73.97,"(73.104, 36552, 50000)"
11,74.07,"(74.092, 37046, 50000)"
12,74.76,"(74.934, 37467, 50000)"
13,75.14,"(75.518, 37759, 50000)"
14,76.03,"(76.348, 38174, 50000)"
15,74.9,"(76.986, 38493, 50000)"
16,77.34,"(77.536, 38768, 50000)"
17,74.61,"(77.796, 38898, 50000)"
18,76.35,"(78.558, 39279, 50000)"
19,77.23,"(78.802, 39401, 50000)"
20,77.22,"(79.36, 39680, 50000)"
21,76.52,"(79.964, 39982, 50000)"
22,79.24,"(80.418, 40209, 50000)"
23,79.38,"(80.548, 40274, 50000)"
24,79.27,"(80.938, 40469, 50000)"
25,79.33,"(81.194, 40597, 50000)"
26,79.68,"(81.51, 40755, 50000)"
27,79.54,"(81.936, 40968, 50000)"
28,80.69,"(82.23, 41115, 50000)"
29,80.87,"(82.358, 41179, 50000)"
30,79.67,"(82.856, 41428, 50000)"
31,80.85,"(83.028, 41514, 50000)"
32,80.76,"(83.274, 41637, 50000)"
33,80.36,"(83.53, 41765, 50000)"
34,81.28,"(83.88, 41940, 50000)"
35,80.94,"(83.904, 41952, 50000)"
36,80.64,"(84.122, 42061, 50000)"
37,81.2,"(84.74, 42370, 50000)"
38,81.99,"(84.774, 42387, 50000)"
39,80.78,"(85.04, 42520, 50000)"
40,81.37,"(85.11, 42555, 50000)"
41,81.61,"(85.632, 42816, 50000)"
42,82.15,"(85.72, 42860, 50000)"
43,82.79,"(85.882, 42941, 50000)"
44,81.8,"(85.82, 42910, 50000)"
45,81.95,"(86.318, 43159, 50000)"
46,81.04,"(86.514, 43257, 50000)"
47,82.0,"(86.664, 43332, 50000)"
48,81.51,"(86.848, 43424, 50000)"
49,82.14,"(87.284, 43642, 50000)"
50,82.58,"(87.436, 43718, 50000)"
51,81.67,"(87.852, 43926, 50000)"
52,82.84,"(87.698, 43849, 50000)"
53,82.45,"(87.948, 43974, 50000)"
54,83.26,"(88.104, 44052, 50000)"
55,82.11,"(88.326, 44163, 50000)"
56,83.12,"(88.646, 44323, 50000)"
57,82.45,"(89.048, 44524, 50000)"
58,83.0,"(88.936, 44468, 50000)"
59,83.54,"(89.28, 44640, 50000)"
60,83.11,"(89.366, 44683, 50000)"
61,83.13,"(89.532, 44766, 50000)"
62,82.92,"(89.812, 44906, 50000)"
63,83.64,"(90.056, 45028, 50000)"
64,83.8,"(90.316, 45158, 50000)"
65,83.49,"(90.28, 45140, 50000)"
66,83.57,"(90.582, 45291, 50000)"
67,83.23,"(90.812, 45406, 50000)"
68,83.9,"(91.056, 45528, 50000)"
69,83.54,"(91.364, 45682, 50000)"
70,83.82,"(91.25, 45625, 50000)"
71,83.92,"(91.564, 45782, 50000)"
72,83.97,"(91.764, 45882, 50000)"
73,83.88,"(91.864, 45932, 50000)"
74,83.97,"(91.988, 45994, 50000)"
75,84.25,"(92.294, 46147, 50000)"
76,83.72,"(92.336, 46168, 50000)"
77,83.94,"(92.646, 46323, 50000)"
78,84.06,"(92.666, 46333, 50000)"
79,84.26,"(92.932, 46466, 50000)"
80,84.03,"(92.968, 46484, 50000)"
81,83.97,"(93.208, 46604, 50000)"
82,84.09,"(93.216, 46608, 50000)"
83,84.32,"(93.434, 46717, 50000)"
84,84.29,"(93.606, 46803, 50000)"
85,84.23,"(93.794, 46897, 50000)"
86,84.12,"(93.77, 46885, 50000)"
87,84.24,"(93.748, 46874, 50000)"
88,84.35,"(93.986, 46993, 50000)"
89,84.29,"(94.058, 47029, 50000)"
90,84.32,"(94.238, 47119, 50000)"
91,84.46,"(94.344, 47172, 50000)"
92,84.31,"(94.33, 47165, 50000)"
93,84.41,"(94.382, 47191, 50000)"
94,84.52,"(94.358, 47179, 50000)"
95,84.58,"(94.182, 47091, 50000)"
96,84.66,"(94.516, 47258, 50000)"
97,84.56,"(94.408, 47204, 50000)"
98,84.54,"(94.502, 47251, 50000)"
99,84.64,"(94.65, 47325, 50000)"
