Epoch,test accuracy,training accuracy
0,24.7,"(18.49, 9245, 50000)"
1,25.84,"(27.4, 13700, 50000)"
2,39.1,"(34.164, 17082, 50000)"
3,43.16,"(41.002, 20501, 50000)"
4,49.94,"(46.246, 23123, 50000)"
5,49.98,"(52.738, 26369, 50000)"
6,56.08,"(59.858, 29929, 50000)"
7,54.0,"(64.338, 32169, 50000)"
8,60.66,"(66.814, 33407, 50000)"
9,64.71,"(69.11, 34555, 50000)"
10,65.44,"(70.852, 35426, 50000)"
11,63.72,"(72.632, 36316, 50000)"
12,49.32,"(73.82, 36910, 50000)"
13,67.27,"(74.8, 37400, 50000)"
14,63.86,"(75.656, 37828, 50000)"
15,68.89,"(76.646, 38323, 50000)"
16,72.32,"(77.794, 38897, 50000)"
17,65.76,"(78.712, 39356, 50000)"
18,76.8,"(79.958, 39979, 50000)"
19,69.0,"(80.448, 40224, 50000)"
20,64.93,"(80.926, 40463, 50000)"
21,73.06,"(81.452, 40726, 50000)"
22,73.09,"(82.11, 41055, 50000)"
23,77.21,"(82.906, 41453, 50000)"
24,78.57,"(82.96, 41480, 50000)"
25,74.74,"(83.338, 41669, 50000)"
26,77.18,"(83.754, 41877, 50000)"
27,71.17,"(83.564, 41782, 50000)"
28,72.09,"(84.356, 42178, 50000)"
29,77.64,"(84.916, 42458, 50000)"
30,76.31,"(84.74, 42370, 50000)"
31,78.89,"(85.086, 42543, 50000)"
32,79.72,"(85.348, 42674, 50000)"
33,79.04,"(85.734, 42867, 50000)"
34,79.48,"(85.776, 42888, 50000)"
35,81.16,"(86.37, 43185, 50000)"
36,79.19,"(86.292, 43146, 50000)"
37,81.34,"(86.66, 43330, 50000)"
38,76.44,"(86.89, 43445, 50000)"
39,79.97,"(87.264, 43632, 50000)"
40,80.4,"(87.314, 43657, 50000)"
41,79.08,"(87.754, 43877, 50000)"
42,83.08,"(87.482, 43741, 50000)"
43,83.11,"(88.204, 44102, 50000)"
44,84.73,"(88.136, 44068, 50000)"
45,81.3,"(88.618, 44309, 50000)"
46,84.75,"(88.638, 44319, 50000)"
47,83.51,"(88.882, 44441, 50000)"
48,79.97,"(89.392, 44696, 50000)"
49,84.79,"(89.746, 44873, 50000)"
50,79.92,"(89.74, 44870, 50000)"
51,84.53,"(89.952, 44976, 50000)"
52,83.99,"(90.39, 45195, 50000)"
53,83.8,"(90.314, 45157, 50000)"
54,84.62,"(90.88, 45440, 50000)"
55,84.65,"(91.24, 45620, 50000)"
56,82.75,"(91.438, 45719, 50000)"
57,87.46,"(91.668, 45834, 50000)"
58,85.99,"(92.008, 46004, 50000)"
59,87.21,"(91.994, 45997, 50000)"
60,85.13,"(92.436, 46218, 50000)"
61,87.0,"(92.89, 46445, 50000)"
62,87.59,"(93.064, 46532, 50000)"
63,87.74,"(93.472, 46736, 50000)"
64,89.05,"(93.476, 46738, 50000)"
65,88.4,"(94.136, 47068, 50000)"
66,88.22,"(94.46, 47230, 50000)"
67,88.16,"(94.652, 47326, 50000)"
68,88.07,"(94.79, 47395, 50000)"
69,89.12,"(95.09, 47545, 50000)"
70,87.34,"(95.73, 47865, 50000)"
71,90.58,"(95.896, 47948, 50000)"
72,89.22,"(96.166, 48083, 50000)"
73,90.28,"(96.484, 48242, 50000)"
74,90.1,"(96.848, 48424, 50000)"
75,91.4,"(97.068, 48534, 50000)"
76,90.74,"(97.502, 48751, 50000)"
77,90.87,"(97.894, 48947, 50000)"
78,91.1,"(98.254, 49127, 50000)"
79,90.93,"(98.332, 49166, 50000)"
80,92.15,"(98.63, 49315, 50000)"
81,92.69,"(98.958, 49479, 50000)"
82,92.82,"(99.106, 49553, 50000)"
83,92.71,"(99.346, 49673, 50000)"
84,93.51,"(99.52, 49760, 50000)"
85,93.65,"(99.586, 49793, 50000)"
86,93.46,"(99.686, 49843, 50000)"
87,93.84,"(99.794, 49897, 50000)"
88,93.79,"(99.846, 49923, 50000)"
89,94.0,"(99.862, 49931, 50000)"
90,94.07,"(99.91, 49955, 50000)"
91,94.17,"(99.918, 49959, 50000)"
92,94.09,"(99.91, 49955, 50000)"
93,94.23,"(99.944, 49972, 50000)"
94,94.09,"(99.948, 49974, 50000)"
95,94.18,"(99.946, 49973, 50000)"
96,94.22,"(99.934, 49967, 50000)"
97,94.29,"(99.97, 49985, 50000)"
98,94.19,"(99.962, 49981, 50000)"
99,94.29,"(99.936, 49968, 50000)"
