Epoch,test accuracy,training accuracy
0,21.21,"(16.148, 8074, 50000)"
1,32.67,"(26.194, 13097, 50000)"
2,38.15,"(31.586, 15793, 50000)"
3,43.04,"(37.86, 18930, 50000)"
4,48.04,"(42.61, 21305, 50000)"
5,50.09,"(46.938, 23469, 50000)"
6,54.64,"(50.89, 25445, 50000)"
7,54.66,"(54.21, 27105, 50000)"
8,56.89,"(56.636, 28318, 50000)"
9,59.75,"(57.72, 28860, 50000)"
10,55.73,"(59.274, 29637, 50000)"
11,60.04,"(60.73, 30365, 50000)"
12,60.81,"(61.306, 30653, 50000)"
13,64.72,"(63.042, 31521, 50000)"
14,64.84,"(64.008, 32004, 50000)"
15,59.93,"(65.168, 32584, 50000)"
16,63.3,"(66.58, 33290, 50000)"
17,62.08,"(66.972, 33486, 50000)"
18,64.34,"(67.724, 33862, 50000)"
19,65.35,"(68.096, 34048, 50000)"
20,67.17,"(68.894, 34447, 50000)"
21,66.62,"(69.592, 34796, 50000)"
22,65.39,"(70.076, 35038, 50000)"
23,68.46,"(70.496, 35248, 50000)"
24,70.78,"(71.202, 35601, 50000)"
25,69.38,"(72.096, 36048, 50000)"
26,72.3,"(73.228, 36614, 50000)"
27,69.92,"(73.614, 36807, 50000)"
28,72.47,"(74.468, 37234, 50000)"
29,75.65,"(74.84, 37420, 50000)"
30,72.91,"(75.498, 37749, 50000)"
31,72.49,"(76.386, 38193, 50000)"
32,73.24,"(76.278, 38139, 50000)"
33,73.09,"(76.68, 38340, 50000)"
34,76.14,"(77.082, 38541, 50000)"
35,74.2,"(77.382, 38691, 50000)"
36,76.54,"(78.056, 39028, 50000)"
37,75.91,"(77.93, 38965, 50000)"
38,78.04,"(78.446, 39223, 50000)"
39,76.02,"(79.098, 39549, 50000)"
40,77.47,"(78.906, 39453, 50000)"
41,76.03,"(79.306, 39653, 50000)"
42,76.61,"(79.42, 39710, 50000)"
43,77.98,"(79.658, 39829, 50000)"
44,78.65,"(80.072, 40036, 50000)"
45,79.6,"(80.524, 40262, 50000)"
46,78.75,"(80.838, 40419, 50000)"
47,79.41,"(80.764, 40382, 50000)"
48,79.71,"(81.1, 40550, 50000)"
49,80.66,"(81.564, 40782, 50000)"
50,78.46,"(81.874, 40937, 50000)"
51,78.85,"(82.24, 41120, 50000)"
52,77.9,"(82.45, 41225, 50000)"
53,81.4,"(82.782, 41391, 50000)"
54,80.32,"(83.046, 41523, 50000)"
55,78.72,"(83.192, 41596, 50000)"
56,79.59,"(83.354, 41677, 50000)"
57,79.62,"(83.704, 41852, 50000)"
58,78.53,"(84.232, 42116, 50000)"
59,80.54,"(84.632, 42316, 50000)"
60,81.72,"(84.834, 42417, 50000)"
61,82.03,"(84.926, 42463, 50000)"
62,82.99,"(85.758, 42879, 50000)"
63,82.88,"(85.734, 42867, 50000)"
64,82.93,"(85.986, 42993, 50000)"
65,82.24,"(86.348, 43174, 50000)"
66,83.33,"(86.848, 43424, 50000)"
67,82.3,"(87.212, 43606, 50000)"
68,83.7,"(87.538, 43769, 50000)"
69,84.05,"(87.88, 43940, 50000)"
70,84.22,"(88.268, 44134, 50000)"
71,84.25,"(88.574, 44287, 50000)"
72,85.17,"(88.942, 44471, 50000)"
73,85.26,"(89.338, 44669, 50000)"
74,85.07,"(89.714, 44857, 50000)"
75,84.8,"(90.094, 45047, 50000)"
76,86.04,"(90.89, 45445, 50000)"
77,85.64,"(91.194, 45597, 50000)"
78,86.8,"(91.65, 45825, 50000)"
79,85.69,"(92.082, 46041, 50000)"
80,87.06,"(92.432, 46216, 50000)"
81,87.29,"(93.07, 46535, 50000)"
82,86.72,"(93.516, 46758, 50000)"
83,87.32,"(93.898, 46949, 50000)"
84,87.36,"(94.262, 47131, 50000)"
85,87.6,"(94.748, 47374, 50000)"
86,87.45,"(95.208, 47604, 50000)"
87,87.99,"(95.528, 47764, 50000)"
88,88.25,"(95.898, 47949, 50000)"
89,88.41,"(96.286, 48143, 50000)"
90,88.27,"(96.622, 48311, 50000)"
91,88.38,"(96.91, 48455, 50000)"
92,88.44,"(97.148, 48574, 50000)"
93,88.55,"(97.36, 48680, 50000)"
94,88.59,"(97.47, 48735, 50000)"
95,88.42,"(97.574, 48787, 50000)"
96,88.63,"(97.716, 48858, 50000)"
97,88.64,"(97.632, 48816, 50000)"
98,88.63,"(97.84, 48920, 50000)"
99,88.71,"(97.818, 48909, 50000)"
