Epoch,test accuracy,training accuracy
0,24.65,"(20.364, 10182, 50000)"
1,32.37,"(30.944, 15472, 50000)"
2,44.12,"(39.772, 19886, 50000)"
3,49.04,"(45.512, 22756, 50000)"
4,53.2,"(50.536, 25268, 50000)"
5,53.43,"(54.916, 27458, 50000)"
6,58.23,"(56.848, 28424, 50000)"
7,53.82,"(59.024, 29512, 50000)"
8,60.96,"(60.566, 30283, 50000)"
9,61.48,"(61.468, 30734, 50000)"
10,60.34,"(62.36, 31180, 50000)"
11,62.0,"(63.098, 31549, 50000)"
12,53.59,"(63.708, 31854, 50000)"
13,52.46,"(63.668, 31834, 50000)"
14,59.83,"(63.506, 31753, 50000)"
15,57.11,"(64.044, 32022, 50000)"
16,61.49,"(63.43, 31715, 50000)"
17,59.97,"(63.046, 31523, 50000)"
18,58.45,"(64.416, 32208, 50000)"
19,62.38,"(64.922, 32461, 50000)"
20,67.54,"(68.232, 34116, 50000)"
21,66.37,"(71.104, 35552, 50000)"
22,69.83,"(71.926, 35963, 50000)"
23,65.86,"(72.388, 36194, 50000)"
24,70.15,"(72.548, 36274, 50000)"
25,67.09,"(73.366, 36683, 50000)"
26,70.69,"(73.39, 36695, 50000)"
27,69.76,"(73.688, 36844, 50000)"
28,74.12,"(73.914, 36957, 50000)"
29,71.29,"(74.22, 37110, 50000)"
30,70.26,"(74.802, 37401, 50000)"
31,73.38,"(74.846, 37423, 50000)"
32,75.19,"(75.16, 37580, 50000)"
33,73.39,"(75.608, 37804, 50000)"
34,72.64,"(75.722, 37861, 50000)"
35,72.0,"(76.156, 38078, 50000)"
36,76.42,"(76.198, 38099, 50000)"
37,75.62,"(76.75, 38375, 50000)"
38,76.24,"(76.692, 38346, 50000)"
39,74.22,"(76.788, 38394, 50000)"
40,74.12,"(77.092, 38546, 50000)"
41,75.33,"(77.14, 38570, 50000)"
42,70.43,"(77.714, 38857, 50000)"
43,76.39,"(77.782, 38891, 50000)"
44,74.03,"(78.31, 39155, 50000)"
45,74.25,"(78.302, 39151, 50000)"
46,73.42,"(78.402, 39201, 50000)"
47,72.93,"(78.358, 39179, 50000)"
48,73.27,"(79.096, 39548, 50000)"
49,72.04,"(79.156, 39578, 50000)"
50,78.97,"(79.102, 39551, 50000)"
51,77.34,"(79.738, 39869, 50000)"
52,74.57,"(80.066, 40033, 50000)"
53,77.51,"(80.11, 40055, 50000)"
54,79.88,"(80.278, 40139, 50000)"
55,77.53,"(80.48, 40240, 50000)"
56,79.13,"(80.71, 40355, 50000)"
57,79.01,"(81.27, 40635, 50000)"
58,77.94,"(81.338, 40669, 50000)"
59,76.12,"(81.73, 40865, 50000)"
60,79.19,"(81.624, 40812, 50000)"
61,79.65,"(82.148, 41074, 50000)"
62,79.63,"(82.568, 41284, 50000)"
63,81.38,"(82.936, 41468, 50000)"
64,77.43,"(82.996, 41498, 50000)"
65,79.19,"(83.44, 41720, 50000)"
66,79.09,"(83.424, 41712, 50000)"
67,78.97,"(83.692, 41846, 50000)"
68,81.3,"(83.912, 41956, 50000)"
69,80.87,"(84.27, 42135, 50000)"
70,80.68,"(84.9, 42450, 50000)"
71,81.72,"(85.05, 42525, 50000)"
72,82.37,"(85.44, 42720, 50000)"
73,80.17,"(85.518, 42759, 50000)"
74,80.44,"(85.7, 42850, 50000)"
75,80.8,"(86.298, 43149, 50000)"
76,82.35,"(86.558, 43279, 50000)"
77,82.61,"(87.022, 43511, 50000)"
78,83.51,"(87.366, 43683, 50000)"
79,82.8,"(87.74, 43870, 50000)"
80,83.35,"(88.028, 44014, 50000)"
81,84.01,"(88.27, 44135, 50000)"
82,83.84,"(88.618, 44309, 50000)"
83,84.38,"(89.112, 44556, 50000)"
84,84.39,"(89.344, 44672, 50000)"
85,84.52,"(89.818, 44909, 50000)"
86,84.27,"(90.026, 45013, 50000)"
87,84.54,"(90.466, 45233, 50000)"
88,84.69,"(90.852, 45426, 50000)"
89,84.91,"(91.174, 45587, 50000)"
90,85.0,"(91.182, 45591, 50000)"
91,84.84,"(91.716, 45858, 50000)"
92,84.85,"(91.894, 45947, 50000)"
93,85.18,"(91.864, 45932, 50000)"
94,85.27,"(92.32, 46160, 50000)"
95,85.32,"(92.368, 46184, 50000)"
96,85.3,"(92.516, 46258, 50000)"
97,85.32,"(92.452, 46226, 50000)"
98,85.36,"(92.564, 46282, 50000)"
99,85.32,"(92.518, 46259, 50000)"
