Epoch,test accuracy,training accuracy
0,56.79,"(47.776, 23888, 50000)"
1,70.31,"(66.664, 33332, 50000)"
2,74.8,"(73.542, 36771, 50000)"
3,78.5,"(77.502, 38751, 50000)"
4,77.74,"(80.068, 40034, 50000)"
5,81.44,"(82.034, 41017, 50000)"
6,82.23,"(83.624, 41812, 50000)"
7,83.3,"(84.918, 42459, 50000)"
8,83.04,"(85.852, 42926, 50000)"
9,84.53,"(86.854, 43427, 50000)"
10,84.66,"(87.592, 43796, 50000)"
11,82.54,"(88.402, 44201, 50000)"
12,85.15,"(89.176, 44588, 50000)"
13,85.69,"(89.646, 44823, 50000)"
14,86.38,"(90.272, 45136, 50000)"
15,86.49,"(90.72, 45360, 50000)"
16,86.96,"(91.332, 45666, 50000)"
17,87.3,"(91.7, 45850, 50000)"
18,88.37,"(92.15, 46075, 50000)"
19,87.91,"(92.43, 46215, 50000)"
20,85.9,"(92.962, 46481, 50000)"
21,87.85,"(93.286, 46643, 50000)"
22,87.35,"(93.526, 46763, 50000)"
23,87.89,"(93.864, 46932, 50000)"
24,88.38,"(94.348, 47174, 50000)"
25,89.05,"(94.53, 47265, 50000)"
26,88.97,"(94.786, 47393, 50000)"
27,89.29,"(95.066, 47533, 50000)"
28,88.96,"(95.338, 47669, 50000)"
29,89.07,"(95.378, 47689, 50000)"
30,89.73,"(95.942, 47971, 50000)"
31,88.5,"(95.898, 47949, 50000)"
32,87.98,"(96.122, 48061, 50000)"
33,89.2,"(96.028, 48014, 50000)"
34,88.81,"(96.44, 48220, 50000)"
35,88.82,"(96.812, 48406, 50000)"
36,89.42,"(96.756, 48378, 50000)"
37,89.89,"(97.064, 48532, 50000)"
38,89.35,"(97.054, 48527, 50000)"
39,89.6,"(97.33, 48665, 50000)"
40,89.69,"(97.506, 48753, 50000)"
41,89.61,"(97.446, 48723, 50000)"
42,89.61,"(97.768, 48884, 50000)"
43,89.4,"(97.708, 48854, 50000)"
44,90.2,"(97.912, 48956, 50000)"
45,89.02,"(97.91, 48955, 50000)"
46,90.44,"(98.18, 49090, 50000)"
47,90.26,"(98.114, 49057, 50000)"
48,90.29,"(98.496, 49248, 50000)"
49,90.62,"(98.49, 49245, 50000)"
50,90.35,"(98.558, 49279, 50000)"
51,90.54,"(98.728, 49364, 50000)"
52,90.44,"(98.794, 49397, 50000)"
53,90.61,"(98.778, 49389, 50000)"
54,90.61,"(98.864, 49432, 50000)"
55,90.6,"(99.01, 49505, 50000)"
56,90.95,"(99.036, 49518, 50000)"
57,90.92,"(99.088, 49544, 50000)"
58,91.14,"(99.23, 49615, 50000)"
59,90.37,"(99.178, 49589, 50000)"
60,90.9,"(99.328, 49664, 50000)"
61,91.46,"(99.388, 49694, 50000)"
62,91.13,"(99.55, 49775, 50000)"
63,90.86,"(99.53, 49765, 50000)"
64,91.41,"(99.53, 49765, 50000)"
65,91.26,"(99.602, 49801, 50000)"
66,91.08,"(99.632, 49816, 50000)"
67,91.56,"(99.696, 49848, 50000)"
68,91.61,"(99.654, 49827, 50000)"
69,91.66,"(99.728, 49864, 50000)"
70,91.81,"(99.788, 49894, 50000)"
71,91.76,"(99.79, 49895, 50000)"
72,91.58,"(99.85, 49925, 50000)"
73,91.79,"(99.822, 49911, 50000)"
74,91.59,"(99.822, 49911, 50000)"
75,91.57,"(99.858, 49929, 50000)"
76,91.74,"(99.888, 49944, 50000)"
77,91.88,"(99.882, 49941, 50000)"
78,91.94,"(99.884, 49942, 50000)"
79,91.99,"(99.944, 49972, 50000)"
80,92.03,"(99.932, 49966, 50000)"
81,92.0,"(99.942, 49971, 50000)"
82,92.13,"(99.96, 49980, 50000)"
83,92.01,"(99.946, 49973, 50000)"
84,92.03,"(99.938, 49969, 50000)"
85,92.09,"(99.944, 49972, 50000)"
86,92.19,"(99.928, 49964, 50000)"
87,92.05,"(99.956, 49978, 50000)"
88,92.09,"(99.962, 49981, 50000)"
89,92.22,"(99.946, 49973, 50000)"
90,92.1,"(99.972, 49986, 50000)"
91,92.13,"(99.96, 49980, 50000)"
92,92.2,"(99.956, 49978, 50000)"
93,92.19,"(99.948, 49974, 50000)"
94,92.15,"(99.968, 49984, 50000)"
95,92.18,"(99.952, 49976, 50000)"
96,92.22,"(99.962, 49981, 50000)"
97,92.15,"(99.976, 49988, 50000)"
98,92.21,"(99.96, 49980, 50000)"
99,92.1,"(99.96, 49980, 50000)"
