Epoch,test accuracy,training accuracy
0,33.0,"(23.972, 11986, 50000)"
1,41.47,"(36.17, 18085, 50000)"
2,47.77,"(43.022, 21511, 50000)"
3,53.44,"(48.306, 24153, 50000)"
4,55.95,"(52.88, 26440, 50000)"
5,58.87,"(56.328, 28164, 50000)"
6,61.68,"(58.886, 29443, 50000)"
7,62.31,"(61.042, 30521, 50000)"
8,63.96,"(63.364, 31682, 50000)"
9,64.65,"(64.636, 32318, 50000)"
10,67.16,"(65.908, 32954, 50000)"
11,67.87,"(67.536, 33768, 50000)"
12,69.82,"(68.644, 34322, 50000)"
13,69.36,"(69.822, 34911, 50000)"
14,71.19,"(70.956, 35478, 50000)"
15,72.53,"(71.716, 35858, 50000)"
16,72.51,"(72.556, 36278, 50000)"
17,73.12,"(73.588, 36794, 50000)"
18,73.93,"(74.354, 37177, 50000)"
19,74.61,"(74.914, 37457, 50000)"
20,75.76,"(75.652, 37826, 50000)"
21,75.38,"(76.14, 38070, 50000)"
22,76.19,"(77.068, 38534, 50000)"
23,75.88,"(77.694, 38847, 50000)"
24,76.74,"(78.068, 39034, 50000)"
25,76.2,"(78.546, 39273, 50000)"
26,76.91,"(79.216, 39608, 50000)"
27,77.06,"(79.454, 39727, 50000)"
28,77.46,"(79.916, 39958, 50000)"
29,78.17,"(80.394, 40197, 50000)"
30,77.93,"(80.536, 40268, 50000)"
31,78.93,"(81.286, 40643, 50000)"
32,78.44,"(81.494, 40747, 50000)"
33,78.99,"(81.846, 40923, 50000)"
34,79.36,"(81.996, 40998, 50000)"
35,79.11,"(82.59, 41295, 50000)"
36,79.64,"(82.784, 41392, 50000)"
37,79.54,"(83.314, 41657, 50000)"
38,80.01,"(83.43, 41715, 50000)"
39,80.35,"(83.756, 41878, 50000)"
40,80.06,"(83.972, 41986, 50000)"
41,80.3,"(84.386, 42193, 50000)"
42,80.49,"(84.536, 42268, 50000)"
43,80.16,"(84.754, 42377, 50000)"
44,80.9,"(85.124, 42562, 50000)"
45,81.0,"(85.256, 42628, 50000)"
46,80.94,"(85.496, 42748, 50000)"
47,81.1,"(85.882, 42941, 50000)"
48,81.16,"(85.842, 42921, 50000)"
49,81.54,"(86.004, 43002, 50000)"
50,81.38,"(86.386, 43193, 50000)"
51,81.33,"(86.698, 43349, 50000)"
52,81.59,"(86.79, 43395, 50000)"
53,81.18,"(87.012, 43506, 50000)"
54,81.39,"(87.178, 43589, 50000)"
55,81.14,"(87.354, 43677, 50000)"
56,81.71,"(87.63, 43815, 50000)"
57,80.99,"(87.712, 43856, 50000)"
58,81.48,"(87.916, 43958, 50000)"
59,81.47,"(87.922, 43961, 50000)"
60,81.55,"(88.028, 44014, 50000)"
61,81.6,"(88.254, 44127, 50000)"
62,81.78,"(88.514, 44257, 50000)"
63,81.8,"(88.532, 44266, 50000)"
64,81.89,"(88.596, 44298, 50000)"
65,82.0,"(88.902, 44451, 50000)"
66,82.01,"(88.902, 44451, 50000)"
67,82.24,"(89.14, 44570, 50000)"
68,81.66,"(89.28, 44640, 50000)"
69,81.99,"(89.552, 44776, 50000)"
70,81.96,"(89.28, 44640, 50000)"
71,82.02,"(89.392, 44696, 50000)"
72,82.28,"(89.574, 44787, 50000)"
73,82.01,"(89.718, 44859, 50000)"
74,82.36,"(89.634, 44817, 50000)"
75,82.13,"(89.93, 44965, 50000)"
76,82.08,"(89.888, 44944, 50000)"
77,81.94,"(89.848, 44924, 50000)"
78,82.19,"(90.042, 45021, 50000)"
79,82.2,"(89.978, 44989, 50000)"
80,82.16,"(90.01, 45005, 50000)"
81,82.18,"(90.026, 45013, 50000)"
82,82.25,"(90.258, 45129, 50000)"
83,82.34,"(90.32, 45160, 50000)"
84,82.18,"(90.324, 45162, 50000)"
85,82.13,"(90.394, 45197, 50000)"
86,82.4,"(90.542, 45271, 50000)"
87,82.12,"(90.708, 45354, 50000)"
88,82.33,"(90.39, 45195, 50000)"
89,82.32,"(90.328, 45164, 50000)"
90,82.33,"(90.658, 45329, 50000)"
91,82.1,"(90.646, 45323, 50000)"
92,82.3,"(90.608, 45304, 50000)"
93,82.24,"(90.64, 45320, 50000)"
94,82.17,"(90.582, 45291, 50000)"
95,82.12,"(90.55, 45275, 50000)"
96,82.28,"(90.594, 45297, 50000)"
97,82.3,"(90.762, 45381, 50000)"
98,82.21,"(90.69, 45345, 50000)"
99,82.23,"(90.676, 45338, 50000)"
