Epoch,test accuracy,training accuracy
0,26.09,"(20.834, 10417, 50000)"
1,29.36,"(29.394, 14697, 50000)"
2,41.79,"(39.018, 19509, 50000)"
3,49.84,"(44.732, 22366, 50000)"
4,52.5,"(49.792, 24896, 50000)"
5,50.6,"(53.476, 26738, 50000)"
6,53.76,"(55.65, 27825, 50000)"
7,56.25,"(57.316, 28658, 50000)"
8,56.18,"(59.486, 29743, 50000)"
9,48.83,"(60.332, 30166, 50000)"
10,61.78,"(60.762, 30381, 50000)"
11,53.81,"(60.972, 30486, 50000)"
12,52.28,"(61.884, 30942, 50000)"
13,65.45,"(63.554, 31777, 50000)"
14,63.06,"(67.2, 33600, 50000)"
15,64.73,"(68.632, 34316, 50000)"
16,65.53,"(69.134, 34567, 50000)"
17,62.08,"(69.514, 34757, 50000)"
18,67.86,"(69.896, 34948, 50000)"
19,68.85,"(70.74, 35370, 50000)"
20,64.82,"(71.174, 35587, 50000)"
21,68.85,"(70.912, 35456, 50000)"
22,69.96,"(71.612, 35806, 50000)"
23,71.04,"(72.122, 36061, 50000)"
24,58.26,"(72.922, 36461, 50000)"
25,64.54,"(72.782, 36391, 50000)"
26,63.28,"(73.23, 36615, 50000)"
27,69.05,"(73.124, 36562, 50000)"
28,70.58,"(73.576, 36788, 50000)"
29,69.56,"(73.736, 36868, 50000)"
30,70.75,"(74.192, 37096, 50000)"
31,58.2,"(74.196, 37098, 50000)"
32,74.16,"(74.696, 37348, 50000)"
33,70.37,"(74.846, 37423, 50000)"
34,73.68,"(74.654, 37327, 50000)"
35,69.4,"(75.086, 37543, 50000)"
36,65.11,"(75.318, 37659, 50000)"
37,72.59,"(75.596, 37798, 50000)"
38,73.87,"(75.596, 37798, 50000)"
39,69.09,"(76.182, 38091, 50000)"
40,68.7,"(75.958, 37979, 50000)"
41,73.53,"(75.966, 37983, 50000)"
42,70.96,"(76.79, 38395, 50000)"
43,73.94,"(76.838, 38419, 50000)"
44,72.74,"(77.024, 38512, 50000)"
45,73.58,"(77.24, 38620, 50000)"
46,73.82,"(77.458, 38729, 50000)"
47,74.6,"(77.298, 38649, 50000)"
48,70.32,"(78.256, 39128, 50000)"
49,68.8,"(78.128, 39064, 50000)"
50,69.89,"(78.2, 39100, 50000)"
51,70.2,"(78.448, 39224, 50000)"
52,77.3,"(78.51, 39255, 50000)"
53,74.17,"(78.88, 39440, 50000)"
54,76.89,"(79.214, 39607, 50000)"
55,74.0,"(79.386, 39693, 50000)"
56,75.63,"(79.578, 39789, 50000)"
57,74.61,"(79.842, 39921, 50000)"
58,76.5,"(80.22, 40110, 50000)"
59,74.48,"(80.344, 40172, 50000)"
60,79.15,"(80.856, 40428, 50000)"
61,78.78,"(81.252, 40626, 50000)"
62,78.96,"(80.95, 40475, 50000)"
63,77.61,"(81.584, 40792, 50000)"
64,77.37,"(82.136, 41068, 50000)"
65,78.35,"(82.234, 41117, 50000)"
66,80.01,"(82.308, 41154, 50000)"
67,79.67,"(82.542, 41271, 50000)"
68,79.08,"(82.994, 41497, 50000)"
69,78.46,"(83.52, 41760, 50000)"
70,80.36,"(83.85, 41925, 50000)"
71,80.77,"(84.116, 42058, 50000)"
72,81.83,"(84.336, 42168, 50000)"
73,81.33,"(84.794, 42397, 50000)"
74,80.68,"(84.822, 42411, 50000)"
75,81.86,"(85.46, 42730, 50000)"
76,79.78,"(85.734, 42867, 50000)"
77,80.6,"(85.704, 42852, 50000)"
78,81.82,"(86.19, 43095, 50000)"
79,83.0,"(86.814, 43407, 50000)"
80,82.42,"(87.146, 43573, 50000)"
81,83.62,"(87.854, 43927, 50000)"
82,83.61,"(87.974, 43987, 50000)"
83,84.17,"(88.508, 44254, 50000)"
84,83.37,"(88.894, 44447, 50000)"
85,83.79,"(88.958, 44479, 50000)"
86,83.83,"(89.72, 44860, 50000)"
87,84.23,"(89.898, 44949, 50000)"
88,84.64,"(90.162, 45081, 50000)"
89,84.98,"(90.558, 45279, 50000)"
90,84.84,"(91.076, 45538, 50000)"
91,84.65,"(91.128, 45564, 50000)"
92,85.13,"(91.424, 45712, 50000)"
93,85.07,"(91.554, 45777, 50000)"
94,85.28,"(92.076, 46038, 50000)"
95,85.35,"(92.21, 46105, 50000)"
96,85.56,"(92.298, 46149, 50000)"
97,85.44,"(92.31, 46155, 50000)"
98,85.5,"(92.324, 46162, 50000)"
99,85.67,"(92.342, 46171, 50000)"
