Epoch,test accuracy,training accuracy
0,39.18,"(32.066, 16033, 50000)"
1,51.47,"(45.568, 22784, 50000)"
2,58.8,"(54.102, 27051, 50000)"
3,61.6,"(59.116, 29558, 50000)"
4,64.0,"(62.4, 31200, 50000)"
5,66.08,"(65.162, 32581, 50000)"
6,69.84,"(67.168, 33584, 50000)"
7,69.67,"(69.002, 34501, 50000)"
8,70.93,"(70.552, 35276, 50000)"
9,72.65,"(71.996, 35998, 50000)"
10,72.8,"(72.998, 36499, 50000)"
11,75.02,"(74.1, 37050, 50000)"
12,75.2,"(74.968, 37484, 50000)"
13,73.77,"(75.37, 37685, 50000)"
14,74.48,"(76.258, 38129, 50000)"
15,76.44,"(76.642, 38321, 50000)"
16,76.97,"(77.318, 38659, 50000)"
17,78.03,"(77.834, 38917, 50000)"
18,77.3,"(78.592, 39296, 50000)"
19,76.38,"(78.71, 39355, 50000)"
20,79.02,"(79.422, 39711, 50000)"
21,77.64,"(80.028, 40014, 50000)"
22,78.7,"(80.038, 40019, 50000)"
23,78.83,"(80.468, 40234, 50000)"
24,78.79,"(80.848, 40424, 50000)"
25,78.11,"(81.554, 40777, 50000)"
26,79.88,"(81.748, 40874, 50000)"
27,80.1,"(81.812, 40906, 50000)"
28,80.09,"(82.202, 41101, 50000)"
29,79.76,"(82.356, 41178, 50000)"
30,80.24,"(82.834, 41417, 50000)"
31,80.23,"(83.084, 41542, 50000)"
32,80.4,"(83.48, 41740, 50000)"
33,80.86,"(83.644, 41822, 50000)"
34,81.2,"(84.004, 42002, 50000)"
35,80.77,"(84.184, 42092, 50000)"
36,81.46,"(84.29, 42145, 50000)"
37,81.51,"(84.75, 42375, 50000)"
38,80.8,"(84.954, 42477, 50000)"
39,80.98,"(85.122, 42561, 50000)"
40,81.97,"(85.496, 42748, 50000)"
41,82.2,"(85.66, 42830, 50000)"
42,81.17,"(85.568, 42784, 50000)"
43,80.99,"(85.87, 42935, 50000)"
44,81.26,"(86.054, 43027, 50000)"
45,82.39,"(86.254, 43127, 50000)"
46,82.22,"(86.656, 43328, 50000)"
47,81.7,"(86.942, 43471, 50000)"
48,81.95,"(86.912, 43456, 50000)"
49,82.57,"(87.116, 43558, 50000)"
50,82.02,"(87.438, 43719, 50000)"
51,82.15,"(87.75, 43875, 50000)"
52,82.52,"(87.926, 43963, 50000)"
53,82.25,"(88.118, 44059, 50000)"
54,82.44,"(88.492, 44246, 50000)"
55,82.38,"(88.684, 44342, 50000)"
56,82.91,"(88.622, 44311, 50000)"
57,83.13,"(88.89, 44445, 50000)"
58,82.72,"(89.186, 44593, 50000)"
59,82.75,"(89.48, 44740, 50000)"
60,83.0,"(89.66, 44830, 50000)"
61,82.96,"(89.708, 44854, 50000)"
62,83.56,"(90.028, 45014, 50000)"
63,82.71,"(90.092, 45046, 50000)"
64,83.19,"(90.186, 45093, 50000)"
65,83.08,"(90.528, 45264, 50000)"
66,83.19,"(90.844, 45422, 50000)"
67,83.62,"(90.898, 45449, 50000)"
68,83.68,"(91.158, 45579, 50000)"
69,83.09,"(91.31, 45655, 50000)"
70,83.2,"(91.336, 45668, 50000)"
71,83.42,"(91.604, 45802, 50000)"
72,83.9,"(91.816, 45908, 50000)"
73,83.01,"(92.304, 46152, 50000)"
74,83.8,"(92.354, 46177, 50000)"
75,83.56,"(92.44, 46220, 50000)"
76,83.39,"(92.62, 46310, 50000)"
77,83.7,"(92.852, 46426, 50000)"
78,83.88,"(92.848, 46424, 50000)"
79,83.72,"(93.256, 46628, 50000)"
80,83.66,"(93.262, 46631, 50000)"
81,83.84,"(93.442, 46721, 50000)"
82,83.94,"(93.502, 46751, 50000)"
83,83.74,"(93.746, 46873, 50000)"
84,84.14,"(94.052, 47026, 50000)"
85,84.07,"(93.902, 46951, 50000)"
86,83.98,"(94.05, 47025, 50000)"
87,84.04,"(94.31, 47155, 50000)"
88,83.87,"(94.24, 47120, 50000)"
89,83.94,"(94.382, 47191, 50000)"
90,83.76,"(94.562, 47281, 50000)"
91,83.95,"(94.646, 47323, 50000)"
92,84.02,"(94.494, 47247, 50000)"
93,83.93,"(94.694, 47347, 50000)"
94,83.94,"(94.738, 47369, 50000)"
95,83.93,"(94.734, 47367, 50000)"
96,84.09,"(94.958, 47479, 50000)"
97,84.12,"(94.952, 47476, 50000)"
98,84.04,"(94.99, 47495, 50000)"
99,84.11,"(94.794, 47397, 50000)"
