Epoch,test accuracy,training accuracy
0,24.75,"(16.686, 8343, 50000)"
1,31.66,"(27.326, 13663, 50000)"
2,36.67,"(32.784, 16392, 50000)"
3,40.41,"(37.008, 18504, 50000)"
4,43.19,"(40.158, 20079, 50000)"
5,45.61,"(42.782, 21391, 50000)"
6,48.49,"(44.578, 22289, 50000)"
7,49.27,"(46.35, 23175, 50000)"
8,50.43,"(47.53, 23765, 50000)"
9,52.35,"(49.116, 24558, 50000)"
10,52.67,"(50.148, 25074, 50000)"
11,53.96,"(51.134, 25567, 50000)"
12,54.8,"(51.994, 25997, 50000)"
13,55.7,"(53.154, 26577, 50000)"
14,56.13,"(53.954, 26977, 50000)"
15,56.8,"(55.084, 27542, 50000)"
16,57.02,"(55.462, 27731, 50000)"
17,57.5,"(56.45, 28225, 50000)"
18,58.51,"(56.726, 28363, 50000)"
19,58.46,"(57.27, 28635, 50000)"
20,59.12,"(57.868, 28934, 50000)"
21,59.86,"(58.338, 29169, 50000)"
22,60.57,"(59.274, 29637, 50000)"
23,60.84,"(59.674, 29837, 50000)"
24,61.3,"(60.25, 30125, 50000)"
25,61.5,"(60.3, 30150, 50000)"
26,61.98,"(61.026, 30513, 50000)"
27,62.48,"(61.252, 30626, 50000)"
28,63.0,"(62.006, 31003, 50000)"
29,62.99,"(62.06, 31030, 50000)"
30,63.46,"(62.678, 31339, 50000)"
31,64.0,"(63.174, 31587, 50000)"
32,63.89,"(63.308, 31654, 50000)"
33,64.64,"(63.88, 31940, 50000)"
34,65.06,"(64.144, 32072, 50000)"
35,65.15,"(64.568, 32284, 50000)"
36,65.25,"(64.952, 32476, 50000)"
37,65.71,"(64.93, 32465, 50000)"
38,65.82,"(65.384, 32692, 50000)"
39,66.12,"(65.62, 32810, 50000)"
40,66.38,"(66.066, 33033, 50000)"
41,66.08,"(66.344, 33172, 50000)"
42,66.57,"(66.626, 33313, 50000)"
43,66.47,"(66.854, 33427, 50000)"
44,67.16,"(67.034, 33517, 50000)"
45,67.0,"(67.316, 33658, 50000)"
46,67.13,"(67.802, 33901, 50000)"
47,67.58,"(68.014, 34007, 50000)"
48,67.64,"(68.15, 34075, 50000)"
49,67.54,"(68.05, 34025, 50000)"
50,67.79,"(68.494, 34247, 50000)"
51,68.34,"(68.642, 34321, 50000)"
52,68.3,"(69.296, 34648, 50000)"
53,68.33,"(68.906, 34453, 50000)"
54,68.73,"(69.526, 34763, 50000)"
55,68.8,"(69.546, 34773, 50000)"
56,68.94,"(69.668, 34834, 50000)"
57,68.75,"(69.834, 34917, 50000)"
58,69.08,"(69.854, 34927, 50000)"
59,69.58,"(69.988, 34994, 50000)"
60,69.21,"(70.334, 35167, 50000)"
61,69.26,"(70.4, 35200, 50000)"
62,69.55,"(70.56, 35280, 50000)"
63,69.64,"(70.542, 35271, 50000)"
64,69.5,"(70.262, 35131, 50000)"
65,69.41,"(70.932, 35466, 50000)"
66,69.88,"(71.048, 35524, 50000)"
67,69.79,"(71.08, 35540, 50000)"
68,69.83,"(70.838, 35419, 50000)"
69,70.07,"(71.022, 35511, 50000)"
70,69.81,"(71.2, 35600, 50000)"
71,69.94,"(71.592, 35796, 50000)"
72,69.94,"(71.384, 35692, 50000)"
73,70.04,"(71.664, 35832, 50000)"
74,70.1,"(71.292, 35646, 50000)"
75,70.15,"(71.64, 35820, 50000)"
76,70.24,"(71.482, 35741, 50000)"
77,70.18,"(71.786, 35893, 50000)"
78,70.37,"(71.842, 35921, 50000)"
79,70.18,"(72.162, 36081, 50000)"
80,70.38,"(71.88, 35940, 50000)"
81,70.3,"(71.936, 35968, 50000)"
82,70.3,"(71.914, 35957, 50000)"
83,70.35,"(72.116, 36058, 50000)"
84,70.43,"(72.0, 36000, 50000)"
85,70.35,"(72.11, 36055, 50000)"
86,70.42,"(72.096, 36048, 50000)"
87,70.2,"(72.398, 36199, 50000)"
88,70.25,"(72.346, 36173, 50000)"
89,70.3,"(72.388, 36194, 50000)"
90,70.16,"(72.45, 36225, 50000)"
91,70.21,"(72.11, 36055, 50000)"
92,70.17,"(72.136, 36068, 50000)"
93,70.22,"(72.302, 36151, 50000)"
94,70.27,"(72.278, 36139, 50000)"
95,70.21,"(72.206, 36103, 50000)"
96,70.31,"(72.546, 36273, 50000)"
97,70.35,"(72.366, 36183, 50000)"
98,70.26,"(72.168, 36084, 50000)"
99,70.22,"(72.256, 36128, 50000)"
