Epoch,test accuracy,training accuracy
0,35.5,"(28.734, 14367, 50000)"
1,45.53,"(42.728, 21364, 50000)"
2,54.79,"(50.778, 25389, 50000)"
3,61.34,"(57.234, 28617, 50000)"
4,61.23,"(61.148, 30574, 50000)"
5,65.72,"(63.604, 31802, 50000)"
6,68.56,"(66.37, 33185, 50000)"
7,69.25,"(68.19, 34095, 50000)"
8,70.12,"(69.884, 34942, 50000)"
9,71.6,"(71.122, 35561, 50000)"
10,70.92,"(72.202, 36101, 50000)"
11,74.75,"(72.958, 36479, 50000)"
12,74.58,"(74.138, 37069, 50000)"
13,74.83,"(75.068, 37534, 50000)"
14,74.05,"(75.888, 37944, 50000)"
15,76.13,"(76.432, 38216, 50000)"
16,76.92,"(76.842, 38421, 50000)"
17,75.6,"(77.322, 38661, 50000)"
18,76.26,"(77.992, 38996, 50000)"
19,76.65,"(78.458, 39229, 50000)"
20,77.71,"(78.676, 39338, 50000)"
21,78.75,"(79.432, 39716, 50000)"
22,78.28,"(79.696, 39848, 50000)"
23,77.65,"(80.094, 40047, 50000)"
24,78.03,"(80.42, 40210, 50000)"
25,78.66,"(80.866, 40433, 50000)"
26,78.1,"(80.8, 40400, 50000)"
27,80.15,"(81.528, 40764, 50000)"
28,77.86,"(81.886, 40943, 50000)"
29,78.68,"(81.976, 40988, 50000)"
30,80.32,"(82.32, 41160, 50000)"
31,79.16,"(82.606, 41303, 50000)"
32,80.0,"(82.8, 41400, 50000)"
33,79.83,"(83.03, 41515, 50000)"
34,79.77,"(83.334, 41667, 50000)"
35,80.86,"(83.692, 41846, 50000)"
36,81.46,"(83.956, 41978, 50000)"
37,81.21,"(84.198, 42099, 50000)"
38,81.57,"(84.602, 42301, 50000)"
39,80.57,"(84.43, 42215, 50000)"
40,81.33,"(84.902, 42451, 50000)"
41,80.58,"(85.072, 42536, 50000)"
42,81.31,"(85.092, 42546, 50000)"
43,81.98,"(85.358, 42679, 50000)"
44,81.8,"(85.614, 42807, 50000)"
45,81.58,"(85.816, 42908, 50000)"
46,82.32,"(86.168, 43084, 50000)"
47,81.6,"(86.328, 43164, 50000)"
48,82.16,"(86.414, 43207, 50000)"
49,82.49,"(86.916, 43458, 50000)"
50,82.33,"(86.67, 43335, 50000)"
51,81.55,"(86.976, 43488, 50000)"
52,82.88,"(87.23, 43615, 50000)"
53,82.55,"(87.696, 43848, 50000)"
54,82.48,"(87.86, 43930, 50000)"
55,82.5,"(87.99, 43995, 50000)"
56,82.22,"(88.424, 44212, 50000)"
57,82.59,"(88.32, 44160, 50000)"
58,83.1,"(88.448, 44224, 50000)"
59,83.68,"(88.638, 44319, 50000)"
60,83.28,"(89.034, 44517, 50000)"
61,83.64,"(89.202, 44601, 50000)"
62,83.02,"(89.444, 44722, 50000)"
63,83.21,"(89.67, 44835, 50000)"
64,84.09,"(89.764, 44882, 50000)"
65,83.45,"(89.882, 44941, 50000)"
66,83.52,"(90.046, 45023, 50000)"
67,83.75,"(90.3, 45150, 50000)"
68,83.79,"(90.454, 45227, 50000)"
69,83.66,"(90.782, 45391, 50000)"
70,83.95,"(91.024, 45512, 50000)"
71,83.91,"(91.192, 45596, 50000)"
72,83.67,"(91.44, 45720, 50000)"
73,83.99,"(91.524, 45762, 50000)"
74,84.04,"(91.788, 45894, 50000)"
75,84.15,"(91.916, 45958, 50000)"
76,84.2,"(92.24, 46120, 50000)"
77,84.14,"(92.154, 46077, 50000)"
78,84.29,"(92.55, 46275, 50000)"
79,84.45,"(92.542, 46271, 50000)"
80,84.11,"(92.724, 46362, 50000)"
81,84.43,"(93.05, 46525, 50000)"
82,84.17,"(92.968, 46484, 50000)"
83,84.51,"(93.386, 46693, 50000)"
84,84.35,"(93.36, 46680, 50000)"
85,84.38,"(93.386, 46693, 50000)"
86,84.6,"(93.684, 46842, 50000)"
87,84.51,"(93.704, 46852, 50000)"
88,84.74,"(93.784, 46892, 50000)"
89,84.6,"(93.71, 46855, 50000)"
90,84.6,"(94.18, 47090, 50000)"
91,84.62,"(94.042, 47021, 50000)"
92,84.68,"(94.16, 47080, 50000)"
93,84.77,"(94.158, 47079, 50000)"
94,84.78,"(94.052, 47026, 50000)"
95,84.86,"(94.366, 47183, 50000)"
96,84.73,"(94.088, 47044, 50000)"
97,84.76,"(94.256, 47128, 50000)"
98,84.69,"(94.356, 47178, 50000)"
99,84.78,"(94.282, 47141, 50000)"
