Epoch,test accuracy,training accuracy
0,24.23,"(20.086, 10043, 50000)"
1,34.04,"(28.86, 14430, 50000)"
2,42.8,"(39.06, 19530, 50000)"
3,46.24,"(45.56, 22780, 50000)"
4,52.57,"(50.434, 25217, 50000)"
5,55.87,"(54.068, 27034, 50000)"
6,58.02,"(56.228, 28114, 50000)"
7,52.79,"(58.078, 29039, 50000)"
8,59.5,"(59.698, 29849, 50000)"
9,61.61,"(60.368, 30184, 50000)"
10,58.58,"(61.412, 30706, 50000)"
11,60.36,"(61.884, 30942, 50000)"
12,57.37,"(62.95, 31475, 50000)"
13,48.21,"(62.93, 31465, 50000)"
14,53.16,"(62.51, 31255, 50000)"
15,60.9,"(63.642, 31821, 50000)"
16,56.03,"(64.06, 32030, 50000)"
17,60.97,"(66.238, 33119, 50000)"
18,66.28,"(68.484, 34242, 50000)"
19,67.99,"(69.028, 34514, 50000)"
20,56.56,"(70.096, 35048, 50000)"
21,66.63,"(70.156, 35078, 50000)"
22,63.6,"(70.536, 35268, 50000)"
23,68.87,"(70.626, 35313, 50000)"
24,67.3,"(70.926, 35463, 50000)"
25,67.21,"(71.77, 35885, 50000)"
26,67.91,"(71.526, 35763, 50000)"
27,69.78,"(71.916, 35958, 50000)"
28,62.38,"(72.05, 36025, 50000)"
29,66.91,"(72.478, 36239, 50000)"
30,66.85,"(72.736, 36368, 50000)"
31,67.41,"(72.84, 36420, 50000)"
32,70.58,"(73.122, 36561, 50000)"
33,67.04,"(73.604, 36802, 50000)"
34,66.0,"(73.354, 36677, 50000)"
35,66.55,"(74.156, 37078, 50000)"
36,69.22,"(74.094, 37047, 50000)"
37,50.63,"(74.486, 37243, 50000)"
38,71.2,"(74.674, 37337, 50000)"
39,62.71,"(74.842, 37421, 50000)"
40,66.87,"(74.866, 37433, 50000)"
41,72.29,"(75.086, 37543, 50000)"
42,65.25,"(75.562, 37781, 50000)"
43,71.67,"(75.778, 37889, 50000)"
44,70.41,"(75.856, 37928, 50000)"
45,72.34,"(75.992, 37996, 50000)"
46,75.79,"(76.626, 38313, 50000)"
47,71.7,"(76.662, 38331, 50000)"
48,72.7,"(76.746, 38373, 50000)"
49,67.1,"(76.812, 38406, 50000)"
50,73.22,"(77.198, 38599, 50000)"
51,73.25,"(77.334, 38667, 50000)"
52,74.18,"(77.582, 38791, 50000)"
53,73.12,"(77.926, 38963, 50000)"
54,69.52,"(78.128, 39064, 50000)"
55,73.88,"(78.386, 39193, 50000)"
56,74.76,"(78.592, 39296, 50000)"
57,77.53,"(78.908, 39454, 50000)"
58,74.39,"(79.07, 39535, 50000)"
59,75.62,"(79.454, 39727, 50000)"
60,73.64,"(79.726, 39863, 50000)"
61,75.96,"(79.764, 39882, 50000)"
62,71.97,"(80.124, 40062, 50000)"
63,70.04,"(80.54, 40270, 50000)"
64,77.96,"(80.856, 40428, 50000)"
65,77.76,"(81.234, 40617, 50000)"
66,74.0,"(81.344, 40672, 50000)"
67,79.87,"(81.8, 40900, 50000)"
68,75.08,"(81.868, 40934, 50000)"
69,80.42,"(82.166, 41083, 50000)"
70,78.74,"(82.726, 41363, 50000)"
71,74.76,"(82.778, 41389, 50000)"
72,80.62,"(83.388, 41694, 50000)"
73,80.73,"(83.586, 41793, 50000)"
74,78.02,"(83.93, 41965, 50000)"
75,80.0,"(84.068, 42034, 50000)"
76,81.05,"(84.828, 42414, 50000)"
77,80.58,"(84.964, 42482, 50000)"
78,80.47,"(85.676, 42838, 50000)"
79,80.63,"(85.9, 42950, 50000)"
80,82.57,"(86.226, 43113, 50000)"
81,82.38,"(86.532, 43266, 50000)"
82,82.98,"(87.072, 43536, 50000)"
83,82.9,"(87.752, 43876, 50000)"
84,82.58,"(87.65, 43825, 50000)"
85,83.55,"(88.292, 44146, 50000)"
86,84.29,"(88.818, 44409, 50000)"
87,83.53,"(89.008, 44504, 50000)"
88,84.32,"(89.572, 44786, 50000)"
89,84.27,"(89.768, 44884, 50000)"
90,84.51,"(90.458, 45229, 50000)"
91,84.77,"(90.602, 45301, 50000)"
92,85.11,"(90.762, 45381, 50000)"
93,84.95,"(91.072, 45536, 50000)"
94,85.13,"(91.412, 45706, 50000)"
95,85.2,"(91.37, 45685, 50000)"
96,85.19,"(91.508, 45754, 50000)"
97,85.07,"(91.716, 45858, 50000)"
98,85.19,"(91.744, 45872, 50000)"
99,85.11,"(91.686, 45843, 50000)"
