Epoch,test accuracy,training accuracy
0,35.24,"(29.494, 14747, 50000)"
1,45.58,"(41.056, 20528, 50000)"
2,50.82,"(48.174, 24087, 50000)"
3,56.27,"(54.628, 27314, 50000)"
4,61.67,"(59.072, 29536, 50000)"
5,62.78,"(62.586, 31293, 50000)"
6,66.42,"(65.496, 32748, 50000)"
7,69.58,"(67.436, 33718, 50000)"
8,68.24,"(69.418, 34709, 50000)"
9,71.24,"(70.684, 35342, 50000)"
10,73.66,"(72.024, 36012, 50000)"
11,72.92,"(73.036, 36518, 50000)"
12,75.58,"(74.14, 37070, 50000)"
13,73.58,"(74.91, 37455, 50000)"
14,75.58,"(75.468, 37734, 50000)"
15,76.41,"(76.476, 38238, 50000)"
16,74.17,"(76.886, 38443, 50000)"
17,77.21,"(77.61, 38805, 50000)"
18,77.78,"(78.156, 39078, 50000)"
19,77.26,"(78.412, 39206, 50000)"
20,76.69,"(78.688, 39344, 50000)"
21,78.43,"(79.59, 39795, 50000)"
22,78.79,"(79.736, 39868, 50000)"
23,77.12,"(79.93, 39965, 50000)"
24,78.27,"(80.374, 40187, 50000)"
25,78.59,"(80.83, 40415, 50000)"
26,78.68,"(81.162, 40581, 50000)"
27,80.33,"(81.306, 40653, 50000)"
28,80.32,"(81.686, 40843, 50000)"
29,80.45,"(81.908, 40954, 50000)"
30,80.22,"(82.174, 41087, 50000)"
31,80.28,"(82.534, 41267, 50000)"
32,80.73,"(82.784, 41392, 50000)"
33,81.93,"(83.054, 41527, 50000)"
34,80.11,"(83.244, 41622, 50000)"
35,80.74,"(83.324, 41662, 50000)"
36,80.24,"(83.78, 41890, 50000)"
37,81.54,"(83.834, 41917, 50000)"
38,81.27,"(84.07, 42035, 50000)"
39,81.23,"(84.35, 42175, 50000)"
40,82.38,"(84.516, 42258, 50000)"
41,81.64,"(85.128, 42564, 50000)"
42,82.34,"(84.974, 42487, 50000)"
43,81.85,"(85.178, 42589, 50000)"
44,81.38,"(85.526, 42763, 50000)"
45,81.92,"(85.29, 42645, 50000)"
46,82.25,"(85.912, 42956, 50000)"
47,80.53,"(85.874, 42937, 50000)"
48,82.87,"(86.222, 43111, 50000)"
49,81.61,"(86.452, 43226, 50000)"
50,82.07,"(86.762, 43381, 50000)"
51,82.39,"(86.834, 43417, 50000)"
52,82.83,"(87.052, 43526, 50000)"
53,83.16,"(87.396, 43698, 50000)"
54,82.58,"(87.404, 43702, 50000)"
55,82.71,"(87.612, 43806, 50000)"
56,83.8,"(87.892, 43946, 50000)"
57,83.21,"(88.102, 44051, 50000)"
58,83.26,"(88.242, 44121, 50000)"
59,82.66,"(88.556, 44278, 50000)"
60,83.47,"(88.758, 44379, 50000)"
61,83.22,"(88.84, 44420, 50000)"
62,83.23,"(89.36, 44680, 50000)"
63,83.31,"(89.462, 44731, 50000)"
64,83.47,"(89.392, 44696, 50000)"
65,84.38,"(89.72, 44860, 50000)"
66,83.35,"(89.968, 44984, 50000)"
67,83.41,"(90.262, 45131, 50000)"
68,83.61,"(90.356, 45178, 50000)"
69,83.93,"(90.562, 45281, 50000)"
70,83.89,"(90.954, 45477, 50000)"
71,83.76,"(91.076, 45538, 50000)"
72,84.16,"(91.232, 45616, 50000)"
73,84.11,"(91.5, 45750, 50000)"
74,84.24,"(91.652, 45826, 50000)"
75,84.76,"(91.776, 45888, 50000)"
76,84.84,"(91.97, 45985, 50000)"
77,84.55,"(91.932, 45966, 50000)"
78,84.66,"(92.33, 46165, 50000)"
79,84.67,"(92.52, 46260, 50000)"
80,84.38,"(92.682, 46341, 50000)"
81,84.78,"(92.97, 46485, 50000)"
82,84.64,"(93.24, 46620, 50000)"
83,85.2,"(93.286, 46643, 50000)"
84,85.32,"(93.422, 46711, 50000)"
85,84.83,"(93.454, 46727, 50000)"
86,84.86,"(93.612, 46806, 50000)"
87,84.94,"(93.938, 46969, 50000)"
88,84.98,"(94.004, 47002, 50000)"
89,85.18,"(94.16, 47080, 50000)"
90,84.98,"(94.256, 47128, 50000)"
91,84.86,"(94.156, 47078, 50000)"
92,84.89,"(94.38, 47190, 50000)"
93,85.1,"(94.388, 47194, 50000)"
94,84.95,"(94.47, 47235, 50000)"
95,85.07,"(94.388, 47194, 50000)"
96,85.1,"(94.554, 47277, 50000)"
97,85.18,"(94.496, 47248, 50000)"
98,85.06,"(94.504, 47252, 50000)"
99,85.13,"(94.5, 47250, 50000)"
