Epoch,test accuracy,training accuracy
0,22.94,"(18.446, 9223, 50000)"
1,33.37,"(26.424, 13212, 50000)"
2,39.6,"(35.002, 17501, 50000)"
3,39.52,"(42.12, 21060, 50000)"
4,52.21,"(48.282, 24141, 50000)"
5,50.69,"(55.598, 27799, 50000)"
6,51.84,"(60.278, 30139, 50000)"
7,59.75,"(62.94, 31470, 50000)"
8,55.03,"(65.442, 32721, 50000)"
9,61.57,"(67.062, 33531, 50000)"
10,59.99,"(68.818, 34409, 50000)"
11,52.55,"(69.448, 34724, 50000)"
12,47.59,"(70.494, 35247, 50000)"
13,65.76,"(71.134, 35567, 50000)"
14,63.74,"(71.874, 35937, 50000)"
15,59.08,"(72.78, 36390, 50000)"
16,68.91,"(72.754, 36377, 50000)"
17,62.82,"(73.548, 36774, 50000)"
18,69.53,"(74.656, 37328, 50000)"
19,61.84,"(75.718, 37859, 50000)"
20,62.77,"(76.016, 38008, 50000)"
21,56.65,"(77.018, 38509, 50000)"
22,63.95,"(77.42, 38710, 50000)"
23,72.14,"(77.916, 38958, 50000)"
24,73.07,"(78.22, 39110, 50000)"
25,69.61,"(78.518, 39259, 50000)"
26,63.94,"(78.902, 39451, 50000)"
27,73.26,"(79.186, 39593, 50000)"
28,73.01,"(79.426, 39713, 50000)"
29,75.8,"(79.846, 39923, 50000)"
30,72.84,"(79.87, 39935, 50000)"
31,75.22,"(80.234, 40117, 50000)"
32,56.88,"(80.66, 40330, 50000)"
33,78.38,"(80.614, 40307, 50000)"
34,73.39,"(81.272, 40636, 50000)"
35,68.41,"(81.364, 40682, 50000)"
36,68.93,"(81.424, 40712, 50000)"
37,72.76,"(81.878, 40939, 50000)"
38,77.23,"(81.638, 40819, 50000)"
39,73.95,"(82.292, 41146, 50000)"
40,80.48,"(82.208, 41104, 50000)"
41,74.43,"(82.638, 41319, 50000)"
42,71.53,"(82.862, 41431, 50000)"
43,78.19,"(83.182, 41591, 50000)"
44,70.81,"(83.718, 41859, 50000)"
45,75.64,"(83.436, 41718, 50000)"
46,78.02,"(83.872, 41936, 50000)"
47,78.0,"(84.342, 42171, 50000)"
48,78.05,"(84.696, 42348, 50000)"
49,80.09,"(84.84, 42420, 50000)"
50,76.1,"(84.962, 42481, 50000)"
51,81.17,"(85.49, 42745, 50000)"
52,77.84,"(85.652, 42826, 50000)"
53,77.64,"(85.974, 42987, 50000)"
54,78.29,"(86.158, 43079, 50000)"
55,81.73,"(86.69, 43345, 50000)"
56,82.02,"(86.9, 43450, 50000)"
57,82.11,"(87.22, 43610, 50000)"
58,81.86,"(87.26, 43630, 50000)"
59,85.31,"(87.98, 43990, 50000)"
60,84.21,"(87.826, 43913, 50000)"
61,82.71,"(88.302, 44151, 50000)"
62,82.82,"(88.902, 44451, 50000)"
63,86.89,"(88.844, 44422, 50000)"
64,82.54,"(89.286, 44643, 50000)"
65,85.56,"(89.746, 44873, 50000)"
66,84.51,"(90.024, 45012, 50000)"
67,86.96,"(90.59, 45295, 50000)"
68,84.44,"(90.798, 45399, 50000)"
69,86.56,"(91.336, 45668, 50000)"
70,87.5,"(91.286, 45643, 50000)"
71,88.97,"(91.966, 45983, 50000)"
72,85.64,"(92.362, 46181, 50000)"
73,87.41,"(92.844, 46422, 50000)"
74,88.2,"(93.038, 46519, 50000)"
75,88.8,"(93.47, 46735, 50000)"
76,89.7,"(93.772, 46886, 50000)"
77,88.26,"(94.34, 47170, 50000)"
78,89.9,"(94.806, 47403, 50000)"
79,89.47,"(95.444, 47722, 50000)"
80,89.92,"(95.714, 47857, 50000)"
81,90.37,"(96.19, 48095, 50000)"
82,91.31,"(96.75, 48375, 50000)"
83,92.28,"(97.222, 48611, 50000)"
84,92.03,"(97.57, 48785, 50000)"
85,92.37,"(98.108, 49054, 50000)"
86,92.58,"(98.508, 49254, 50000)"
87,92.37,"(98.722, 49361, 50000)"
88,93.05,"(99.066, 49533, 50000)"
89,93.21,"(99.35, 49675, 50000)"
90,93.74,"(99.454, 49727, 50000)"
91,93.69,"(99.656, 49828, 50000)"
92,93.83,"(99.728, 49864, 50000)"
93,93.99,"(99.816, 49908, 50000)"
94,93.96,"(99.834, 49917, 50000)"
95,93.98,"(99.848, 49924, 50000)"
96,93.92,"(99.86, 49930, 50000)"
97,93.99,"(99.878, 49939, 50000)"
98,93.99,"(99.884, 49942, 50000)"
99,94.04,"(99.888, 49944, 50000)"
