Epoch,test accuracy,training accuracy
0,27.76,"(20.75, 10375, 50000)"
1,33.19,"(30.95, 15475, 50000)"
2,41.49,"(34.756, 17378, 50000)"
3,46.26,"(40.382, 20191, 50000)"
4,48.68,"(43.82, 21910, 50000)"
5,49.46,"(46.628, 23314, 50000)"
6,50.86,"(47.96, 23980, 50000)"
7,56.02,"(50.86, 25430, 50000)"
8,55.1,"(54.11, 27055, 50000)"
9,60.13,"(56.936, 28468, 50000)"
10,61.71,"(59.034, 29517, 50000)"
11,62.69,"(61.174, 30587, 50000)"
12,64.53,"(62.82, 31410, 50000)"
13,66.33,"(64.868, 32434, 50000)"
14,68.69,"(66.412, 33206, 50000)"
15,66.49,"(67.782, 33891, 50000)"
16,70.71,"(69.19, 34595, 50000)"
17,71.42,"(70.568, 35284, 50000)"
18,73.49,"(71.4, 35700, 50000)"
19,72.99,"(72.952, 36476, 50000)"
20,74.33,"(73.636, 36818, 50000)"
21,73.02,"(75.05, 37525, 50000)"
22,76.92,"(76.028, 38014, 50000)"
23,76.62,"(76.554, 38277, 50000)"
24,77.99,"(77.354, 38677, 50000)"
25,77.89,"(77.652, 38826, 50000)"
26,78.14,"(78.552, 39276, 50000)"
27,77.49,"(79.26, 39630, 50000)"
28,77.73,"(80.148, 40074, 50000)"
29,79.18,"(80.346, 40173, 50000)"
30,79.6,"(80.918, 40459, 50000)"
31,80.36,"(81.028, 40514, 50000)"
32,80.61,"(81.56, 40780, 50000)"
33,80.27,"(82.068, 41034, 50000)"
34,80.24,"(82.526, 41263, 50000)"
35,79.27,"(82.798, 41399, 50000)"
36,80.26,"(83.25, 41625, 50000)"
37,80.43,"(83.678, 41839, 50000)"
38,81.8,"(83.876, 41938, 50000)"
39,80.98,"(84.242, 42121, 50000)"
40,81.99,"(84.682, 42341, 50000)"
41,81.65,"(85.252, 42626, 50000)"
42,82.31,"(85.32, 42660, 50000)"
43,82.5,"(85.71, 42855, 50000)"
44,81.99,"(86.336, 43168, 50000)"
45,82.7,"(86.48, 43240, 50000)"
46,83.21,"(86.556, 43278, 50000)"
47,82.94,"(86.886, 43443, 50000)"
48,82.91,"(87.188, 43594, 50000)"
49,83.32,"(87.644, 43822, 50000)"
50,83.61,"(87.898, 43949, 50000)"
51,83.07,"(88.152, 44076, 50000)"
52,83.54,"(88.568, 44284, 50000)"
53,83.88,"(88.652, 44326, 50000)"
54,84.1,"(89.038, 44519, 50000)"
55,84.59,"(89.488, 44744, 50000)"
56,84.8,"(89.49, 44745, 50000)"
57,84.79,"(89.926, 44963, 50000)"
58,84.98,"(90.384, 45192, 50000)"
59,84.63,"(90.432, 45216, 50000)"
60,85.17,"(91.08, 45540, 50000)"
61,85.08,"(91.312, 45656, 50000)"
62,83.94,"(91.558, 45779, 50000)"
63,85.99,"(91.698, 45849, 50000)"
64,85.6,"(91.868, 45934, 50000)"
65,86.65,"(92.346, 46173, 50000)"
66,85.87,"(92.702, 46351, 50000)"
67,85.31,"(92.844, 46422, 50000)"
68,86.6,"(93.194, 46597, 50000)"
69,86.5,"(93.682, 46841, 50000)"
70,85.95,"(93.708, 46854, 50000)"
71,86.42,"(94.022, 47011, 50000)"
72,85.9,"(94.292, 47146, 50000)"
73,86.37,"(94.766, 47383, 50000)"
74,87.0,"(94.956, 47478, 50000)"
75,86.7,"(95.126, 47563, 50000)"
76,86.8,"(95.466, 47733, 50000)"
77,86.9,"(95.908, 47954, 50000)"
78,87.13,"(95.88, 47940, 50000)"
79,87.26,"(96.26, 48130, 50000)"
80,87.39,"(96.516, 48258, 50000)"
81,87.24,"(96.676, 48338, 50000)"
82,87.12,"(96.926, 48463, 50000)"
83,87.54,"(97.116, 48558, 50000)"
84,87.36,"(97.37, 48685, 50000)"
85,87.47,"(97.418, 48709, 50000)"
86,87.59,"(97.584, 48792, 50000)"
87,87.79,"(97.724, 48862, 50000)"
88,87.34,"(97.878, 48939, 50000)"
89,87.42,"(97.944, 48972, 50000)"
90,87.57,"(98.016, 49008, 50000)"
91,87.53,"(98.21, 49105, 50000)"
92,87.83,"(98.348, 49174, 50000)"
93,87.86,"(98.344, 49172, 50000)"
94,87.74,"(98.372, 49186, 50000)"
95,87.84,"(98.364, 49182, 50000)"
96,87.94,"(98.424, 49212, 50000)"
97,88.07,"(98.462, 49231, 50000)"
98,88.01,"(98.548, 49274, 50000)"
99,88.09,"(98.416, 49208, 50000)"
